Page,Day Index,Page Views,Unique Page Views,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,02/10/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,03/10/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,04/10/2017,9,9,00:00:23,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,07/10/2017,9,9,00:00:40,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,11/10/2017,9,9,00:05:24,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,13/10/2017,9,9,00:00:24,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,16/10/2017,19,19,00:00:45,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,19/10/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,25/10/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,26/10/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,28/10/2017,9,9,00:00:17,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,30/10/2017,37,28,00:00:21,28,67.86%,75.68%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,01/11/2017,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,04/11/2017,28,9,00:00:44,9,0.00%,0.00%,€51.90
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,11/11/2017,9,9,00:00:57,0,0.00%,0.00%,€96.97
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,12/11/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,13/11/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,14/11/2017,9,9,00:00:05,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,15/11/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,16/11/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,17/11/2017,19,9,00:00:12,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,20/11/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,21/11/2017,9,9,00:00:48,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,23/11/2017,37,28,00:00:18,19,100.00%,51.35%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,27/11/2017,28,19,00:00:22,19,47.37%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,28/11/2017,19,9,00:00:37,9,0.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,29/11/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,01/12/2017,28,28,00:01:19,19,47.37%,32.14%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,02/12/2017,9,9,00:00:18,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,03/12/2017,9,9,00:01:21,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,04/12/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,06/12/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,07/12/2017,28,19,00:01:03,19,47.37%,32.14%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,08/12/2017,28,19,00:01:19,19,47.37%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,09/12/2017,19,19,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,10/12/2017,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,11/12/2017,9,9,00:00:15,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,12/12/2017,66,37,00:02:17,37,51.35%,42.42%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,14/12/2017,9,9,00:00:36,0,0.00%,0.00%,€56.06
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,15/12/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,16/12/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,17/12/2017,9,9,00:01:47,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,18/12/2017,19,19,00:00:07,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,20/12/2017,19,19,00:00:00,0,0.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,21/12/2017,9,9,00:00:00,0,0.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,23/12/2017,9,9,00:00:00,0,0.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,24/12/2017,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,26/12/2017,84,37,00:03:20,19,47.37%,22.62%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,01/01/2018,37,28,00:00:01,9,100.00%,51.35%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,04/01/2018,37,28,00:00:35,19,100.00%,51.35%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,05/01/2018,9,9,00:00:42,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,08/01/2018,28,28,00:00:48,9,0.00%,32.14%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,09/01/2018,28,28,00:00:32,9,100.00%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,10/01/2018,28,28,00:00:15,19,47.37%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,12/01/2018,9,9,00:00:00,0,0.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,13/01/2018,37,28,00:03:31,19,47.37%,51.35%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,15/01/2018,9,9,00:00:00,9,47.37%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,16/01/2018,19,9,00:00:19,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,18/01/2018,9,9,00:00:00,0,0.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,19/01/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,20/01/2018,9,9,00:00:55,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,21/01/2018,9,9,00:00:20,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,22/01/2018,9,9,00:00:20,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,23/01/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,24/01/2018,9,9,00:00:33,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,25/01/2018,66,37,00:00:49,28,32.14%,42.42%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,26/01/2018,84,56,00:03:49,56,83.93%,66.67%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,27/01/2018,47,47,00:00:00,47,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,28/01/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,29/01/2018,56,37,00:00:45,19,47.37%,16.07%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,30/01/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,31/01/2018,28,28,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,01/02/2018,37,37,00:00:25,37,75.68%,75.68%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,02/02/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,03/02/2018,37,37,00:00:45,28,67.86%,75.68%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,04/02/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,08/02/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,10/02/2018,28,28,00:00:24,19,100.00%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,11/02/2018,19,19,00:03:18,9,100.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,12/02/2018,28,28,00:01:40,19,100.00%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,13/02/2018,37,37,00:00:28,19,100.00%,75.68%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,14/02/2018,37,28,00:01:22,28,67.86%,51.35%,€12.50
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,15/02/2018,28,28,00:12:38,19,100.00%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,16/02/2018,19,9,00:00:49,9,0.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,17/02/2018,9,9,00:01:12,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,19/02/2018,9,9,00:01:13,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,20/02/2018,19,9,00:00:25,9,0.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,21/02/2018,37,28,00:00:48,19,47.37%,51.35%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,23/02/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,24/02/2018,9,9,00:02:32,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,25/02/2018,28,19,00:00:12,19,47.37%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,26/02/2018,19,19,00:00:22,9,100.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,27/02/2018,28,9,00:01:13,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,28/02/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,07/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,08/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,10/03/2018,9,9,00:01:27,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,11/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,12/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,13/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,14/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,15/03/2018,28,28,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,17/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,18/03/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,19/03/2018,9,9,00:00:22,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,20/03/2018,19,9,00:00:39,9,0.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,21/03/2018,19,19,00:00:02,19,47.37%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,22/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,24/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,25/03/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,26/03/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,29/03/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,30/03/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,31/03/2018,47,37,00:00:12,28,67.86%,59.57%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,02/04/2018,19,19,00:00:56,19,100.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,03/04/2018,19,19,00:00:32,19,47.37%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,04/04/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,06/04/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,07/04/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,09/04/2018,28,28,00:00:08,28,67.86%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,11/04/2018,19,19,00:00:04,9,100.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,12/04/2018,75,28,00:00:38,19,100.00%,25.33%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,13/04/2018,37,37,00:00:00,37,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,15/04/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,16/04/2018,9,9,00:00:46,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,17/04/2018,19,19,00:00:08,19,47.37%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,18/04/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,19/04/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,20/04/2018,37,37,00:00:53,37,75.68%,75.68%,€12.62
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,21/04/2018,9,9,00:00:59,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,24/04/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,25/04/2018,28,19,00:00:22,9,100.00%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,26/04/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,27/04/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,28/04/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,30/04/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,02/05/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,03/05/2018,19,19,00:01:19,9,100.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,04/05/2018,19,19,00:03:15,9,100.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,07/05/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,08/05/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,09/05/2018,9,9,00:00:31,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,14/05/2018,9,9,00:01:22,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,15/05/2018,28,28,00:00:00,28,32.14%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,16/05/2018,9,9,00:00:42,9,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,17/05/2018,28,19,00:04:36,19,47.37%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,20/05/2018,28,19,00:00:56,19,47.37%,67.86%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,21/05/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,30/05/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,31/05/2018,9,9,00:00:36,0,0.00%,0.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,01/06/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,02/06/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,04/06/2018,47,37,00:01:11,37,0.00%,19.15%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,05/06/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,06/06/2018,19,9,00:00:09,9,0.00%,47.37%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,07/06/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,08/06/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,09/06/2018,9,9,00:00:00,9,0.00%,100.00%,€0.00
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,10/06/2018,56,37,00:01:03,37,51.35%,50.00%,€12.62
/perchero-12-brazos-clasico-blanco-madera-entrada-fantasy.html,11/06/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
