Page,Day Index,Page Views,Unique Page Views,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,11/09/2018,9,9,00:00:37,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,14/09/2018,9,9,00:00:29,9,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,15/09/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,18/09/2018,19,19,00:02:06,9,100.00%,47.37%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,20/09/2018,28,19,00:00:19,0,0.00%,32.14%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,21/09/2018,28,19,00:00:41,9,0.00%,32.14%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,23/09/2018,9,9,00:00:30,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,25/09/2018,9,9,00:00:00,9,0.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,27/09/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,28/09/2018,9,9,00:00:08,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,29/09/2018,66,56,00:00:30,47,59.57%,56.06%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,30/09/2018,37,28,00:08:28,9,100.00%,51.35%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,01/10/2018,56,56,00:02:37,9,100.00%,50.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,03/10/2018,19,19,00:00:20,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,04/10/2018,47,47,00:02:55,47,59.57%,78.72%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,05/10/2018,19,19,00:00:42,9,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,06/10/2018,47,47,00:01:13,37,75.68%,59.57%,€41.08
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,07/10/2018,37,28,00:01:52,19,47.37%,24.32%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,08/10/2018,84,66,00:07:18,56,83.93%,66.67%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,09/10/2018,56,19,00:01:06,9,0.00%,16.07%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,10/10/2018,47,47,00:00:19,28,100.00%,59.57%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,11/10/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,13/10/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,14/10/2018,47,47,00:00:34,28,100.00%,59.57%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,15/10/2018,37,37,00:29:33,37,75.68%,75.68%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,17/10/2018,19,19,00:00:53,19,47.37%,47.37%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,18/10/2018,9,9,00:00:00,9,47.37%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,19/10/2018,37,28,00:00:33,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,20/10/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,21/10/2018,66,66,00:00:34,37,51.35%,28.79%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,22/10/2018,9,9,00:00:06,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,23/10/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,24/10/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,26/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,27/10/2018,9,9,00:00:17,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,28/10/2018,9,9,00:01:48,9,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,29/10/2018,9,9,00:00:00,0,0.00%,100.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,31/10/2018,28,28,00:00:17,19,47.37%,32.14%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,01/11/2018,28,28,00:00:26,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,03/11/2018,19,19,00:00:19,9,100.00%,47.37%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,04/11/2018,28,28,00:01:11,9,47.37%,67.86%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,05/11/2018,75,56,00:01:27,19,47.37%,25.33%,€103.20
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,06/11/2018,19,19,00:00:25,19,47.37%,47.37%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,07/11/2018,9,9,00:00:12,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,08/11/2018,19,19,00:00:39,19,47.37%,47.37%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,09/11/2018,19,19,00:00:49,9,100.00%,47.37%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,10/11/2018,37,37,00:01:40,0,0.00%,0.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,11/11/2018,56,47,00:00:46,9,100.00%,50.00%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,12/11/2018,37,37,00:00:27,9,100.00%,24.32%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,14/11/2018,19,19,00:00:22,9,100.00%,47.37%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,15/11/2018,37,28,00:00:42,19,47.37%,24.32%,€0.00
/estanteria-acero-negro-1-cajon-y-4-baldas-27113.html,16/11/2018,37,37,00:00:00,37,100.00%,100.00%,€0.00
