Page,Day Index,Page Views,Unique Page Views,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/perchero-arbol-acero-blanco-24284.html,31/05/2018,9,9,00:01:46,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,02/06/2018,9,9,00:05:11,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,04/07/2018,9,9,00:00:00,0,0.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,11/07/2018,9,9,00:00:11,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,22/07/2018,19,9,00:01:05,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,26/07/2018,9,9,00:00:27,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,05/08/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,07/08/2018,19,19,00:00:12,9,100.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,11/08/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,12/08/2018,19,9,00:01:00,9,0.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,13/08/2018,9,9,00:00:44,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,17/08/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,18/08/2018,28,19,00:00:29,9,100.00%,32.14%,€0.00
/perchero-arbol-acero-blanco-24284.html,19/08/2018,9,9,00:00:41,9,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,22/08/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,26/08/2018,9,9,00:01:19,9,0.00%,0.00%,€36.40
/perchero-arbol-acero-blanco-24284.html,27/08/2018,28,28,00:00:00,19,47.37%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,28/08/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,30/08/2018,19,19,00:00:20,9,100.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,01/09/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,02/09/2018,19,9,00:00:31,9,0.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,04/09/2018,9,9,00:00:09,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,07/09/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,08/09/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,10/09/2018,47,37,00:00:23,37,75.68%,78.72%,€0.00
/perchero-arbol-acero-blanco-24284.html,15/09/2018,47,37,00:00:59,37,51.35%,78.72%,€0.00
/perchero-arbol-acero-blanco-24284.html,16/09/2018,37,28,00:00:37,28,0.00%,24.32%,€0.00
/perchero-arbol-acero-blanco-24284.html,18/09/2018,75,28,00:00:56,19,0.00%,37.33%,€0.00
/perchero-arbol-acero-blanco-24284.html,19/09/2018,47,37,00:00:31,37,75.68%,78.72%,€0.00
/perchero-arbol-acero-blanco-24284.html,20/09/2018,9,9,00:00:17,9,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,23/09/2018,47,47,00:00:00,47,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,24/09/2018,47,47,00:21:40,37,100.00%,78.72%,€0.00
/perchero-arbol-acero-blanco-24284.html,25/09/2018,75,37,00:00:53,37,51.35%,49.33%,€0.00
/perchero-arbol-acero-blanco-24284.html,26/09/2018,37,37,00:00:00,37,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,27/09/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,28/09/2018,19,19,00:01:07,19,47.37%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,29/09/2018,37,28,00:00:42,28,67.86%,51.35%,€0.00
/perchero-arbol-acero-blanco-24284.html,30/09/2018,19,19,00:00:09,9,100.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,01/10/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,02/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,03/10/2018,28,19,00:01:07,19,47.37%,67.86%,€0.00
/perchero-arbol-acero-blanco-24284.html,05/10/2018,37,28,00:00:50,28,67.86%,75.68%,€0.00
/perchero-arbol-acero-blanco-24284.html,06/10/2018,19,19,00:00:37,9,100.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,07/10/2018,28,28,00:00:31,28,67.86%,67.86%,€0.00
/perchero-arbol-acero-blanco-24284.html,08/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,10/10/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,11/10/2018,37,37,00:00:00,37,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,12/10/2018,37,37,00:00:44,37,75.68%,75.68%,€0.00
/perchero-arbol-acero-blanco-24284.html,13/10/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,14/10/2018,47,47,00:00:09,37,100.00%,78.72%,€0.00
/perchero-arbol-acero-blanco-24284.html,15/10/2018,19,9,00:03:12,9,0.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,16/10/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,17/10/2018,56,47,00:00:57,47,78.72%,83.93%,€0.00
/perchero-arbol-acero-blanco-24284.html,18/10/2018,56,37,00:00:28,19,100.00%,33.93%,€0.00
/perchero-arbol-acero-blanco-24284.html,19/10/2018,56,47,00:00:58,37,59.57%,66.07%,€0.00
/perchero-arbol-acero-blanco-24284.html,20/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,21/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,22/10/2018,56,37,00:00:20,28,67.86%,50.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,23/10/2018,66,66,00:01:10,56,100.00%,84.85%,€0.00
/perchero-arbol-acero-blanco-24284.html,24/10/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,25/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,26/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,27/10/2018,19,19,00:00:14,9,100.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,28/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,31/10/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,01/11/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,03/11/2018,37,37,00:00:00,37,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,04/11/2018,9,9,00:00:33,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,05/11/2018,66,66,00:01:18,56,83.93%,84.85%,€0.00
/perchero-arbol-acero-blanco-24284.html,06/11/2018,47,47,00:01:11,28,100.00%,59.57%,€0.00
/perchero-arbol-acero-blanco-24284.html,07/11/2018,56,37,00:00:47,37,75.68%,66.07%,€0.00
/perchero-arbol-acero-blanco-24284.html,08/11/2018,19,19,00:00:23,19,47.37%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,09/11/2018,28,19,00:00:36,9,0.00%,32.14%,€0.00
/perchero-arbol-acero-blanco-24284.html,10/11/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,11/11/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,13/11/2018,28,28,00:00:00,28,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,14/11/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,15/11/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,16/11/2018,28,28,00:00:03,28,67.86%,67.86%,€0.00
/perchero-arbol-acero-blanco-24284.html,17/11/2018,75,66,00:01:19,56,66.07%,49.33%,€0.00
/perchero-arbol-acero-blanco-24284.html,18/11/2018,66,56,00:00:25,47,100.00%,71.21%,€0.00
/perchero-arbol-acero-blanco-24284.html,19/11/2018,47,47,00:00:22,19,100.00%,59.57%,€0.00
/perchero-arbol-acero-blanco-24284.html,20/11/2018,37,37,00:00:43,37,51.35%,51.35%,€0.00
/perchero-arbol-acero-blanco-24284.html,21/11/2018,56,37,00:00:40,19,47.37%,16.07%,€0.00
/perchero-arbol-acero-blanco-24284.html,22/11/2018,66,66,00:00:57,56,83.93%,84.85%,€0.00
/perchero-arbol-acero-blanco-24284.html,23/11/2018,56,56,00:00:00,56,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,24/11/2018,112,103,00:00:40,94,79.79%,83.93%,€3.18
/perchero-arbol-acero-blanco-24284.html,25/11/2018,75,66,00:00:19,56,100.00%,74.67%,€0.00
/perchero-arbol-acero-blanco-24284.html,26/11/2018,66,66,00:00:11,56,100.00%,84.85%,€0.00
/perchero-arbol-acero-blanco-24284.html,27/11/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,29/11/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,30/11/2018,47,37,00:00:31,19,47.37%,19.15%,€244.50
/perchero-arbol-acero-blanco-24284.html,02/12/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,05/12/2018,9,9,00:03:34,9,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,15/12/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,16/12/2018,9,9,00:00:37,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,17/12/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,18/12/2018,19,9,00:00:18,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,19/12/2018,9,9,00:00:48,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,22/12/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,24/12/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,25/12/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,26/12/2018,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,28/12/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,30/12/2018,56,47,00:03:23,47,78.72%,83.93%,€0.00
/perchero-arbol-acero-blanco-24284.html,31/12/2018,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,01/01/2019,9,9,00:00:08,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,02/01/2019,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,06/01/2019,47,37,00:08:57,28,67.86%,40.43%,€0.00
/perchero-arbol-acero-blanco-24284.html,08/01/2019,28,19,00:01:26,9,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,09/01/2019,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,10/01/2019,66,56,00:00:34,47,59.57%,56.06%,€0.00
/perchero-arbol-acero-blanco-24284.html,11/01/2019,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,12/01/2019,56,47,00:00:52,37,75.68%,50.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,13/01/2019,19,19,00:00:49,9,0.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,14/01/2019,94,56,00:02:21,47,83.93%,59.57%,€0.00
/perchero-arbol-acero-blanco-24284.html,15/01/2019,28,28,00:00:37,19,47.37%,67.86%,€0.00
/perchero-arbol-acero-blanco-24284.html,16/01/2019,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,17/01/2019,19,19,00:00:13,9,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,18/01/2019,28,28,00:00:41,19,0.00%,32.14%,€0.00
/perchero-arbol-acero-blanco-24284.html,19/01/2019,19,9,00:00:29,0,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,20/01/2019,19,19,00:01:05,9,0.00%,47.37%,€0.00
/perchero-arbol-acero-blanco-24284.html,21/01/2019,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,22/01/2019,9,9,00:01:14,9,0.00%,0.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,23/01/2019,9,9,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,24/01/2019,28,28,00:00:00,9,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,25/01/2019,19,19,00:00:00,19,100.00%,100.00%,€0.00
/perchero-arbol-acero-blanco-24284.html,26/01/2019,28,28,00:00:09,19,100.00%,67.86%,€0.00
/perchero-arbol-acero-blanco-24284.html,27/01/2019,37,37,00:00:10,28,100.00%,75.68%,€0.00
