,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,89022,textil hogar,alfombras de bambú,50.0,2018-10-01,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2,0.22,0.21,333.0,333.0,333.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,89022,textil hogar,alfombras de bambú,50.0,2018-10-02,0.24,349.0,2.0,9.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057306590257879654,0.17,0.2,0.21,0.21,341.0,341.0,341.0,341.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,89022,textil hogar,alfombras de bambú,50.0,2018-10-03,0.18,256.0,2.0,9.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.15,0.19,0.21,0.21,312.67,312.67,312.67,312.67,1.33,1.33,1.33,1.33,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.28,0.28,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,89022,textil hogar,alfombras de bambú,50.0,2018-10-04,0.14,268.0,1.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037313432835820895,0.14,0.18,0.21,0.21,301.5,301.5,301.5,301.5,1.25,1.25,1.25,1.25,0.0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,89022,textil hogar,alfombras de bambú,50.0,2018-10-05,0.0,243.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.21,0.21,289.8,289.8,289.8,289.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.4,7.4,7.4,7.4,0.19,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,89022,textil hogar,alfombras de bambú,50.0,2018-10-06,0.24,355.0,2.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005633802816901409,0.13,0.18,0.2,0.21,300.67,300.67,300.67,300.67,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,6.17,6.17,6.17,6.17,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,89022,textil hogar,alfombras de bambú,50.0,2018-10-07,0.21,567.0,3.0,9.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.14,0.17,0.2,0.21,338.71,338.71,338.71,338.71,1.43,1.43,1.43,1.43,0.0,0.0,0.0,0.0,6.57,6.57,6.57,6.57,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,89022,textil hogar,alfombras de bambú,50.0,2018-10-08,0.34,318.0,4.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012578616352201259,0.19,0.18,0.2,0.21,336.57,336.12,336.12,336.12,2.0,1.75,1.75,1.75,0.01,0.01,0.01,0.01,6.57,5.75,5.75,5.75,0.49,0.43,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,89022,textil hogar,alfombras de bambú,50.0,2018-10-09,0.22,406.0,4.0,9.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009852216748768473,0.19,0.18,0.2,0.21,344.71,343.89,343.89,343.89,2.29,2.0,2.0,2.0,0.01,0.01,0.01,0.01,6.57,6.11,6.11,6.11,0.55,0.48,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,89022,textil hogar,alfombras de bambú,50.0,2018-10-10,0.24,322.0,2.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.2,0.17,0.19,0.21,354.14,341.7,341.7,341.7,2.29,2.0,2.0,2.0,0.01,0.01,0.01,0.01,5.29,5.5,5.5,5.5,0.56,0.48,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
