,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,89040,textil hogar,alfombras de bambú,30.0,2018-10-01,0.26,954.0,18.0,19.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.23,0.24,0.24,0.24,954.0,954.0,954.0,954.0,18.0,18.0,18.0,18.0,0.02,0.02,0.02,0.02,19.0,19.0,19.0,19.0,4.68,4.68,4.68,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,89040,textil hogar,alfombras de bambú,30.0,2018-10-02,0.24,1169.0,17.0,9.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01454234388366125,0.24,0.23,0.24,0.24,1061.5,1061.5,1061.5,1061.5,17.5,17.5,17.5,17.5,0.02,0.02,0.02,0.02,14.0,14.0,14.0,14.0,4.42,4.42,4.42,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,89040,textil hogar,alfombras de bambú,30.0,2018-10-03,0.26,927.0,14.0,37.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015102481121898598,0.24,0.24,0.24,0.24,1016.67,1016.67,1016.67,1016.67,16.33,16.33,16.33,16.33,0.02,0.02,0.02,0.02,21.67,21.67,21.67,21.67,4.15,4.15,4.15,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,89040,textil hogar,alfombras de bambú,30.0,2018-10-04,0.25,866.0,9.0,9.0,2.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010392609699769052,0.24,0.23,0.24,0.24,979.0,979.0,979.0,979.0,14.5,14.5,14.5,14.5,0.01,0.01,0.01,0.01,18.5,18.5,18.5,18.5,3.67,3.67,3.67,3.67,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,89040,textil hogar,alfombras de bambú,30.0,2018-10-05,0.17,745.0,9.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012080536912751677,0.23,0.23,0.23,0.24,932.2,932.2,932.2,932.2,13.4,13.4,13.4,13.4,0.01,0.01,0.01,0.01,14.8,14.8,14.8,14.8,3.25,3.25,3.25,3.25,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,89040,textil hogar,alfombras de bambú,30.0,2018-10-06,0.2,936.0,8.0,28.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.23,0.23,0.23,0.24,932.83,932.83,932.83,932.83,12.5,12.5,12.5,12.5,0.01,0.01,0.01,0.01,17.0,17.0,17.0,17.0,2.98,2.98,2.98,2.98,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,89040,textil hogar,alfombras de bambú,30.0,2018-10-07,0.2,1279.0,22.0,19.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017200938232994525,0.23,0.23,0.23,0.24,982.29,982.29,982.29,982.29,13.86,13.86,13.86,13.86,0.01,0.01,0.01,0.01,17.29,17.29,17.29,17.29,3.18,3.18,3.18,3.18,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,89040,textil hogar,alfombras de bambú,30.0,2018-10-08,0.2,1032.0,16.0,0.0,3.19,0.4,0.4,27.48,27.48,0.0,0.0,8.61,0.015503875968992248,0.22,0.23,0.23,0.23,993.43,988.5,988.5,988.5,13.57,14.12,14.12,14.12,0.01,0.01,0.01,0.01,14.57,15.12,15.12,15.12,2.97,3.18,3.18,3.18,0.06,0.05,0.05,0.05,0.2,0.18,0.18,0.18,3.93,3.44,3.44,3.44,3.93,3.44,3.44,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,89040,textil hogar,alfombras de bambú,30.0,2018-10-09,0.3,1348.0,11.0,47.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008160237388724036,0.23,0.23,0.23,0.23,1019.0,1028.44,1028.44,1028.44,12.71,13.78,13.78,13.78,0.01,0.01,0.01,0.01,20.0,18.67,18.67,18.67,2.84,3.19,3.19,3.19,0.06,0.04,0.04,0.04,0.2,0.16,0.16,0.16,3.93,3.05,3.05,3.05,3.93,3.05,3.05,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,89040,textil hogar,alfombras de bambú,30.0,2018-10-10,0.25,874.0,13.0,0.0,3.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014874141876430207,0.22,0.23,0.23,0.23,1011.43,1013.0,1013.0,1013.0,12.57,13.7,13.7,13.7,0.01,0.01,0.01,0.01,14.71,16.8,16.8,16.8,2.78,3.19,3.19,3.19,0.06,0.04,0.04,0.04,0.34,0.24,0.24,0.24,3.93,2.75,2.75,2.75,3.93,2.75,2.75,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
