,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,123839,decoración para tu casa,espejos de pared,30.0,2018-10-01,0.27,156.0,4.0,0.0,1.08,0.0,0.0,0.0,0.0,37.53,2.0,0.0,0.02564102564102564,0.13,0.07,0.04,0.03,156.0,156.0,156.0,156.0,4.0,4.0,4.0,4.0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,1.08,1.08,1.08,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.53,37.53,37.53,37.53,2.0,2.0,2.0,2.0
29,123839,decoración para tu casa,espejos de pared,30.0,2018-10-02,0.3,73.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.18,0.09,0.06,0.04,114.5,114.5,114.5,114.5,2.5,2.5,2.5,2.5,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76,18.76,18.76,18.76,1.0,1.0,1.0,1.0
30,123839,decoración para tu casa,espejos de pared,30.0,2018-10-03,0.37,137.0,2.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.23,0.12,0.08,0.06,122.0,122.0,122.0,122.0,2.33,2.33,2.33,2.33,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.71,0.71,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,12.51,12.51,12.51,0.67,0.67,0.67,0.67
31,123839,decoración para tu casa,espejos de pared,30.0,2018-10-04,0.13,126.0,3.0,0.0,0.4,0.2,0.2,4.3,4.3,17.78,1.0,10.76,0.023809523809523808,0.22,0.12,0.08,0.06,123.0,123.0,123.0,123.0,2.5,2.5,2.5,2.5,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.63,0.63,0.63,0.63,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,13.83,13.83,13.83,13.83,0.75,0.75,0.75,0.75
32,123839,decoración para tu casa,espejos de pared,30.0,2018-10-05,0.27,264.0,3.0,19.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.26,0.14,0.1,0.07,151.2,151.2,151.2,151.2,2.6,2.6,2.6,2.6,0.02,0.02,0.02,0.02,3.8,3.8,3.8,3.8,0.66,0.66,0.66,0.66,0.04,0.04,0.04,0.04,0.24,0.24,0.24,0.24,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,11.06,11.06,11.06,11.06,0.6,0.6,0.6,0.6
33,123839,decoración para tu casa,espejos de pared,30.0,2018-10-06,0.31,239.0,3.0,19.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012552301255230125,0.28,0.17,0.11,0.08,165.83,165.83,165.83,165.83,2.67,2.67,2.67,2.67,0.02,0.02,0.02,0.02,6.33,6.33,6.33,6.33,0.71,0.71,0.71,0.71,0.03,0.03,0.03,0.03,0.2,0.2,0.2,0.2,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,9.22,9.22,9.22,9.22,0.5,0.5,0.5,0.5
34,123839,decoración para tu casa,espejos de pared,30.0,2018-10-07,0.12,181.0,2.0,19.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011049723756906077,0.25,0.17,0.12,0.09,168.0,168.0,168.0,168.0,2.57,2.57,2.57,2.57,0.02,0.02,0.02,0.02,8.14,8.14,8.14,8.14,0.64,0.64,0.64,0.64,0.03,0.03,0.03,0.03,0.17,0.17,0.17,0.17,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,7.9,7.9,7.9,7.9,0.43,0.43,0.43,0.43
35,123839,decoración para tu casa,espejos de pared,30.0,2018-10-08,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,0.12,0.09,178.29,175.5,175.5,175.5,2.0,2.25,2.25,2.25,0.01,0.01,0.01,0.01,8.14,7.12,7.12,7.12,0.49,0.56,0.56,0.56,0.03,0.02,0.02,0.02,0.17,0.15,0.15,0.15,0.61,0.54,0.54,0.54,0.61,0.54,0.54,0.54,2.54,6.91,6.91,6.91,0.14,0.38,0.38,0.38
36,123839,decoración para tu casa,espejos de pared,30.0,2018-10-09,0.28,174.0,1.0,19.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.21,0.19,0.13,0.1,192.71,175.33,175.33,175.33,2.0,2.11,2.11,2.11,0.01,0.01,0.01,0.01,10.86,8.44,8.44,8.44,0.48,0.53,0.53,0.53,0.03,0.02,0.02,0.02,0.17,0.13,0.13,0.13,0.61,0.48,0.48,0.48,0.61,0.48,0.48,0.48,2.54,6.15,6.15,6.15,0.14,0.33,0.33,0.33
37,123839,decoración para tu casa,espejos de pared,30.0,2018-10-10,0.3,175.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.2,0.22,0.14,0.11,198.14,175.3,175.3,175.3,1.86,2.0,2.0,2.0,0.01,0.01,0.01,0.01,10.86,7.6,7.6,7.6,0.42,0.51,0.51,0.51,0.03,0.02,0.02,0.02,0.17,0.12,0.12,0.12,0.61,0.43,0.43,0.43,0.61,0.43,0.43,0.43,2.54,5.53,5.53,5.53,0.14,0.3,0.3,0.3
