,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-01,0.27,7431.0,97.0,94.0,26.65,1.0,6.0,46.9,46.9,37.11,1.0,1.76,0.013053424841878616,0.27,0.27,0.27,0.27,7431.0,7431.0,7431.0,7431.0,97.0,97.0,97.0,97.0,0.01,0.01,0.01,0.01,94.0,94.0,94.0,94.0,26.65,26.65,26.65,26.65,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,37.11,37.11,37.11,37.11,1.0,1.0,1.0,1.0
29,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-02,0.26,6564.0,91.0,131.0,23.62,0.37,5.37,26.36,26.36,0.0,0.0,1.12,0.013863497867154174,0.27,0.27,0.27,0.27,6997.5,6997.5,6997.5,6997.5,94.0,94.0,94.0,94.0,0.01,0.01,0.01,0.01,112.5,112.5,112.5,112.5,25.14,25.14,25.14,25.14,0.68,0.68,0.68,0.68,5.68,5.68,5.68,5.68,36.63,36.63,36.63,36.63,36.63,36.63,36.63,36.63,18.56,18.56,18.56,18.56,0.5,0.5,0.5,0.5
30,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-03,0.27,6132.0,59.0,37.0,16.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.009621656881930854,0.27,0.27,0.27,0.27,6709.0,6709.0,6709.0,6709.0,82.33,82.33,82.33,82.33,0.01,0.01,0.01,0.01,87.33,87.33,87.33,87.33,22.16,22.16,22.16,22.16,0.46,0.46,0.46,0.46,4.79,4.79,4.79,4.79,24.42,24.42,24.42,24.42,24.42,24.42,24.42,24.42,12.37,12.37,12.37,12.37,0.33,0.33,0.33,0.33
31,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-04,0.25,5925.0,52.0,47.0,12.75,0.2,2.2,8.6,8.6,0.0,0.0,0.67,0.008776371308016877,0.27,0.27,0.27,0.27,6513.0,6513.0,6513.0,6513.0,74.75,74.75,74.75,74.75,0.01,0.01,0.01,0.01,77.25,77.25,77.25,77.25,19.8,19.8,19.8,19.8,0.39,0.39,0.39,0.39,4.14,4.14,4.14,4.14,20.46,20.46,20.46,20.46,20.46,20.46,20.46,20.46,9.28,9.28,9.28,9.28,0.25,0.25,0.25,0.25
32,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-05,0.25,6366.0,59.0,37.0,14.63,0.0,2.0,0.0,0.0,33.4,1.0,0.0,0.00926798617656299,0.26,0.27,0.27,0.27,6483.6,6483.6,6483.6,6483.6,71.6,71.6,71.6,71.6,0.01,0.01,0.01,0.01,69.2,69.2,69.2,69.2,18.77,18.77,18.77,18.77,0.31,0.31,0.31,0.31,3.71,3.71,3.71,3.71,16.37,16.37,16.37,16.37,16.37,16.37,16.37,16.37,14.1,14.1,14.1,14.1,0.4,0.4,0.4,0.4
33,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-06,0.25,8217.0,93.0,94.0,23.5,0.2,8.2,19.98,19.98,0.0,0.0,0.85,0.011317999269806499,0.26,0.26,0.27,0.27,6772.5,6772.5,6772.5,6772.5,75.17,75.17,75.17,75.17,0.01,0.01,0.01,0.01,73.33,73.33,73.33,73.33,19.56,19.56,19.56,19.56,0.3,0.3,0.3,0.3,4.46,4.46,4.46,4.46,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,11.75,11.75,11.75,11.75,0.33,0.33,0.33,0.33
34,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-07,0.24,11460.0,129.0,103.0,30.77,0.0,6.0,0.0,0.0,33.4,1.0,0.0,0.011256544502617802,0.26,0.26,0.27,0.27,7442.14,7442.14,7442.14,7442.14,82.86,82.86,82.86,82.86,0.01,0.01,0.01,0.01,77.57,77.57,77.57,77.57,21.16,21.16,21.16,21.16,0.25,0.25,0.25,0.25,4.68,4.68,4.68,4.68,14.55,14.55,14.55,14.55,14.55,14.55,14.55,14.55,14.84,14.84,14.84,14.84,0.43,0.43,0.43,0.43
35,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-08,0.24,7096.0,64.0,103.0,15.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.009019165727170236,0.25,0.26,0.26,0.27,7394.29,7398.88,7398.88,7398.88,78.14,80.5,80.5,80.5,0.01,0.01,0.01,0.01,78.86,80.75,80.75,80.75,19.57,20.45,20.45,20.45,0.11,0.22,0.22,0.22,4.4,4.6,4.6,4.6,7.85,12.73,12.73,12.73,7.85,12.73,12.73,12.73,9.54,12.99,12.99,12.99,0.29,0.38,0.38,0.38
36,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-09,0.26,6233.0,60.0,47.0,15.32,0.25,1.25,10.1,10.1,0.0,0.0,0.66,0.009626183218353923,0.25,0.26,0.26,0.27,7347.0,7269.33,7269.33,7269.33,73.71,78.22,78.22,78.22,0.01,0.01,0.01,0.01,66.86,77.0,77.0,77.0,18.38,19.88,19.88,19.88,0.09,0.22,0.22,0.22,3.81,4.22,4.22,4.22,5.53,12.44,12.44,12.44,5.53,12.44,12.44,12.44,9.54,11.55,11.55,11.55,0.29,0.33,0.33,0.33
37,48329,muebles,mesas de centro y auxiliares,50.0,2018-10-10,0.24,4874.0,48.0,112.0,11.62,0.01,0.01,0.45,0.45,37.11,1.0,0.04,0.009848173984407058,0.25,0.26,0.26,0.26,7167.29,7029.8,7029.8,7029.8,72.14,75.2,75.2,75.2,0.01,0.01,0.01,0.01,77.57,80.5,80.5,80.5,17.73,19.06,19.06,19.06,0.09,0.2,0.2,0.2,3.38,3.8,3.8,3.8,5.59,11.24,11.24,11.24,5.59,11.24,11.24,11.24,14.84,14.1,14.1,14.1,0.43,0.4,0.4,0.4
