,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-04,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,4.75,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-05,0.22,771.0,9.0,9.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011673151750972763,0.03,0.02,0.01,0.01,158.0,158.0,158.0,158.0,1.8,1.8,1.8,1.8,0.01,0.01,0.01,0.01,1.8,1.8,1.8,1.8,0.39,0.39,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-06,0.2,647.0,7.0,19.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010819165378670788,0.06,0.03,0.02,0.02,239.5,239.5,239.5,239.5,2.67,2.67,2.67,2.67,0.01,0.01,0.01,0.01,4.67,4.67,4.67,4.67,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-07,0.22,1451.0,13.0,47.0,2.9,0.29,1.29,14.44,14.44,0.0,0.0,4.98,0.00895933838731909,0.09,0.05,0.03,0.02,412.57,412.57,412.57,412.57,4.14,4.14,4.14,4.14,0.01,0.01,0.01,0.01,10.71,10.71,10.71,10.71,0.89,0.89,0.89,0.89,0.04,0.04,0.04,0.04,0.18,0.18,0.18,0.18,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-08,0.24,1094.0,13.0,9.0,3.06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.011882998171846435,0.13,0.06,0.04,0.03,568.86,497.75,497.75,497.75,6.0,5.25,5.25,5.25,0.01,0.01,0.01,0.01,12.0,10.5,10.5,10.5,1.33,1.16,1.16,1.16,0.04,0.04,0.04,0.04,0.47,0.41,0.41,0.41,2.06,1.8,1.8,1.8,2.06,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-09,0.24,1619.0,16.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009882643607164917,0.16,0.08,0.05,0.04,800.14,622.33,622.33,622.33,8.29,6.44,6.44,6.44,0.01,0.01,0.01,0.01,12.0,9.33,9.33,9.33,1.87,1.46,1.46,1.46,0.04,0.03,0.03,0.03,0.47,0.37,0.37,0.37,2.06,1.6,1.6,1.6,2.06,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,61776,lámparas e iluminación,lámparas de mesita de noche,30.0,2018-10-10,0.2,1799.0,17.0,0.0,3.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009449694274596998,0.19,0.09,0.06,0.05,1057.14,740.0,740.0,740.0,10.71,7.5,7.5,7.5,0.01,0.01,0.01,0.01,12.0,8.4,8.4,8.4,2.36,1.65,1.65,1.65,0.04,0.03,0.03,0.03,0.61,0.43,0.43,0.43,2.06,1.44,1.44,1.44,2.06,1.44,1.44,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
