,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-01,0.2,7967.0,89.0,187.0,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01117108070792017,0.19,0.19,0.14,0.11,7967.0,7967.0,7967.0,7967.0,89.0,89.0,89.0,89.0,0.01,0.01,0.01,0.01,187.0,187.0,187.0,187.0,18.05,18.05,18.05,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-02,0.19,6597.0,99.0,159.0,19.04,0.0,1.0,0.0,0.0,85.04,1.0,0.0,0.015006821282401092,0.19,0.18,0.15,0.11,7282.0,7282.0,7282.0,7282.0,94.0,94.0,94.0,94.0,0.01,0.01,0.01,0.01,173.0,173.0,173.0,173.0,18.55,18.55,18.55,18.55,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.52,42.52,42.52,42.52,0.5,0.5,0.5,0.5
30,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-03,0.18,6022.0,107.0,94.0,19.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017768183327798073,0.19,0.18,0.16,0.12,6862.0,6862.0,6862.0,6862.0,98.33,98.33,98.33,98.33,0.01,0.01,0.01,0.01,146.67,146.67,146.67,146.67,18.9,18.9,18.9,18.9,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,28.35,28.35,28.35,0.33,0.33,0.33,0.33
31,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-04,0.18,5927.0,87.0,178.0,15.64,0.0,0.0,0.0,0.0,76.54,1.0,0.0,0.0146785895056521,0.19,0.18,0.17,0.12,6628.25,6628.25,6628.25,6628.25,95.5,95.5,95.5,95.5,0.01,0.01,0.01,0.01,154.5,154.5,154.5,154.5,18.08,18.08,18.08,18.08,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,40.4,40.4,40.4,0.5,0.5,0.5,0.5
32,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-05,0.17,5599.0,70.0,84.0,11.98,1.0,1.0,92.61,92.61,0.0,0.0,7.73,0.012502232541525273,0.18,0.18,0.17,0.13,6422.4,6422.4,6422.4,6422.4,90.4,90.4,90.4,90.4,0.01,0.01,0.01,0.01,140.4,140.4,140.4,140.4,16.86,16.86,16.86,16.86,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,18.52,18.52,18.52,18.52,18.52,18.52,18.52,18.52,32.32,32.32,32.32,32.32,0.4,0.4,0.4,0.4
33,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-06,0.18,6698.0,104.0,122.0,18.98,1.0,1.0,68.9,68.9,76.54,1.0,3.63,0.015527022991937893,0.18,0.18,0.18,0.14,6468.33,6468.33,6468.33,6468.33,92.67,92.67,92.67,92.67,0.01,0.01,0.01,0.01,137.33,137.33,137.33,137.33,17.22,17.22,17.22,17.22,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.67,26.92,26.92,26.92,26.92,26.92,26.92,26.92,26.92,39.69,39.69,39.69,39.69,0.5,0.5,0.5,0.5
34,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-07,0.19,8590.0,137.0,122.0,26.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015948777648428406,0.18,0.19,0.18,0.14,6771.43,6771.43,6771.43,6771.43,99.0,99.0,99.0,99.0,0.01,0.01,0.01,0.01,135.14,135.14,135.14,135.14,18.48,18.48,18.48,18.48,0.29,0.29,0.29,0.29,0.57,0.57,0.57,0.57,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,34.02,34.02,34.02,34.02,0.43,0.43,0.43,0.43
35,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-08,0.18,6653.0,99.0,178.0,17.62,1.0,3.0,102.9,102.9,85.04,1.0,5.84,0.01488050503532241,0.18,0.19,0.18,0.15,6583.71,6756.62,6756.62,6756.62,100.43,99.0,99.0,99.0,0.02,0.01,0.01,0.01,133.86,140.5,140.5,140.5,18.42,18.37,18.37,18.37,0.43,0.38,0.38,0.38,1.0,0.88,0.88,0.88,37.77,33.05,33.05,33.05,37.77,33.05,33.05,33.05,46.17,40.4,40.4,40.4,0.57,0.5,0.5,0.5
36,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-09,0.19,7392.0,110.0,159.0,20.48,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01488095238095238,0.18,0.18,0.18,0.16,6697.29,6827.22,6827.22,6827.22,102.0,100.22,100.22,100.22,0.02,0.01,0.01,0.01,133.86,142.56,142.56,142.56,18.62,18.61,18.61,18.61,0.43,0.33,0.33,0.33,1.29,1.11,1.11,1.11,37.77,29.38,29.38,29.38,37.77,29.38,29.38,29.38,34.02,35.91,35.91,35.91,0.43,0.44,0.44,0.44
37,61731,cocina y comedor,carritos verduleros y de cocina,150.0,2018-10-10,0.2,5722.0,70.0,47.0,13.77,1.0,4.0,102.9,102.9,85.04,1.0,7.47,0.01223348479552604,0.18,0.19,0.18,0.16,6654.43,6716.7,6716.7,6716.7,96.71,97.2,97.2,97.2,0.01,0.01,0.01,0.01,127.14,133.0,133.0,133.0,17.79,18.12,18.12,18.12,0.57,0.4,0.4,0.4,1.71,1.4,1.4,1.4,52.47,36.73,36.73,36.73,52.47,36.73,36.73,36.73,46.17,40.82,40.82,40.82,0.57,0.5,0.5,0.5
