,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-01,0.26,3838.0,17.0,28.0,4.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004429390307451798,0.25,0.26,0.27,0.27,3838.0,3838.0,3838.0,3838.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,4.4,4.4,4.4,4.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-02,0.29,3186.0,12.0,9.0,3.5,0.33,0.33,58.81,58.81,0.0,0.0,16.8,0.003766478342749529,0.26,0.26,0.27,0.27,3512.0,3512.0,3512.0,3512.0,14.5,14.5,14.5,14.5,0.0,0.0,0.0,0.0,18.5,18.5,18.5,18.5,3.95,3.95,3.95,3.95,0.16,0.16,0.16,0.16,0.66,0.66,0.66,0.66,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-03,0.32,2683.0,14.0,0.0,4.42,0.0,0.0,0.0,0.0,147.27,1.0,0.0,0.005218039508013418,0.27,0.26,0.27,0.27,3235.67,3235.67,3235.67,3235.67,14.33,14.33,14.33,14.33,0.0,0.0,0.0,0.0,12.33,12.33,12.33,12.33,4.11,4.11,4.11,4.11,0.11,0.11,0.11,0.11,0.44,0.44,0.44,0.44,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,49.09,49.09,49.09,49.09,0.33,0.33,0.33,0.33
31,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-04,0.3,2879.0,15.0,37.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005210142410559222,0.27,0.27,0.27,0.27,3146.5,3146.5,3146.5,3146.5,14.5,14.5,14.5,14.5,0.0,0.0,0.0,0.0,18.5,18.5,18.5,18.5,4.2,4.2,4.2,4.2,0.08,0.08,0.08,0.08,0.33,0.33,0.33,0.33,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,36.82,36.82,36.82,36.82,0.25,0.25,0.25,0.25
32,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-05,0.3,2547.0,13.0,9.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005104043973301924,0.28,0.27,0.27,0.28,3026.6,3026.6,3026.6,3026.6,14.2,14.2,14.2,14.2,0.0,0.0,0.0,0.0,16.6,16.6,16.6,16.6,4.15,4.15,4.15,4.15,0.07,0.07,0.07,0.07,0.27,0.27,0.27,0.27,11.76,11.76,11.76,11.76,11.76,11.76,11.76,11.76,29.45,29.45,29.45,29.45,0.2,0.2,0.2,0.2
33,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-06,0.27,3112.0,24.0,28.0,6.49,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.007712082262210797,0.29,0.27,0.27,0.28,3040.83,3040.83,3040.83,3040.83,15.83,15.83,15.83,15.83,0.01,0.01,0.01,0.01,18.5,18.5,18.5,18.5,4.54,4.54,4.54,4.54,0.06,0.06,0.06,0.06,0.56,0.56,0.56,0.56,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,24.54,24.54,24.54,24.54,0.17,0.17,0.17,0.17
34,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-07,0.24,4757.0,26.0,56.0,6.28,1.0,4.0,162.0,162.0,0.0,0.0,25.8,0.0054656295984864415,0.28,0.27,0.27,0.28,3286.0,3286.0,3286.0,3286.0,17.29,17.29,17.29,17.29,0.01,0.01,0.01,0.01,23.86,23.86,23.86,23.86,4.79,4.79,4.79,4.79,0.19,0.19,0.19,0.19,1.05,1.05,1.05,1.05,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,21.04,21.04,21.04,21.04,0.14,0.14,0.14,0.14
35,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-08,0.27,2903.0,14.0,9.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004822597313124354,0.28,0.27,0.27,0.27,3152.43,3238.12,3238.12,3238.12,16.86,16.88,16.88,16.88,0.01,0.01,0.01,0.01,21.14,22.0,22.0,22.0,4.7,4.67,4.67,4.67,0.19,0.17,0.17,0.17,0.9,0.92,0.92,0.92,31.54,27.6,27.6,27.6,31.54,27.6,27.6,27.6,21.04,18.41,18.41,18.41,0.14,0.12,0.12,0.12
36,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-09,0.25,3301.0,18.0,131.0,4.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00545289306270827,0.28,0.27,0.27,0.27,3168.86,3245.11,3245.11,3245.11,17.71,17.0,17.0,17.0,0.01,0.01,0.01,0.01,38.57,34.11,34.11,34.11,4.84,4.64,4.64,4.64,0.14,0.15,0.15,0.15,1.0,0.93,0.93,0.93,23.14,24.53,24.53,24.53,23.14,24.53,24.53,24.53,21.04,16.36,16.36,16.36,0.14,0.11,0.11,0.11
37,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-10,0.25,2582.0,8.0,9.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003098373353989156,0.27,0.27,0.27,0.27,3154.43,3178.8,3178.8,3178.8,16.86,16.1,16.1,16.1,0.01,0.01,0.01,0.01,39.86,31.6,31.6,31.6,4.49,4.38,4.38,4.38,0.14,0.13,0.13,0.13,1.0,0.83,0.83,0.83,23.14,22.08,22.08,22.08,23.14,22.08,22.08,22.08,0.0,14.73,14.73,14.73,0.0,0.1,0.1,0.1
38,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-11,0.25,2284.0,12.0,47.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005253940455341506,0.26,0.27,0.26,0.27,3069.43,3097.45,3097.45,3097.45,16.43,15.73,15.73,15.73,0.01,0.01,0.01,0.01,41.29,33.0,33.0,33.0,4.28,4.25,4.25,4.25,0.14,0.12,0.12,0.12,1.0,0.76,0.76,0.76,23.14,20.07,20.07,20.07,23.14,20.07,20.07,20.07,0.0,13.39,13.39,13.39,0.0,0.09,0.09,0.09
39,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-12,0.28,3209.0,18.0,28.0,5.13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.005609224057338735,0.26,0.27,0.26,0.27,3164.0,3106.75,3106.75,3106.75,17.14,15.92,15.92,15.92,0.01,0.01,0.01,0.01,44.0,32.58,32.58,32.58,4.45,4.33,4.33,4.33,0.14,0.11,0.11,0.11,1.29,0.86,0.86,0.86,23.14,18.4,18.4,18.4,23.14,18.4,18.4,18.4,0.0,12.27,12.27,12.27,0.0,0.08,0.08,0.08
40,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-13,0.26,3452.0,20.0,56.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005793742757821553,0.26,0.27,0.26,0.27,3212.57,3133.31,3133.31,3133.31,16.57,16.23,16.23,16.23,0.01,0.01,0.01,0.01,48.0,34.38,34.38,34.38,4.28,4.4,4.4,4.4,0.14,0.1,0.1,0.1,1.0,0.79,0.79,0.79,23.14,16.99,16.99,16.99,23.14,16.99,16.99,16.99,0.0,11.33,11.33,11.33,0.0,0.08,0.08,0.08
41,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-14,0.25,4733.0,23.0,9.0,5.86,0.0,0.0,0.0,0.0,327.28,2.0,0.0,0.004859497147686457,0.26,0.27,0.26,0.27,3209.14,3247.57,3247.57,3247.57,16.14,16.71,16.71,16.71,0.0,0.01,0.01,0.01,41.29,32.57,32.57,32.57,4.22,4.5,4.5,4.5,0.0,0.1,0.1,0.1,0.43,0.74,0.74,0.74,0.0,15.77,15.77,15.77,0.0,15.77,15.77,15.77,46.75,33.9,33.9,33.9,0.29,0.21,0.21,0.21
42,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-15,0.22,3512.0,13.0,9.0,2.85,0.14,0.14,23.14,23.14,0.0,0.0,8.12,0.003701594533029613,0.25,0.27,0.26,0.27,3296.14,3224.29,3265.2,3265.2,16.0,16.43,16.47,16.47,0.0,0.01,0.01,0.01,41.29,31.21,31.0,31.0,4.08,4.39,4.39,4.39,0.02,0.11,0.1,0.1,0.45,0.68,0.7,0.7,3.31,17.42,16.26,16.26,3.31,17.42,16.26,16.26,46.75,33.9,31.64,31.64,0.29,0.21,0.2,0.2
43,64530,muebles,"consolas, recibidores y tocadores",200.0,2018-10-16,0.31,3019.0,15.0,37.0,4.65,0.0,0.07,0.0,3.35,0.0,0.0,0.0,0.004968532626697582,0.26,0.27,0.27,0.26,3255.86,3212.36,3249.81,3249.81,15.57,16.64,16.38,16.38,0.0,0.01,0.01,0.01,27.86,33.21,31.38,31.38,4.11,4.47,4.41,4.41,0.02,0.08,0.09,0.09,0.32,0.66,0.66,0.66,3.31,13.22,15.25,15.25,3.78,13.46,15.46,15.46,46.75,33.9,29.66,29.66,0.29,0.21,0.19,0.19
