,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-01,0.27,2555.0,22.0,28.0,6.04,1.0,3.0,26.91,26.91,22.24,1.0,4.46,0.008610567514677104,0.25,0.17,0.13,0.1,2555.0,2555.0,2555.0,2555.0,22.0,22.0,22.0,22.0,0.01,0.01,0.01,0.01,28.0,28.0,28.0,28.0,6.04,6.04,6.04,6.04,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,26.91,26.91,26.91,26.91,26.91,26.91,26.91,26.91,22.24,22.24,22.24,22.24,1.0,1.0,1.0,1.0
29,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-02,0.25,3507.0,25.0,9.0,6.14,0.0,3.0,0.0,0.0,44.48,2.0,0.0,0.0071285999429712005,0.26,0.18,0.14,0.11,3031.0,3031.0,3031.0,3031.0,23.5,23.5,23.5,23.5,0.01,0.01,0.01,0.01,18.5,18.5,18.5,18.5,6.09,6.09,6.09,6.09,0.5,0.5,0.5,0.5,3.0,3.0,3.0,3.0,13.46,13.46,13.46,13.46,13.46,13.46,13.46,13.46,33.36,33.36,33.36,33.36,1.5,1.5,1.5,1.5
30,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-03,0.23,3387.0,14.0,47.0,3.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.004133451431945674,0.26,0.2,0.15,0.12,3149.67,3149.67,3149.67,3149.67,20.33,20.33,20.33,20.33,0.01,0.01,0.01,0.01,28.0,28.0,28.0,28.0,5.14,5.14,5.14,5.14,0.33,0.33,0.33,0.33,2.67,2.67,2.67,2.67,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,22.24,22.24,22.24,22.24,1.0,1.0,1.0,1.0
31,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-04,0.28,2011.0,8.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003978120338140228,0.26,0.22,0.16,0.13,2865.0,2865.0,2865.0,2865.0,17.25,17.25,17.25,17.25,0.01,0.01,0.01,0.01,21.0,21.0,21.0,21.0,4.41,4.41,4.41,4.41,0.25,0.25,0.25,0.25,2.0,2.0,2.0,2.0,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,16.68,16.68,16.68,16.68,0.75,0.75,0.75,0.75
32,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-05,0.22,2899.0,21.0,19.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072438771990341495,0.25,0.23,0.17,0.13,2871.8,2871.8,2871.8,2871.8,18.0,18.0,18.0,18.0,0.01,0.01,0.01,0.01,20.6,20.6,20.6,20.6,4.47,4.47,4.47,4.47,0.2,0.2,0.2,0.2,1.6,1.6,1.6,1.6,5.38,5.38,5.38,5.38,5.38,5.38,5.38,5.38,13.34,13.34,13.34,13.34,0.6,0.6,0.6,0.6
33,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-06,0.23,2623.0,16.0,0.0,3.69,0.67,1.67,75.06,75.06,0.0,0.0,20.34,0.006099885627144491,0.25,0.24,0.19,0.14,2830.33,2830.33,2830.33,2830.33,17.67,17.67,17.67,17.67,0.01,0.01,0.01,0.01,17.17,17.17,17.17,17.17,4.34,4.34,4.34,4.34,0.28,0.28,0.28,0.28,1.61,1.61,1.61,1.61,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,11.12,11.12,11.12,11.12,0.5,0.5,0.5,0.5
34,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-07,0.21,2156.0,9.0,19.0,1.87,0.0,0.0,0.0,0.0,24.71,1.0,0.0,0.004174397031539889,0.24,0.24,0.18,0.15,2734.0,2734.0,2734.0,2734.0,16.43,16.43,16.43,16.43,0.01,0.01,0.01,0.01,17.43,17.43,17.43,17.43,3.99,3.99,3.99,3.99,0.24,0.24,0.24,0.24,1.38,1.38,1.38,1.38,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,13.06,13.06,13.06,13.06,0.57,0.57,0.57,0.57
35,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-08,0.24,2500.0,16.0,9.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.24,0.24,0.19,0.16,2726.14,2704.75,2704.75,2704.75,15.57,16.38,16.38,16.38,0.01,0.01,0.01,0.01,14.71,16.38,16.38,16.38,3.68,3.98,3.98,3.98,0.1,0.21,0.21,0.21,0.95,1.21,1.21,1.21,10.72,12.75,12.75,12.75,10.72,12.75,12.75,12.75,9.88,11.43,11.43,11.43,0.43,0.5,0.5,0.5
36,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-09,0.28,2237.0,7.0,9.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031291908806437194,0.24,0.25,0.2,0.17,2544.71,2652.78,2652.78,2652.78,13.0,15.33,15.33,15.33,0.01,0.01,0.01,0.01,14.71,15.56,15.56,15.56,3.09,3.75,3.75,3.75,0.1,0.19,0.19,0.19,0.52,1.07,1.07,1.07,10.72,11.33,11.33,11.33,10.72,11.33,11.33,11.33,3.53,10.16,10.16,10.16,0.14,0.44,0.44,0.44
37,93267,lámparas e iluminación,lámparas de mesa,30.0,2018-10-10,0.27,1435.0,9.0,19.0,2.42,0.0,0.0,0.0,0.0,24.71,1.0,0.0,0.0062717770034843206,0.25,0.25,0.22,0.18,2265.86,2531.0,2531.0,2531.0,12.29,14.7,14.7,14.7,0.01,0.01,0.01,0.01,10.71,15.9,15.9,15.9,2.97,3.62,3.62,3.62,0.1,0.17,0.17,0.17,0.24,0.97,0.97,0.97,10.72,10.2,10.2,10.2,10.72,10.2,10.2,10.2,7.06,11.61,11.61,11.61,0.29,0.5,0.5,0.5
