,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-01,0.14,1190.0,4.0,19.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033613445378151263,0.19,0.2,0.2,0.21,1190.0,1190.0,1190.0,1190.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,0.58,0.58,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-02,0.28,985.0,6.0,19.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006091370558375634,0.2,0.21,0.21,0.21,1087.5,1087.5,1087.5,1087.5,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,1.14,1.14,1.14,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-03,0.2,846.0,4.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004728132387706856,0.23,0.2,0.21,0.21,1007.0,1007.0,1007.0,1007.0,4.67,4.67,4.67,4.67,0.0,0.0,0.0,0.0,12.67,12.67,12.67,12.67,1.04,1.04,1.04,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-04,0.19,707.0,5.0,9.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007072135785007072,0.22,0.2,0.2,0.21,932.0,932.0,932.0,932.0,4.75,4.75,4.75,4.75,0.01,0.01,0.01,0.01,11.75,11.75,11.75,11.75,1.01,1.01,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-05,0.23,721.0,2.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027739251040221915,0.22,0.2,0.2,0.2,889.8,889.8,889.8,889.8,4.2,4.2,4.2,4.2,0.0,0.0,0.0,0.0,9.4,9.4,9.4,9.4,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-06,0.27,715.0,1.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013986013986013986,0.23,0.21,0.21,0.21,860.67,860.67,860.67,860.67,3.67,3.67,3.67,3.67,0.0,0.0,0.0,0.0,7.83,7.83,7.83,7.83,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-07,0.27,1106.0,10.0,9.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009041591320072333,0.23,0.21,0.21,0.21,895.71,895.71,895.71,895.71,4.57,4.57,4.57,4.57,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,1.06,1.06,1.06,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-08,0.22,917.0,5.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054525627044711015,0.24,0.22,0.21,0.21,856.71,898.38,898.38,898.38,4.71,4.62,4.62,4.62,0.01,0.0,0.0,0.0,5.29,7.0,7.0,7.0,1.14,1.07,1.07,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-09,0.25,830.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004819277108433735,0.23,0.22,0.21,0.21,834.57,890.78,890.78,890.78,4.43,4.56,4.56,4.56,0.01,0.0,0.0,0.0,5.29,8.33,8.33,8.33,1.04,1.06,1.06,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,82466,jardín y terraza,sillas y sillones de jardín y terraza,80.0,2018-10-10,0.23,918.0,2.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002178649237472767,0.24,0.24,0.21,0.21,844.86,893.5,893.5,893.5,4.14,4.3,4.3,4.3,0.0,0.0,0.0,0.0,5.29,7.5,7.5,7.5,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
