,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-01,0.25,2087.0,17.0,19.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008145663632007666,0.29,0.27,0.27,0.26,2087.0,2087.0,2087.0,2087.0,17.0,17.0,17.0,17.0,0.01,0.01,0.01,0.01,19.0,19.0,19.0,19.0,4.29,4.29,4.29,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-02,0.25,1853.0,16.0,19.0,4.07,1.0,1.0,70.97,70.97,0.0,0.0,17.44,0.008634646519158122,0.28,0.27,0.27,0.26,1970.0,1970.0,1970.0,1970.0,16.5,16.5,16.5,16.5,0.01,0.01,0.01,0.01,19.0,19.0,19.0,19.0,4.18,4.18,4.18,4.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-03,0.26,1652.0,4.0,0.0,1.05,0.0,0.0,0.0,0.0,51.24,1.0,0.0,0.002421307506053269,0.28,0.27,0.27,0.26,1864.0,1864.0,1864.0,1864.0,12.33,12.33,12.33,12.33,0.01,0.01,0.01,0.01,12.67,12.67,12.67,12.67,3.14,3.14,3.14,3.14,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,23.66,23.66,23.66,23.66,23.66,23.66,23.66,23.66,17.08,17.08,17.08,17.08,0.33,0.33,0.33,0.33
31,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-04,0.24,1599.0,9.0,37.0,2.12,1.0,1.0,137.8,137.8,113.88,2.0,65.0,0.005628517823639775,0.28,0.27,0.27,0.26,1797.75,1797.75,1797.75,1797.75,11.5,11.5,11.5,11.5,0.01,0.01,0.01,0.01,18.75,18.75,18.75,18.75,2.88,2.88,2.88,2.88,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,52.19,52.19,52.19,52.19,52.19,52.19,52.19,52.19,41.28,41.28,41.28,41.28,0.75,0.75,0.75,0.75
32,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-05,0.3,1299.0,7.0,9.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005388760585065435,0.28,0.28,0.27,0.26,1698.0,1698.0,1698.0,1698.0,10.6,10.6,10.6,10.6,0.01,0.01,0.01,0.01,16.8,16.8,16.8,16.8,2.72,2.72,2.72,2.72,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,33.02,33.02,33.02,33.02,0.6,0.6,0.6,0.6
33,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-06,0.25,1542.0,11.0,9.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007133592736705577,0.27,0.27,0.27,0.27,1672.0,1672.0,1672.0,1672.0,10.67,10.67,10.67,10.67,0.01,0.01,0.01,0.01,15.5,15.5,15.5,15.5,2.74,2.74,2.74,2.74,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,27.52,27.52,27.52,27.52,0.5,0.5,0.5,0.5
34,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-07,0.25,2047.0,15.0,0.0,3.7,0.0,1.0,0.0,0.0,56.94,1.0,0.0,0.0073277967757694185,0.26,0.27,0.27,0.27,1725.57,1725.57,1725.57,1725.57,11.29,11.29,11.29,11.29,0.01,0.01,0.01,0.01,13.29,13.29,13.29,13.29,2.87,2.87,2.87,2.87,0.29,0.29,0.29,0.29,0.43,0.43,0.43,0.43,29.82,29.82,29.82,29.82,29.82,29.82,29.82,29.82,31.72,31.72,31.72,31.72,0.57,0.57,0.57,0.57
35,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-08,0.26,1703.0,12.0,37.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007046388725778039,0.26,0.28,0.27,0.27,1670.71,1722.75,1722.75,1722.75,10.57,11.38,11.38,11.38,0.01,0.01,0.01,0.01,15.86,16.25,16.25,16.25,2.71,2.9,2.9,2.9,0.29,0.25,0.25,0.25,0.43,0.38,0.38,0.38,29.82,26.1,26.1,26.1,29.82,26.1,26.1,26.1,31.72,27.76,27.76,27.76,0.57,0.5,0.5,0.5
36,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-09,0.27,1966.0,13.0,28.0,3.52,1.0,1.0,68.9,68.9,56.94,1.0,19.57,0.006612410986775178,0.26,0.27,0.27,0.27,1686.86,1749.78,1749.78,1749.78,10.14,11.56,11.56,11.56,0.01,0.01,0.01,0.01,17.14,17.56,17.56,17.56,2.63,2.97,2.97,2.97,0.29,0.33,0.33,0.33,0.43,0.44,0.44,0.44,29.53,30.85,30.85,30.85,29.53,30.85,30.85,30.85,39.86,31.0,31.0,31.0,0.71,0.56,0.56,0.56
37,93308,muebles,mesas de centro y auxiliares,80.0,2018-10-10,0.19,1426.0,16.0,28.0,3.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011220196353436185,0.25,0.27,0.27,0.27,1654.57,1717.4,1717.4,1717.4,11.86,12.0,12.0,12.0,0.01,0.01,0.01,0.01,21.14,18.6,18.6,18.6,2.91,2.98,2.98,2.98,0.29,0.3,0.3,0.3,0.57,0.5,0.5,0.5,29.53,27.77,27.77,27.77,29.53,27.77,27.77,27.77,32.54,27.9,27.9,27.9,0.57,0.5,0.5,0.5
