,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,61397,baño,estanterías para baño,20.0,2018-10-01,0.21,4258.0,75.0,56.0,15.94,1.0,4.0,40.23,40.23,33.25,3.0,2.52,0.017613903240958198,0.17,0.17,0.17,0.17,4258.0,4258.0,4258.0,4258.0,75.0,75.0,75.0,75.0,0.02,0.02,0.02,0.02,56.0,56.0,56.0,56.0,15.94,15.94,15.94,15.94,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,40.23,40.23,40.23,40.23,40.23,40.23,40.23,40.23,33.25,33.25,33.25,33.25,3.0,3.0,3.0,3.0
29,61397,baño,estanterías para baño,20.0,2018-10-02,0.22,1926.0,24.0,19.0,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012461059190031152,0.17,0.17,0.17,0.17,3092.0,3092.0,3092.0,3092.0,49.5,49.5,49.5,49.5,0.02,0.02,0.02,0.02,37.5,37.5,37.5,37.5,10.56,10.56,10.56,10.56,0.5,0.5,0.5,0.5,2.0,2.0,2.0,2.0,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,16.62,16.62,16.62,16.62,1.5,1.5,1.5,1.5
30,61397,baño,estanterías para baño,20.0,2018-10-03,0.19,1331.0,31.0,47.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02329075882794891,0.2,0.17,0.17,0.17,2505.0,2505.0,2505.0,2505.0,43.33,43.33,43.33,43.33,0.02,0.02,0.02,0.02,40.67,40.67,40.67,40.67,9.02,9.02,9.02,9.02,0.33,0.33,0.33,0.33,1.33,1.33,1.33,1.33,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,11.08,11.08,11.08,11.08,1.0,1.0,1.0,1.0
31,61397,baño,estanterías para baño,20.0,2018-10-04,0.17,1440.0,24.0,47.0,4.03,1.0,1.0,31.8,31.8,0.0,0.0,7.89,0.016666666666666666,0.19,0.18,0.17,0.17,2238.75,2238.75,2238.75,2238.75,38.5,38.5,38.5,38.5,0.02,0.02,0.02,0.02,42.25,42.25,42.25,42.25,7.78,7.78,7.78,7.78,0.5,0.5,0.5,0.5,1.25,1.25,1.25,1.25,18.01,18.01,18.01,18.01,18.01,18.01,18.01,18.01,8.31,8.31,8.31,8.31,0.75,0.75,0.75,0.75
32,61397,baño,estanterías para baño,20.0,2018-10-05,0.17,1667.0,15.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008998200359928014,0.19,0.18,0.17,0.17,2124.4,2124.4,2124.4,2124.4,33.8,33.8,33.8,33.8,0.02,0.02,0.02,0.02,33.8,33.8,33.8,33.8,6.73,6.73,6.73,6.73,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,6.65,6.65,6.65,6.65,0.6,0.6,0.6,0.6
33,61397,baño,estanterías para baño,20.0,2018-10-06,0.17,1525.0,15.0,37.0,2.48,1.0,2.0,14.9,14.9,12.31,1.0,6.01,0.009836065573770493,0.19,0.18,0.17,0.17,2024.5,2024.5,2024.5,2024.5,30.67,30.67,30.67,30.67,0.01,0.01,0.01,0.01,34.33,34.33,34.33,34.33,6.02,6.02,6.02,6.02,0.5,0.5,0.5,0.5,1.17,1.17,1.17,1.17,14.49,14.49,14.49,14.49,14.49,14.49,14.49,14.49,7.59,7.59,7.59,7.59,0.67,0.67,0.67,0.67
34,61397,baño,estanterías para baño,20.0,2018-10-07,0.16,1469.0,18.0,28.0,2.92,1.0,1.0,31.41,31.41,0.0,0.0,10.76,0.012253233492171545,0.18,0.17,0.17,0.17,1945.14,1945.14,1945.14,1945.14,28.86,28.86,28.86,28.86,0.01,0.01,0.01,0.01,33.43,33.43,33.43,33.43,5.58,5.58,5.58,5.58,0.57,0.57,0.57,0.57,1.14,1.14,1.14,1.14,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,6.51,6.51,6.51,6.51,0.57,0.57,0.57,0.57
35,61397,baño,estanterías para baño,20.0,2018-10-08,0.18,1345.0,25.0,19.0,4.56,1.0,4.0,31.8,31.8,24.63,2.0,6.97,0.01858736059479554,0.18,0.17,0.17,0.17,1529.0,1870.12,1870.12,1870.12,21.71,28.38,28.38,28.38,0.01,0.01,0.01,0.01,28.14,31.62,31.62,31.62,3.95,5.45,5.45,5.45,0.57,0.62,0.62,0.62,1.14,1.5,1.5,1.5,15.7,18.77,18.77,18.77,15.7,18.77,18.77,18.77,5.28,8.77,8.77,8.77,0.43,0.75,0.75,0.75
36,61397,baño,estanterías para baño,20.0,2018-10-09,0.18,1435.0,26.0,47.0,4.79,0.0,0.0,0.0,0.0,24.63,2.0,0.0,0.018118466898954706,0.17,0.17,0.17,0.17,1458.86,1821.78,1821.78,1821.78,22.0,28.11,28.11,28.11,0.02,0.02,0.02,0.02,32.14,33.33,33.33,33.33,3.89,5.38,5.38,5.38,0.57,0.56,0.56,0.56,1.14,1.33,1.33,1.33,15.7,16.68,16.68,16.68,15.7,16.68,16.68,16.68,8.8,10.54,10.54,10.54,0.71,0.89,0.89,0.89
37,61397,baño,estanterías para baño,20.0,2018-10-10,0.17,1543.0,16.0,47.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010369410239792612,0.17,0.18,0.17,0.17,1489.14,1793.9,1793.9,1793.9,19.86,26.9,26.9,26.9,0.01,0.01,0.01,0.01,32.14,34.7,34.7,34.7,3.43,5.11,5.11,5.11,0.57,0.5,0.5,0.5,1.14,1.2,1.2,1.2,15.7,15.01,15.01,15.01,15.7,15.01,15.01,15.01,8.8,9.48,9.48,9.48,0.71,0.8,0.8,0.8
38,61397,baño,estanterías para baño,20.0,2018-10-11,0.16,1395.0,12.0,9.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008602150537634409,0.17,0.18,0.17,0.17,1482.71,1757.64,1757.64,1757.64,18.14,25.55,25.55,25.55,0.01,0.01,0.01,0.01,26.71,32.36,32.36,32.36,3.13,4.82,4.82,4.82,0.43,0.45,0.45,0.45,1.0,1.09,1.09,1.09,11.16,13.65,13.65,13.65,11.16,13.65,13.65,13.65,8.8,8.62,8.62,8.62,0.71,0.73,0.73,0.73
39,61397,baño,estanterías para baño,20.0,2018-10-12,0.16,1181.0,28.0,9.0,4.51,0.2,1.2,9.78,9.78,0.0,0.0,2.17,0.023708721422523286,0.17,0.18,0.17,0.17,1413.29,1709.58,1709.58,1709.58,20.0,25.75,25.75,25.75,0.01,0.02,0.02,0.02,28.0,30.42,30.42,30.42,3.42,4.79,4.79,4.79,0.46,0.43,0.43,0.43,1.17,1.1,1.1,1.1,12.56,13.33,13.33,13.33,12.56,13.33,13.33,13.33,8.8,7.9,7.9,7.9,0.71,0.67,0.67,0.67
40,61397,baño,estanterías para baño,20.0,2018-10-13,0.16,1478.0,19.0,9.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012855209742895805,0.17,0.18,0.17,0.17,1406.57,1691.77,1691.77,1691.77,20.57,25.23,25.23,25.23,0.01,0.01,0.01,0.01,24.0,28.77,28.77,28.77,3.51,4.67,4.67,4.67,0.31,0.4,0.4,0.4,0.89,1.02,1.02,1.02,10.43,12.3,12.3,12.3,10.43,12.3,12.3,12.3,7.04,7.29,7.29,7.29,0.57,0.62,0.62,0.62
41,61397,baño,estanterías para baño,20.0,2018-10-14,0.18,1260.0,22.0,9.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01746031746031746,0.17,0.18,0.17,0.17,1376.71,1660.93,1660.93,1660.93,21.14,25.0,25.0,25.0,0.02,0.02,0.02,0.02,21.29,27.36,27.36,27.36,3.65,4.61,4.61,4.61,0.17,0.37,0.37,0.37,0.74,0.94,0.94,0.94,5.94,11.42,11.42,11.42,5.94,11.42,11.42,11.42,7.04,6.77,6.77,6.77,0.57,0.57,0.57,0.57
