,Reference,CatN1,CatN2,Cat_Price,Dates,CPC_medio,Impressions,Clics,Page_Views,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,Net_Incomes,Units_sold,ROAS_Ads,CTR,CPC_medio_1w,CPC_medio_2w,CPC_medio_3w,CPC_medio_4w,Impressions_1w,Impressions_2w,Impressions_3w,Impressions_4w,Clics_1w,Clics_2w,Clics_3w,Clics_4w,CTR_1w,CTR_2w,CTR_3w,CTR_4w,Page_Views_1w,Page_Views_2w,Page_Views_3w,Page_Views_4w,Cost_1w,Cost_2w,Cost_3w,Cost_4w,Conversions_1w,Conversions_2w,Conversions_3w,Conversions_4w,All_Conversions_1w,All_Conversions_2w,All_Conversions_3w,All_Conversions_4w,Ads_Income_1w,Ads_Income_2w,Ads_Income_3w,Ads_Income_4w,Ads_Income_All_1w,Ads_Income_All_2w,Ads_Income_All_3w,Ads_Income_All_4w,Net_Incomes_1w,Net_Incomes_2w,Net_Incomes_3w,Net_Incomes_4w,Units_sold_1w,Units_sold_2w,Units_sold_3w,Units_sold_4w
28,123838,decoración para tu casa,espejos de pared,30.0,2018-10-01,0.18,872.0,17.0,66.0,3.08,1.0,1.0,43.02,43.02,35.55,2.0,13.97,0.0194954128440367,0.17,0.09,0.06,0.04,872.0,872.0,872.0,872.0,17.0,17.0,17.0,17.0,0.02,0.02,0.02,0.02,66.0,66.0,66.0,66.0,3.08,3.08,3.08,3.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.02,43.02,43.02,43.02,43.02,43.02,43.02,43.02,35.55,35.55,35.55,35.55,2.0,2.0,2.0,2.0
29,123838,decoración para tu casa,espejos de pared,30.0,2018-10-02,0.25,762.0,18.0,37.0,4.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023622047244094488,0.21,0.1,0.07,0.05,817.0,817.0,817.0,817.0,17.5,17.5,17.5,17.5,0.02,0.02,0.02,0.02,51.5,51.5,51.5,51.5,3.76,3.76,3.76,3.76,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,21.51,21.51,21.51,21.51,21.51,21.51,21.51,21.51,17.77,17.77,17.77,17.77,1.0,1.0,1.0,1.0
30,123838,decoración para tu casa,espejos de pared,30.0,2018-10-03,0.25,985.0,22.0,37.0,5.51,1.0,2.0,21.51,21.51,17.78,1.0,3.9,0.02233502538071066,0.23,0.12,0.08,0.06,873.0,873.0,873.0,873.0,19.0,19.0,19.0,19.0,0.02,0.02,0.02,0.02,46.67,46.67,46.67,46.67,4.34,4.34,4.34,4.34,0.67,0.67,0.67,0.67,1.33,1.33,1.33,1.33,21.51,21.51,21.51,21.51,21.51,21.51,21.51,21.51,17.78,17.78,17.78,17.78,1.0,1.0,1.0,1.0
31,123838,decoración para tu casa,espejos de pared,30.0,2018-10-04,0.24,1096.0,20.0,19.0,4.89,0.12,1.12,2.58,2.58,0.0,0.0,0.53,0.01824817518248175,0.23,0.14,0.09,0.07,928.75,928.75,928.75,928.75,19.25,19.25,19.25,19.25,0.02,0.02,0.02,0.02,39.75,39.75,39.75,39.75,4.48,4.48,4.48,4.48,0.53,0.53,0.53,0.53,1.28,1.28,1.28,1.28,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,13.33,13.33,13.33,13.33,0.75,0.75,0.75,0.75
32,123838,decoración para tu casa,espejos de pared,30.0,2018-10-05,0.23,1519.0,28.0,19.0,6.38,1.0,2.0,25.9,25.9,19.75,1.0,4.06,0.018433179723502304,0.23,0.16,0.1,0.08,1046.8,1046.8,1046.8,1046.8,21.0,21.0,21.0,21.0,0.02,0.02,0.02,0.02,35.6,35.6,35.6,35.6,4.86,4.86,4.86,4.86,0.62,0.62,0.62,0.62,1.42,1.42,1.42,1.42,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,14.62,14.62,14.62,14.62,0.8,0.8,0.8,0.8
33,123838,decoración para tu casa,espejos de pared,30.0,2018-10-06,0.25,1307.0,18.0,37.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013771996939556235,0.23,0.17,0.12,0.09,1090.17,1090.17,1090.17,1090.17,20.5,20.5,20.5,20.5,0.02,0.02,0.02,0.02,35.83,35.83,35.83,35.83,4.79,4.79,4.79,4.79,0.52,0.52,0.52,0.52,1.19,1.19,1.19,1.19,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,12.18,12.18,12.18,12.18,0.67,0.67,0.67,0.67
34,123838,decoración para tu casa,espejos de pared,30.0,2018-10-07,0.26,852.0,16.0,28.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018779342723004695,0.24,0.19,0.13,0.1,1056.14,1056.14,1056.14,1056.14,19.86,19.86,19.86,19.86,0.02,0.02,0.02,0.02,34.71,34.71,34.71,34.71,4.7,4.7,4.7,4.7,0.45,0.45,0.45,0.45,1.02,1.02,1.02,1.02,13.29,13.29,13.29,13.29,13.29,13.29,13.29,13.29,10.44,10.44,10.44,10.44,0.57,0.57,0.57,0.57
35,123838,decoración para tu casa,espejos de pared,30.0,2018-10-08,0.27,1395.0,18.0,28.0,4.84,1.0,2.0,47.8,47.8,39.5,2.0,9.88,0.012903225806451613,0.25,0.21,0.14,0.11,1130.86,1098.5,1098.5,1098.5,20.0,19.62,19.62,19.62,0.02,0.02,0.02,0.02,29.29,33.88,33.88,33.88,4.95,4.72,4.72,4.72,0.45,0.52,0.52,0.52,1.16,1.14,1.14,1.14,13.97,17.6,17.6,17.6,13.97,17.6,17.6,17.6,11.0,14.07,14.07,14.07,0.57,0.75,0.75,0.75
36,123838,decoración para tu casa,espejos de pared,30.0,2018-10-09,0.31,1372.0,27.0,47.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01967930029154519,0.26,0.23,0.16,0.12,1218.0,1128.89,1128.89,1128.89,21.29,20.44,20.44,20.44,0.02,0.02,0.02,0.02,30.71,35.33,35.33,35.33,5.51,5.12,5.12,5.12,0.45,0.46,0.46,0.46,1.02,1.01,1.01,1.01,13.97,15.65,15.65,15.65,13.97,15.65,15.65,15.65,11.0,12.51,12.51,12.51,0.57,0.67,0.67,0.67
37,123838,decoración para tu casa,espejos de pared,30.0,2018-10-10,0.28,1117.0,26.0,56.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023276633840644583,0.26,0.24,0.17,0.13,1236.86,1127.7,1127.7,1127.7,21.86,21.0,21.0,21.0,0.02,0.02,0.02,0.02,33.43,37.4,37.4,37.4,5.77,5.35,5.35,5.35,0.3,0.41,0.41,0.41,0.73,0.91,0.91,0.91,10.9,14.08,14.08,14.08,10.9,14.08,14.08,14.08,8.46,11.26,11.26,11.26,0.43,0.6,0.6,0.6
38,123838,decoración para tu casa,espejos de pared,30.0,2018-10-11,0.29,1148.0,26.0,28.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02264808362369338,0.27,0.25,0.18,0.14,1244.29,1129.55,1129.55,1129.55,22.71,21.45,21.45,21.45,0.02,0.02,0.02,0.02,34.71,36.55,36.55,36.55,6.16,5.55,5.55,5.55,0.29,0.37,0.37,0.37,0.57,0.83,0.83,0.83,10.53,12.8,12.8,12.8,10.53,12.8,12.8,12.8,8.46,10.23,10.23,10.23,0.43,0.55,0.55,0.55
