,Reference,Name,Dates,Net_Incomes,Units_sold
21,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-13,98.68,4.0
47,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-14,0.0,0.0
22,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-15,74.01,3.0
48,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-16,0.0,0.0
23,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-17,74.01,3.0
24,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-18,24.67,1.0
49,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-19,0.0,0.0
50,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-20,0.0,0.0
51,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-21,0.0,0.0
25,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-22,24.67,1.0
52,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-23,0.0,0.0
53,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-24,0.0,0.0
54,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-25,0.0,0.0
26,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-26,24.67,1.0
55,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-27,0.0,0.0
56,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-28,0.0,0.0
57,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-29,0.0,0.0
58,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-30,0.0,0.0
59,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-10-31,0.0,0.0
60,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-01,0.0,0.0
61,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-02,0.0,0.0
62,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-03,0.0,0.0
63,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-04,0.0,0.0
64,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-05,0.0,0.0
65,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-06,0.0,0.0
27,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-07,74.01,3.0
66,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-08,0.0,0.0
67,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-09,0.0,0.0
68,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-10,0.0,0.0
69,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-11,0.0,0.0
70,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-12,0.0,0.0
71,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-13,0.0,0.0
72,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-14,0.0,0.0
73,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-15,0.0,0.0
74,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-16,0.0,0.0
75,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-17,0.0,0.0
76,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-18,0.0,0.0
77,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-19,0.0,0.0
78,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-20,0.0,0.0
79,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-21,0.0,0.0
80,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-22,0.0,0.0
81,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-23,0.0,0.0
82,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-24,0.0,0.0
83,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-25,0.0,0.0
84,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-26,0.0,0.0
85,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-27,0.0,0.0
86,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-28,0.0,0.0
87,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-29,0.0,0.0
88,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-11-30,0.0,0.0
89,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-01,0.0,0.0
90,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-02,0.0,0.0
91,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-03,0.0,0.0
92,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-04,0.0,0.0
93,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-05,0.0,0.0
94,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-06,0.0,0.0
95,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-07,0.0,0.0
96,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-08,0.0,0.0
97,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-09,0.0,0.0
98,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-10,0.0,0.0
99,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-11,0.0,0.0
100,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-12,0.0,0.0
101,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-13,0.0,0.0
102,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-14,0.0,0.0
103,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-15,0.0,0.0
104,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-16,0.0,0.0
105,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-17,0.0,0.0
106,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-18,0.0,0.0
107,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-19,0.0,0.0
108,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-20,0.0,0.0
109,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-21,0.0,0.0
110,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-22,0.0,0.0
111,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-23,0.0,0.0
112,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-24,0.0,0.0
113,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-25,0.0,0.0
114,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-26,0.0,0.0
115,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-27,0.0,0.0
116,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-28,0.0,0.0
117,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-29,0.0,0.0
118,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-30,0.0,0.0
119,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2018-12-31,0.0,0.0
120,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-01,0.0,0.0
121,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-02,0.0,0.0
122,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-03,0.0,0.0
123,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-04,0.0,0.0
124,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-05,0.0,0.0
125,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-06,0.0,0.0
126,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-07,0.0,0.0
127,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-08,0.0,0.0
128,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-09,0.0,0.0
129,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-10,0.0,0.0
130,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-11,0.0,0.0
131,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-12,0.0,0.0
132,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-13,0.0,0.0
133,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-14,0.0,0.0
134,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-15,0.0,0.0
135,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-16,0.0,0.0
136,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-17,0.0,0.0
137,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-18,0.0,0.0
138,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-19,0.0,0.0
139,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-20,0.0,0.0
140,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-21,0.0,0.0
141,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-22,0.0,0.0
142,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-23,0.0,0.0
143,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-24,0.0,0.0
144,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-25,0.0,0.0
145,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-26,0.0,0.0
146,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-27,0.0,0.0
147,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-28,0.0,0.0
148,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-29,0.0,0.0
149,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-30,0.0,0.0
150,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-01-31,0.0,0.0
151,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-01,0.0,0.0
152,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-02,0.0,0.0
153,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-03,0.0,0.0
154,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-04,0.0,0.0
155,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-05,0.0,0.0
156,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-06,0.0,0.0
157,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-07,0.0,0.0
158,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-08,0.0,0.0
159,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-09,0.0,0.0
160,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-10,0.0,0.0
161,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-11,0.0,0.0
162,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-12,0.0,0.0
163,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-13,0.0,0.0
164,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-14,0.0,0.0
165,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-15,0.0,0.0
166,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-16,0.0,0.0
167,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-17,0.0,0.0
168,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-18,0.0,0.0
169,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-19,0.0,0.0
170,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-20,0.0,0.0
171,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-21,0.0,0.0
172,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-22,0.0,0.0
173,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-23,0.0,0.0
174,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-24,0.0,0.0
175,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-25,0.0,0.0
176,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-26,0.0,0.0
177,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-27,0.0,0.0
178,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-02-28,0.0,0.0
179,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-01,0.0,0.0
180,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-02,0.0,0.0
181,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-03,0.0,0.0
182,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-04,0.0,0.0
183,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-05,0.0,0.0
184,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-06,0.0,0.0
185,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-07,0.0,0.0
186,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-08,0.0,0.0
187,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-09,0.0,0.0
188,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-10,0.0,0.0
189,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-11,0.0,0.0
190,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-12,0.0,0.0
191,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-13,0.0,0.0
192,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-14,0.0,0.0
193,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-15,0.0,0.0
194,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-16,0.0,0.0
195,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-17,0.0,0.0
196,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-18,0.0,0.0
197,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-19,0.0,0.0
198,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-20,0.0,0.0
199,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-21,0.0,0.0
200,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-22,0.0,0.0
201,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-23,0.0,0.0
202,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-24,0.0,0.0
203,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-25,0.0,0.0
204,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-26,0.0,0.0
205,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-27,0.0,0.0
206,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-28,0.0,0.0
207,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-29,0.0,0.0
208,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-30,0.0,0.0
209,8146000.0,GAZEBO RAFIA PLÁSTICA BLANCO,2019-03-31,0.0,0.0
