,Reference,Name,Dates,Net_Incomes,Units_sold
25,93267.0,LÁMPARA BLANCO MADERA,2018-09-03,0.0,0.0
26,93267.0,LÁMPARA BLANCO MADERA,2018-09-04,0.0,0.0
27,93267.0,LÁMPARA BLANCO MADERA,2018-09-05,0.0,0.0
28,93267.0,LÁMPARA BLANCO MADERA,2018-09-06,0.0,0.0
29,93267.0,LÁMPARA BLANCO MADERA,2018-09-07,0.0,0.0
30,93267.0,LÁMPARA BLANCO MADERA,2018-09-08,0.0,0.0
31,93267.0,LÁMPARA BLANCO MADERA,2018-09-09,0.0,0.0
32,93267.0,LÁMPARA BLANCO MADERA,2018-09-10,0.0,0.0
33,93267.0,LÁMPARA BLANCO MADERA,2018-09-11,0.0,0.0
34,93267.0,LÁMPARA BLANCO MADERA,2018-09-12,0.0,0.0
35,93267.0,LÁMPARA BLANCO MADERA,2018-09-13,0.0,0.0
36,93267.0,LÁMPARA BLANCO MADERA,2018-09-14,0.0,0.0
37,93267.0,LÁMPARA BLANCO MADERA,2018-09-15,0.0,0.0
38,93267.0,LÁMPARA BLANCO MADERA,2018-09-16,0.0,0.0
39,93267.0,LÁMPARA BLANCO MADERA,2018-09-17,0.0,0.0
40,93267.0,LÁMPARA BLANCO MADERA,2018-09-18,0.0,0.0
41,93267.0,LÁMPARA BLANCO MADERA,2018-09-19,0.0,0.0
42,93267.0,LÁMPARA BLANCO MADERA,2018-09-20,0.0,0.0
43,93267.0,LÁMPARA BLANCO MADERA,2018-09-21,0.0,0.0
44,93267.0,LÁMPARA BLANCO MADERA,2018-09-22,0.0,0.0
45,93267.0,LÁMPARA BLANCO MADERA,2018-09-23,0.0,0.0
46,93267.0,LÁMPARA BLANCO MADERA,2018-09-24,0.0,0.0
47,93267.0,LÁMPARA BLANCO MADERA,2018-09-25,0.0,0.0
48,93267.0,LÁMPARA BLANCO MADERA,2018-09-26,0.0,0.0
49,93267.0,LÁMPARA BLANCO MADERA,2018-09-27,0.0,0.0
50,93267.0,LÁMPARA BLANCO MADERA,2018-09-28,0.0,0.0
51,93267.0,LÁMPARA BLANCO MADERA,2018-09-29,0.0,0.0
52,93267.0,LÁMPARA BLANCO MADERA,2018-09-30,0.0,0.0
0,93267.0,LÁMPARA BLANCO MADERA,2018-10-01,22.24,1.0
1,93267.0,LÁMPARA BLANCO MADERA,2018-10-02,44.48,2.0
53,93267.0,LÁMPARA BLANCO MADERA,2018-10-03,0.0,0.0
54,93267.0,LÁMPARA BLANCO MADERA,2018-10-04,0.0,0.0
55,93267.0,LÁMPARA BLANCO MADERA,2018-10-05,0.0,0.0
56,93267.0,LÁMPARA BLANCO MADERA,2018-10-06,0.0,0.0
2,93267.0,LÁMPARA BLANCO MADERA,2018-10-07,24.71,1.0
57,93267.0,LÁMPARA BLANCO MADERA,2018-10-08,0.0,0.0
58,93267.0,LÁMPARA BLANCO MADERA,2018-10-09,0.0,0.0
3,93267.0,LÁMPARA BLANCO MADERA,2018-10-10,24.71,1.0
59,93267.0,LÁMPARA BLANCO MADERA,2018-10-11,0.0,0.0
60,93267.0,LÁMPARA BLANCO MADERA,2018-10-12,0.0,0.0
61,93267.0,LÁMPARA BLANCO MADERA,2018-10-13,0.0,0.0
62,93267.0,LÁMPARA BLANCO MADERA,2018-10-14,0.0,0.0
4,93267.0,LÁMPARA BLANCO MADERA,2018-10-15,49.42,2.0
63,93267.0,LÁMPARA BLANCO MADERA,2018-10-16,0.0,0.0
64,93267.0,LÁMPARA BLANCO MADERA,2018-10-17,0.0,0.0
