,Reference,Name,Dates,Net_Incomes,Units_sold
40,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-03,0.0,0.0
41,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-04,0.0,0.0
42,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-05,0.0,0.0
43,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-06,0.0,0.0
0,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-07,163.64,1.0
44,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-08,0.0,0.0
45,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-09,0.0,0.0
46,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-10,0.0,0.0
1,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-11,163.64,1.0
47,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-12,0.0,0.0
2,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-13,163.64,1.0
48,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-14,0.0,0.0
49,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-15,0.0,0.0
50,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-16,0.0,0.0
51,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-17,0.0,0.0
52,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-18,0.0,0.0
53,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-19,0.0,0.0
54,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-20,0.0,0.0
55,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-21,0.0,0.0
56,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-22,0.0,0.0
57,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-23,0.0,0.0
58,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-24,0.0,0.0
59,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-25,0.0,0.0
3,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-26,163.64,1.0
60,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-27,0.0,0.0
4,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-28,147.27,1.0
61,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-29,0.0,0.0
62,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-09-30,0.0,0.0
63,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-01,0.0,0.0
64,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-02,0.0,0.0
65,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-03,0.0,0.0
66,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-04,0.0,0.0
67,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-05,0.0,0.0
68,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-06,0.0,0.0
69,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-07,0.0,0.0
5,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-08,147.27,1.0
70,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-09,0.0,0.0
71,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-10,0.0,0.0
6,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-11,163.64,1.0
72,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-12,0.0,0.0
73,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-13,0.0,0.0
74,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-14,0.0,0.0
7,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-15,163.64,1.0
75,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-16,0.0,0.0
76,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-17,0.0,0.0
77,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-18,0.0,0.0
78,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-19,0.0,0.0
79,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-20,0.0,0.0
8,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-21,163.63,1.0
80,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-22,0.0,0.0
81,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-23,0.0,0.0
9,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-24,163.64,1.0
82,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-25,0.0,0.0
83,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-26,0.0,0.0
84,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-27,0.0,0.0
85,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-28,0.0,0.0
86,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-29,0.0,0.0
87,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-30,0.0,0.0
88,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-10-31,0.0,0.0
89,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-01,0.0,0.0
90,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-02,0.0,0.0
91,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-03,0.0,0.0
92,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-04,0.0,0.0
10,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-05,147.27,1.0
93,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-06,0.0,0.0
11,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-07,163.64,1.0
12,90953.0,CONSOLA 4 PUERTAS Y 3 CAJONES AZUL DM,2018-11-08,163.64,1.0
