,Reference,Name,Dates,Net_Incomes,Units_sold
26,61731.0,MESA 2 TABURETES MDF,2018-09-03,0.0,0.0
27,61731.0,MESA 2 TABURETES MDF,2018-09-04,0.0,0.0
28,61731.0,MESA 2 TABURETES MDF,2018-09-05,0.0,0.0
29,61731.0,MESA 2 TABURETES MDF,2018-09-06,0.0,0.0
30,61731.0,MESA 2 TABURETES MDF,2018-09-07,0.0,0.0
31,61731.0,MESA 2 TABURETES MDF,2018-09-08,0.0,0.0
32,61731.0,MESA 2 TABURETES MDF,2018-09-09,0.0,0.0
33,61731.0,MESA 2 TABURETES MDF,2018-09-10,0.0,0.0
34,61731.0,MESA 2 TABURETES MDF,2018-09-11,0.0,0.0
35,61731.0,MESA 2 TABURETES MDF,2018-09-12,0.0,0.0
36,61731.0,MESA 2 TABURETES MDF,2018-09-13,0.0,0.0
37,61731.0,MESA 2 TABURETES MDF,2018-09-14,0.0,0.0
38,61731.0,MESA 2 TABURETES MDF,2018-09-15,0.0,0.0
39,61731.0,MESA 2 TABURETES MDF,2018-09-16,0.0,0.0
40,61731.0,MESA 2 TABURETES MDF,2018-09-17,0.0,0.0
41,61731.0,MESA 2 TABURETES MDF,2018-09-18,0.0,0.0
42,61731.0,MESA 2 TABURETES MDF,2018-09-19,0.0,0.0
0,61731.0,MESA 2 TABURETES MDF,2018-09-20,76.54,1.0
43,61731.0,MESA 2 TABURETES MDF,2018-09-21,0.0,0.0
1,61731.0,MESA 2 TABURETES MDF,2018-09-22,85.04,1.0
44,61731.0,MESA 2 TABURETES MDF,2018-09-23,0.0,0.0
2,61731.0,MESA 2 TABURETES MDF,2018-09-24,76.54,1.0
3,61731.0,MESA 2 TABURETES MDF,2018-09-25,153.08,2.0
4,61731.0,MESA 2 TABURETES MDF,2018-09-26,76.54,1.0
5,61731.0,MESA 2 TABURETES MDF,2018-09-27,161.58,2.0
45,61731.0,MESA 2 TABURETES MDF,2018-09-28,0.0,0.0
46,61731.0,MESA 2 TABURETES MDF,2018-09-29,0.0,0.0
6,61731.0,MESA 2 TABURETES MDF,2018-09-30,85.04,1.0
47,61731.0,MESA 2 TABURETES MDF,2018-10-01,0.0,0.0
7,61731.0,MESA 2 TABURETES MDF,2018-10-02,85.04,1.0
48,61731.0,MESA 2 TABURETES MDF,2018-10-03,0.0,0.0
8,61731.0,MESA 2 TABURETES MDF,2018-10-04,76.54,1.0
49,61731.0,MESA 2 TABURETES MDF,2018-10-05,0.0,0.0
9,61731.0,MESA 2 TABURETES MDF,2018-10-06,76.54,1.0
50,61731.0,MESA 2 TABURETES MDF,2018-10-07,0.0,0.0
10,61731.0,MESA 2 TABURETES MDF,2018-10-08,85.04,1.0
51,61731.0,MESA 2 TABURETES MDF,2018-10-09,0.0,0.0
11,61731.0,MESA 2 TABURETES MDF,2018-10-10,85.04,1.0
52,61731.0,MESA 2 TABURETES MDF,2018-10-11,0.0,0.0
