,Reference,Name,Dates,Net_Incomes,Units_sold
168,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-14,0.0,0.0
169,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-15,0.0,0.0
170,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-16,0.0,0.0
171,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-17,0.0,0.0
172,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-18,0.0,0.0
37,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-19,13.97,1.0
38,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-20,13.97,1.0
173,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-21,0.0,0.0
174,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-22,0.0,0.0
175,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-23,0.0,0.0
176,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-24,0.0,0.0
177,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-25,0.0,0.0
178,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-26,0.0,0.0
39,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-27,16.45,1.0
179,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-02-28,0.0,0.0
180,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-01,0.0,0.0
181,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-02,0.0,0.0
182,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-03,0.0,0.0
183,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-04,0.0,0.0
184,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-05,0.0,0.0
185,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-06,0.0,0.0
186,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-07,0.0,0.0
187,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-08,0.0,0.0
188,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-09,0.0,0.0
189,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-10,0.0,0.0
190,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-11,0.0,0.0
191,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-12,0.0,0.0
192,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-13,0.0,0.0
193,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-14,0.0,0.0
194,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-15,0.0,0.0
195,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-16,0.0,0.0
196,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-17,0.0,0.0
197,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-18,0.0,0.0
40,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-19,16.45,1.0
198,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-20,0.0,0.0
199,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-21,0.0,0.0
200,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-22,0.0,0.0
201,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-23,0.0,0.0
202,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-24,0.0,0.0
203,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-25,0.0,0.0
204,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-26,0.0,0.0
205,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-27,0.0,0.0
206,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-28,0.0,0.0
207,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-29,0.0,0.0
208,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-30,0.0,0.0
209,122432.0,ESPEJO POLIPROPILENO BLANCO,2019-03-31,0.0,0.0
