,Reference,Name,Dates,Net_Incomes,Units_sold
121,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-22,0.0,0.0
122,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-23,0.0,0.0
123,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-24,0.0,0.0
124,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-25,0.0,0.0
125,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-26,0.0,0.0
21,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-27,41.24,1.0
126,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-28,0.0,0.0
127,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-29,0.0,0.0
128,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-30,0.0,0.0
129,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2018-12-31,0.0,0.0
130,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-01,0.0,0.0
22,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-02,41.24,1.0
131,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-03,0.0,0.0
132,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-04,0.0,0.0
133,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-05,0.0,0.0
134,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-06,0.0,0.0
135,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-07,0.0,0.0
136,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-08,0.0,0.0
23,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-09,37.11,1.0
137,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-10,0.0,0.0
138,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-11,0.0,0.0
24,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-12,37.11,1.0
139,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-13,0.0,0.0
140,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-14,0.0,0.0
25,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-15,37.11,1.0
141,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-16,0.0,0.0
142,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-17,0.0,0.0
143,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-18,0.0,0.0
144,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-19,0.0,0.0
145,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-20,0.0,0.0
146,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-21,0.0,0.0
147,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-22,0.0,0.0
148,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-23,0.0,0.0
149,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-24,0.0,0.0
150,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-25,0.0,0.0
151,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-26,0.0,0.0
152,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-27,0.0,0.0
153,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-28,0.0,0.0
154,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-29,0.0,0.0
26,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-30,37.11,1.0
155,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-01-31,0.0,0.0
156,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-01,0.0,0.0
157,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-02,0.0,0.0
27,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-03,74.22,2.0
28,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-04,37.11,1.0
158,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-05,0.0,0.0
159,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-06,0.0,0.0
160,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-07,0.0,0.0
161,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-08,0.0,0.0
162,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-09,0.0,0.0
163,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-10,0.0,0.0
29,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-11,35.04,1.0
164,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-12,0.0,0.0
165,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-13,0.0,0.0
166,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-14,0.0,0.0
167,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-15,0.0,0.0
168,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-16,0.0,0.0
169,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-17,0.0,0.0
170,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-18,0.0,0.0
171,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-19,0.0,0.0
172,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-20,0.0,0.0
173,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-21,0.0,0.0
174,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-22,0.0,0.0
175,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-23,0.0,0.0
176,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-24,0.0,0.0
177,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-25,0.0,0.0
178,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-26,0.0,0.0
179,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-27,0.0,0.0
180,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-02-28,0.0,0.0
181,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-01,0.0,0.0
182,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-02,0.0,0.0
183,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-03,0.0,0.0
184,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-04,0.0,0.0
30,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-05,41.24,1.0
185,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-06,0.0,0.0
186,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-07,0.0,0.0
187,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-08,0.0,0.0
188,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-09,0.0,0.0
189,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-10,0.0,0.0
190,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-11,0.0,0.0
191,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-12,0.0,0.0
192,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-13,0.0,0.0
193,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-14,0.0,0.0
31,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-15,41.24,1.0
194,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-16,0.0,0.0
195,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-17,0.0,0.0
196,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-18,0.0,0.0
197,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-19,0.0,0.0
198,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-20,0.0,0.0
199,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-21,0.0,0.0
200,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-22,0.0,0.0
201,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-23,0.0,0.0
202,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-24,0.0,0.0
203,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-25,0.0,0.0
204,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-26,0.0,0.0
205,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-27,0.0,0.0
206,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-28,0.0,0.0
207,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-29,0.0,0.0
208,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-30,0.0,0.0
209,61096.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL CAOBA",2019-03-31,0.0,0.0
