,Reference,Name,Dates,Net_Incomes,Units_sold
41,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-03,0.0,0.0
42,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-04,0.0,0.0
43,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-05,0.0,0.0
44,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-06,0.0,0.0
45,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-07,0.0,0.0
46,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-08,0.0,0.0
47,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-09,0.0,0.0
48,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-10,0.0,0.0
0,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-11,91.65,1.0
49,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-12,0.0,0.0
50,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-13,0.0,0.0
51,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-14,0.0,0.0
52,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-15,0.0,0.0
53,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-16,0.0,0.0
54,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-17,0.0,0.0
55,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-18,0.0,0.0
56,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-19,0.0,0.0
57,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-20,0.0,0.0
58,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-21,0.0,0.0
59,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-22,0.0,0.0
60,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-23,0.0,0.0
61,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-24,0.0,0.0
62,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-25,0.0,0.0
63,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-26,0.0,0.0
64,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-27,0.0,0.0
65,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-28,0.0,0.0
66,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-29,0.0,0.0
1,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-09-30,82.49,1.0
67,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-10-01,0.0,0.0
68,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-10-02,0.0,0.0
69,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-10-03,0.0,0.0
70,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-10-04,0.0,0.0
2,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-10-05,82.49,1.0
3,123760.0,ESTANTERÍA 4 LEJAS Y 1 CAJÓN,2018-10-06,164.97,2.0
