,Reference,Name,Dates,Net_Incomes,Units_sold
27,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-03,0.0,0.0
28,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-04,0.0,0.0
0,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-05,51.98,1.0
1,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-06,51.99,1.0
29,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-07,0.0,0.0
30,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-08,0.0,0.0
31,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-09,0.0,0.0
32,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-10,0.0,0.0
2,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-11,51.98,1.0
33,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-12,0.0,0.0
34,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-13,0.0,0.0
3,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-14,51.99,1.0
35,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-15,0.0,0.0
36,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-16,0.0,0.0
37,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-17,0.0,0.0
38,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-18,0.0,0.0
39,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-19,0.0,0.0
40,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-20,0.0,0.0
41,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-21,0.0,0.0
42,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-22,0.0,0.0
43,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-23,0.0,0.0
44,48624.0,BIOMBO BLANCO PAPEL TRENZADO,2018-09-24,0.0,0.0
