,Reference,Name,Dates,Net_Incomes,Units_sold
42,123839.0,ESPEJO METAL ORO,2018-09-03,0.0,0.0
43,123839.0,ESPEJO METAL ORO,2018-09-04,0.0,0.0
44,123839.0,ESPEJO METAL ORO,2018-09-05,0.0,0.0
45,123839.0,ESPEJO METAL ORO,2018-09-06,0.0,0.0
46,123839.0,ESPEJO METAL ORO,2018-09-07,0.0,0.0
47,123839.0,ESPEJO METAL ORO,2018-09-08,0.0,0.0
48,123839.0,ESPEJO METAL ORO,2018-09-09,0.0,0.0
49,123839.0,ESPEJO METAL ORO,2018-09-10,0.0,0.0
50,123839.0,ESPEJO METAL ORO,2018-09-11,0.0,0.0
51,123839.0,ESPEJO METAL ORO,2018-09-12,0.0,0.0
52,123839.0,ESPEJO METAL ORO,2018-09-13,0.0,0.0
53,123839.0,ESPEJO METAL ORO,2018-09-14,0.0,0.0
54,123839.0,ESPEJO METAL ORO,2018-09-15,0.0,0.0
0,123839.0,ESPEJO METAL ORO,2018-09-16,19.75,1.0
55,123839.0,ESPEJO METAL ORO,2018-09-17,0.0,0.0
56,123839.0,ESPEJO METAL ORO,2018-09-18,0.0,0.0
57,123839.0,ESPEJO METAL ORO,2018-09-19,0.0,0.0
58,123839.0,ESPEJO METAL ORO,2018-09-20,0.0,0.0
59,123839.0,ESPEJO METAL ORO,2018-09-21,0.0,0.0
60,123839.0,ESPEJO METAL ORO,2018-09-22,0.0,0.0
61,123839.0,ESPEJO METAL ORO,2018-09-23,0.0,0.0
62,123839.0,ESPEJO METAL ORO,2018-09-24,0.0,0.0
63,123839.0,ESPEJO METAL ORO,2018-09-25,0.0,0.0
64,123839.0,ESPEJO METAL ORO,2018-09-26,0.0,0.0
65,123839.0,ESPEJO METAL ORO,2018-09-27,0.0,0.0
66,123839.0,ESPEJO METAL ORO,2018-09-28,0.0,0.0
67,123839.0,ESPEJO METAL ORO,2018-09-29,0.0,0.0
68,123839.0,ESPEJO METAL ORO,2018-09-30,0.0,0.0
1,123839.0,ESPEJO METAL ORO,2018-10-01,37.53,2.0
69,123839.0,ESPEJO METAL ORO,2018-10-02,0.0,0.0
70,123839.0,ESPEJO METAL ORO,2018-10-03,0.0,0.0
2,123839.0,ESPEJO METAL ORO,2018-10-04,17.78,1.0
71,123839.0,ESPEJO METAL ORO,2018-10-05,0.0,0.0
72,123839.0,ESPEJO METAL ORO,2018-10-06,0.0,0.0
73,123839.0,ESPEJO METAL ORO,2018-10-07,0.0,0.0
74,123839.0,ESPEJO METAL ORO,2018-10-08,0.0,0.0
75,123839.0,ESPEJO METAL ORO,2018-10-09,0.0,0.0
76,123839.0,ESPEJO METAL ORO,2018-10-10,0.0,0.0
77,123839.0,ESPEJO METAL ORO,2018-10-11,0.0,0.0
78,123839.0,ESPEJO METAL ORO,2018-10-12,0.0,0.0
79,123839.0,ESPEJO METAL ORO,2018-10-13,0.0,0.0
80,123839.0,ESPEJO METAL ORO,2018-10-14,0.0,0.0
81,123839.0,ESPEJO METAL ORO,2018-10-15,0.0,0.0
82,123839.0,ESPEJO METAL ORO,2018-10-16,0.0,0.0
83,123839.0,ESPEJO METAL ORO,2018-10-17,0.0,0.0
84,123839.0,ESPEJO METAL ORO,2018-10-18,0.0,0.0
85,123839.0,ESPEJO METAL ORO,2018-10-19,0.0,0.0
86,123839.0,ESPEJO METAL ORO,2018-10-20,0.0,0.0
87,123839.0,ESPEJO METAL ORO,2018-10-21,0.0,0.0
88,123839.0,ESPEJO METAL ORO,2018-10-22,0.0,0.0
89,123839.0,ESPEJO METAL ORO,2018-10-23,0.0,0.0
90,123839.0,ESPEJO METAL ORO,2018-10-24,0.0,0.0
91,123839.0,ESPEJO METAL ORO,2018-10-25,0.0,0.0
92,123839.0,ESPEJO METAL ORO,2018-10-26,0.0,0.0
3,123839.0,ESPEJO METAL ORO,2018-10-27,19.75,1.0
93,123839.0,ESPEJO METAL ORO,2018-10-28,0.0,0.0
94,123839.0,ESPEJO METAL ORO,2018-10-29,0.0,0.0
95,123839.0,ESPEJO METAL ORO,2018-10-30,0.0,0.0
4,123839.0,ESPEJO METAL ORO,2018-10-31,19.75,1.0
96,123839.0,ESPEJO METAL ORO,2018-11-01,0.0,0.0
97,123839.0,ESPEJO METAL ORO,2018-11-02,0.0,0.0
98,123839.0,ESPEJO METAL ORO,2018-11-03,0.0,0.0
99,123839.0,ESPEJO METAL ORO,2018-11-04,0.0,0.0
