,Reference,Name,Dates,Net_Incomes,Units_sold
16,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-03,0.0,0.0
17,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-04,0.0,0.0
18,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-05,0.0,0.0
19,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-06,0.0,0.0
0,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-07,82.61,4.0
20,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-08,0.0,0.0
1,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-09,82.61,4.0
21,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-10,0.0,0.0
22,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-11,0.0,0.0
2,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-12,82.61,4.0
23,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-13,0.0,0.0
24,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-14,0.0,0.0
25,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-15,0.0,0.0
26,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-16,0.0,0.0
3,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-17,1652.23,80.0
27,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-18,0.0,0.0
28,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-19,0.0,0.0
29,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-20,0.0,0.0
30,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-21,0.0,0.0
31,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-22,0.0,0.0
32,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-23,0.0,0.0
4,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-24,82.61,4.0
5,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-25,313.92,16.0
33,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-26,0.0,0.0
34,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-27,0.0,0.0
35,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-28,0.0,0.0
36,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-29,0.0,0.0
37,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-09-30,0.0,0.0
38,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-01,0.0,0.0
6,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-02,74.35,4.0
39,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-03,0.0,0.0
7,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-04,82.61,4.0
8,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-05,74.35,4.0
9,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-06,74.35,4.0
10,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-07,82.61,4.0
40,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-08,0.0,0.0
41,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-09,0.0,0.0
11,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-10,74.35,4.0
42,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-11,0.0,0.0
12,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-12,82.61,4.0
43,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-13,0.0,0.0
44,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-14,0.0,0.0
13,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-15,247.83,12.0
45,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-16,0.0,0.0
46,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-17,0.0,0.0
47,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-18,0.0,0.0
48,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-19,0.0,0.0
49,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-20,0.0,0.0
50,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",2018-10-21,0.0,0.0
