,Reference,Name,Dates,Net_Incomes,Units_sold
18,30655.0,BANQUETA BLANCO METAL,2018-09-03,0.0,0.0
19,30655.0,BANQUETA BLANCO METAL,2018-09-04,0.0,0.0
20,30655.0,BANQUETA BLANCO METAL,2018-09-05,0.0,0.0
21,30655.0,BANQUETA BLANCO METAL,2018-09-06,0.0,0.0
22,30655.0,BANQUETA BLANCO METAL,2018-09-07,0.0,0.0
23,30655.0,BANQUETA BLANCO METAL,2018-09-08,0.0,0.0
24,30655.0,BANQUETA BLANCO METAL,2018-09-09,0.0,0.0
25,30655.0,BANQUETA BLANCO METAL,2018-09-10,0.0,0.0
26,30655.0,BANQUETA BLANCO METAL,2018-09-11,0.0,0.0
27,30655.0,BANQUETA BLANCO METAL,2018-09-12,0.0,0.0
28,30655.0,BANQUETA BLANCO METAL,2018-09-13,0.0,0.0
29,30655.0,BANQUETA BLANCO METAL,2018-09-14,0.0,0.0
30,30655.0,BANQUETA BLANCO METAL,2018-09-15,0.0,0.0
31,30655.0,BANQUETA BLANCO METAL,2018-09-16,0.0,0.0
32,30655.0,BANQUETA BLANCO METAL,2018-09-17,0.0,0.0
33,30655.0,BANQUETA BLANCO METAL,2018-09-18,0.0,0.0
34,30655.0,BANQUETA BLANCO METAL,2018-09-19,0.0,0.0
35,30655.0,BANQUETA BLANCO METAL,2018-09-20,0.0,0.0
36,30655.0,BANQUETA BLANCO METAL,2018-09-21,0.0,0.0
37,30655.0,BANQUETA BLANCO METAL,2018-09-22,0.0,0.0
38,30655.0,BANQUETA BLANCO METAL,2018-09-23,0.0,0.0
39,30655.0,BANQUETA BLANCO METAL,2018-09-24,0.0,0.0
40,30655.0,BANQUETA BLANCO METAL,2018-09-25,0.0,0.0
41,30655.0,BANQUETA BLANCO METAL,2018-09-26,0.0,0.0
42,30655.0,BANQUETA BLANCO METAL,2018-09-27,0.0,0.0
43,30655.0,BANQUETA BLANCO METAL,2018-09-28,0.0,0.0
44,30655.0,BANQUETA BLANCO METAL,2018-09-29,0.0,0.0
45,30655.0,BANQUETA BLANCO METAL,2018-09-30,0.0,0.0
46,30655.0,BANQUETA BLANCO METAL,2018-10-01,0.0,0.0
47,30655.0,BANQUETA BLANCO METAL,2018-10-02,0.0,0.0
48,30655.0,BANQUETA BLANCO METAL,2018-10-03,0.0,0.0
49,30655.0,BANQUETA BLANCO METAL,2018-10-04,0.0,0.0
50,30655.0,BANQUETA BLANCO METAL,2018-10-05,0.0,0.0
51,30655.0,BANQUETA BLANCO METAL,2018-10-06,0.0,0.0
52,30655.0,BANQUETA BLANCO METAL,2018-10-07,0.0,0.0
