,Reference,Name,Dates,Net_Incomes,Units_sold
21,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-03,0.0,0.0
22,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-04,0.0,0.0
23,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-05,0.0,0.0
24,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-06,0.0,0.0
25,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-07,0.0,0.0
26,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-08,0.0,0.0
27,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-09,0.0,0.0
0,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-10,104.05,1.0
28,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-11,0.0,0.0
29,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-12,0.0,0.0
30,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-13,0.0,0.0
31,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-14,0.0,0.0
32,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-15,0.0,0.0
1,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-16,312.15,3.0
33,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-17,0.0,0.0
34,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-18,0.0,0.0
35,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-19,0.0,0.0
36,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-20,0.0,0.0
37,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-21,0.0,0.0
2,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-22,187.29,2.0
3,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-23,93.64,1.0
38,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-24,0.0,0.0
39,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-25,0.0,0.0
40,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-26,0.0,0.0
41,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-27,0.0,0.0
42,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-28,0.0,0.0
43,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-29,0.0,0.0
44,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-09-30,0.0,0.0
4,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-01,93.64,1.0
45,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-02,0.0,0.0
46,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-03,0.0,0.0
47,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-04,0.0,0.0
48,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-05,0.0,0.0
49,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-06,0.0,0.0
50,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-07,0.0,0.0
51,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-08,0.0,0.0
5,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-09,280.93,3.0
52,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-10,0.0,0.0
53,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-11,0.0,0.0
54,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-12,0.0,0.0
55,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-13,0.0,0.0
56,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-14,0.0,0.0
57,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-15,0.0,0.0
58,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-16,0.0,0.0
59,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-17,0.0,0.0
60,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-18,0.0,0.0
61,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-19,0.0,0.0
62,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-20,0.0,0.0
63,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-21,0.0,0.0
64,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-22,0.0,0.0
6,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-23,208.1,2.0
65,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-24,0.0,0.0
66,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-25,0.0,0.0
67,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-26,0.0,0.0
68,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-27,0.0,0.0
69,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-28,0.0,0.0
70,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-29,0.0,0.0
71,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-30,0.0,0.0
72,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-10-31,0.0,0.0
73,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-01,0.0,0.0
7,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-02,208.1,2.0
74,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-03,0.0,0.0
75,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-04,0.0,0.0
76,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-05,0.0,0.0
77,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-06,0.0,0.0
78,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-07,0.0,0.0
79,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-08,0.0,0.0
80,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-09,0.0,0.0
81,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-10,0.0,0.0
82,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-11,0.0,0.0
83,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-12,0.0,0.0
84,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-13,0.0,0.0
85,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-14,0.0,0.0
86,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-15,0.0,0.0
87,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-16,0.0,0.0
88,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-17,0.0,0.0
89,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-18,0.0,0.0
8,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-19,187.29,2.0
9,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-20,104.05,1.0
90,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-21,0.0,0.0
91,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-22,0.0,0.0
92,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-23,0.0,0.0
93,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-24,0.0,0.0
94,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-25,0.0,0.0
95,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-26,0.0,0.0
96,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-27,0.0,0.0
97,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-28,0.0,0.0
98,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-29,0.0,0.0
99,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-11-30,0.0,0.0
100,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-01,0.0,0.0
101,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-02,0.0,0.0
102,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-03,0.0,0.0
103,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-04,0.0,0.0
104,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-05,0.0,0.0
105,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-06,0.0,0.0
106,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-07,0.0,0.0
107,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-08,0.0,0.0
108,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-09,0.0,0.0
109,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-10,0.0,0.0
110,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-11,0.0,0.0
111,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-12,0.0,0.0
112,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-13,0.0,0.0
113,51140.0,MESITA 2 PUERTAS Y 1 CAJÓN NEGRO,2018-12-14,0.0,0.0
