,Reference,Name,Dates,Net_Incomes,Units_sold
5,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-17,71.82,1.0
75,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-18,0.0,0.0
6,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-19,287.27,4.0
76,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-20,0.0,0.0
77,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-21,0.0,0.0
78,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-22,0.0,0.0
79,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-23,0.0,0.0
80,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-24,0.0,0.0
81,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-25,0.0,0.0
82,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-26,0.0,0.0
83,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-27,0.0,0.0
84,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-28,0.0,0.0
85,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-29,0.0,0.0
86,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-30,0.0,0.0
7,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-10-31,71.82,1.0
87,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-01,0.0,0.0
88,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-02,0.0,0.0
89,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-03,0.0,0.0
90,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-04,0.0,0.0
91,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-05,0.0,0.0
92,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-06,0.0,0.0
93,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-07,0.0,0.0
8,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-08,71.82,1.0
94,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-09,0.0,0.0
95,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-10,0.0,0.0
96,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-11,0.0,0.0
97,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-12,0.0,0.0
98,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-13,0.0,0.0
9,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-14,64.63,1.0
99,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-15,0.0,0.0
100,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-16,0.0,0.0
101,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-17,0.0,0.0
10,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-18,71.82,1.0
102,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-19,0.0,0.0
103,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-20,0.0,0.0
11,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-21,64.63,1.0
104,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-22,0.0,0.0
105,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-23,0.0,0.0
106,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-24,0.0,0.0
12,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-25,64.63,1.0
107,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-26,0.0,0.0
108,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-27,0.0,0.0
109,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-28,0.0,0.0
110,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-29,0.0,0.0
13,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-11-30,71.82,1.0
111,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-01,0.0,0.0
112,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-02,0.0,0.0
113,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-03,0.0,0.0
114,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-04,0.0,0.0
115,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-05,0.0,0.0
116,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-06,0.0,0.0
117,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-07,0.0,0.0
118,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-08,0.0,0.0
119,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-09,0.0,0.0
120,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-10,0.0,0.0
121,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-11,0.0,0.0
122,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-12,0.0,0.0
123,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-13,0.0,0.0
124,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-14,0.0,0.0
125,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-15,0.0,0.0
126,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-16,0.0,0.0
127,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-17,0.0,0.0
128,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-18,0.0,0.0
129,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-19,0.0,0.0
130,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-20,0.0,0.0
131,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-21,0.0,0.0
14,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-22,71.82,1.0
15,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-23,71.82,1.0
132,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-24,0.0,0.0
133,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-25,0.0,0.0
16,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-26,64.64,1.0
134,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-27,0.0,0.0
135,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-28,0.0,0.0
136,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-29,0.0,0.0
137,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-30,0.0,0.0
138,89062.0,ALFOMBRA NATURAL BAMBÚ,2018-12-31,0.0,0.0
139,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-01,0.0,0.0
17,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-02,71.82,1.0
140,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-03,0.0,0.0
141,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-04,0.0,0.0
142,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-05,0.0,0.0
143,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-06,0.0,0.0
18,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-07,64.63,1.0
144,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-08,0.0,0.0
19,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-09,64.63,1.0
145,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-10,0.0,0.0
146,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-11,0.0,0.0
147,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-12,0.0,0.0
20,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-13,64.63,1.0
148,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-14,0.0,0.0
21,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-15,64.63,1.0
22,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-16,64.63,1.0
149,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-17,0.0,0.0
150,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-18,0.0,0.0
23,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-19,64.63,1.0
151,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-20,0.0,0.0
24,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-21,64.63,1.0
152,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-22,0.0,0.0
25,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-23,129.25,2.0
153,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-24,0.0,0.0
154,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-25,0.0,0.0
26,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-26,64.63,1.0
155,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-27,0.0,0.0
156,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-28,0.0,0.0
27,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-29,64.63,1.0
157,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-30,0.0,0.0
158,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-01-31,0.0,0.0
159,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-01,0.0,0.0
160,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-02,0.0,0.0
161,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-03,0.0,0.0
162,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-04,0.0,0.0
163,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-05,0.0,0.0
164,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-06,0.0,0.0
165,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-07,0.0,0.0
28,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-08,64.63,1.0
166,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-09,0.0,0.0
167,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-10,0.0,0.0
168,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-11,0.0,0.0
29,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-12,183.22,3.0
169,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-13,0.0,0.0
170,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-14,0.0,0.0
171,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-15,0.0,0.0
172,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-16,0.0,0.0
173,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-17,0.0,0.0
30,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-18,61.07,1.0
31,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-19,122.15,2.0
174,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-20,0.0,0.0
175,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-21,0.0,0.0
176,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-22,0.0,0.0
177,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-23,0.0,0.0
178,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-24,0.0,0.0
32,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-25,71.82,1.0
179,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-26,0.0,0.0
180,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-27,0.0,0.0
181,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-02-28,0.0,0.0
182,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-01,0.0,0.0
183,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-02,0.0,0.0
184,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-03,0.0,0.0
185,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-04,0.0,0.0
186,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-05,0.0,0.0
187,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-06,0.0,0.0
188,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-07,0.0,0.0
189,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-08,0.0,0.0
33,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-09,143.64,2.0
190,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-10,0.0,0.0
191,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-11,0.0,0.0
192,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-12,0.0,0.0
193,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-13,0.0,0.0
194,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-14,0.0,0.0
195,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-15,0.0,0.0
196,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-16,0.0,0.0
197,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-17,0.0,0.0
198,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-18,0.0,0.0
199,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-19,0.0,0.0
200,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-20,0.0,0.0
201,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-21,0.0,0.0
202,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-22,0.0,0.0
203,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-23,0.0,0.0
204,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-24,0.0,0.0
205,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-25,0.0,0.0
206,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-26,0.0,0.0
34,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-27,71.82,1.0
35,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-28,71.82,1.0
207,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-29,0.0,0.0
208,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-30,0.0,0.0
209,89062.0,ALFOMBRA NATURAL BAMBÚ,2019-03-31,0.0,0.0
