,Reference,Name,Dates,Net_Incomes,Units_sold
23,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-03,0.0,0.0
24,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-04,0.0,0.0
25,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-05,0.0,0.0
26,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-06,0.0,0.0
27,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-07,0.0,0.0
28,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-08,0.0,0.0
29,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-09,0.0,0.0
30,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-10,0.0,0.0
31,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-11,0.0,0.0
32,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-12,0.0,0.0
33,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-13,0.0,0.0
34,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-14,0.0,0.0
35,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-15,0.0,0.0
0,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-16,40.41,1.0
36,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-17,0.0,0.0
1,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-18,40.41,1.0
37,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-19,0.0,0.0
2,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-20,36.37,1.0
38,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-21,0.0,0.0
39,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-22,0.0,0.0
40,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-23,0.0,0.0
41,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-24,0.0,0.0
3,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-25,36.37,1.0
42,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-26,0.0,0.0
43,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-27,0.0,0.0
44,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-28,0.0,0.0
45,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-29,0.0,0.0
46,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-09-30,0.0,0.0
4,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-01,76.79,2.0
47,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-02,0.0,0.0
48,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-03,0.0,0.0
49,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-04,0.0,0.0
50,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-05,0.0,0.0
51,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-06,0.0,0.0
52,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-07,0.0,0.0
53,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-08,0.0,0.0
54,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-09,0.0,0.0
55,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-10,0.0,0.0
56,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-11,0.0,0.0
5,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-12,40.42,1.0
57,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-13,0.0,0.0
58,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,2018-10-14,0.0,0.0
