,Reference,Name,Dates,Net_Incomes,Units_sold
0,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-03,133.89,1.0
22,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-04,0.0,0.0
23,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-05,0.0,0.0
24,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-06,0.0,0.0
25,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-07,0.0,0.0
26,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-08,0.0,0.0
1,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-09,133.88,1.0
27,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-10,0.0,0.0
28,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-11,0.0,0.0
29,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-12,0.0,0.0
30,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-13,0.0,0.0
31,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-14,0.0,0.0
32,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-15,0.0,0.0
33,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-16,0.0,0.0
34,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-17,0.0,0.0
35,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-18,0.0,0.0
36,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-19,0.0,0.0
37,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-20,0.0,0.0
38,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-21,0.0,0.0
39,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-22,0.0,0.0
2,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-23,120.5,1.0
3,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-24,120.5,1.0
4,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-25,133.88,1.0
40,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-26,0.0,0.0
41,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-27,0.0,0.0
42,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-28,0.0,0.0
5,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-29,120.5,1.0
43,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-09-30,0.0,0.0
44,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-01,0.0,0.0
45,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-02,0.0,0.0
46,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-03,0.0,0.0
47,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-04,0.0,0.0
48,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-05,0.0,0.0
49,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-06,0.0,0.0
6,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-07,120.5,1.0
7,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-08,254.38,2.0
50,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-09,0.0,0.0
51,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-10,0.0,0.0
52,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-11,0.0,0.0
53,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-12,0.0,0.0
54,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-13,0.0,0.0
55,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-14,0.0,0.0
56,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-15,0.0,0.0
57,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-16,0.0,0.0
58,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,2018-10-17,0.0,0.0
