,Reference,Name,Dates,Net_Incomes,Units_sold
16,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-03,0.0,0.0
17,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-04,0.0,0.0
18,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-05,0.0,0.0
19,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-06,0.0,0.0
20,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-07,0.0,0.0
21,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-08,0.0,0.0
22,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-09,0.0,0.0
23,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-10,0.0,0.0
24,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-11,0.0,0.0
25,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-12,0.0,0.0
26,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-13,0.0,0.0
27,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-14,0.0,0.0
28,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-15,0.0,0.0
29,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-16,0.0,0.0
30,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-17,0.0,0.0
31,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-18,0.0,0.0
32,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-19,0.0,0.0
33,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-20,0.0,0.0
34,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-21,0.0,0.0
35,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-22,0.0,0.0
36,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-23,0.0,0.0
37,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-24,0.0,0.0
38,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-25,0.0,0.0
39,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-26,0.0,0.0
40,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-27,0.0,0.0
41,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-28,0.0,0.0
42,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-29,0.0,0.0
43,122335.0,MESITA DE NOCHE 3 CAJONES,2018-09-30,0.0,0.0
44,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-01,0.0,0.0
45,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-02,0.0,0.0
46,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-03,0.0,0.0
47,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-04,0.0,0.0
0,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-05,129.27,2.0
48,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-06,0.0,0.0
49,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-07,0.0,0.0
50,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-08,0.0,0.0
51,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-09,0.0,0.0
52,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-10,0.0,0.0
53,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-11,0.0,0.0
54,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-12,0.0,0.0
55,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-13,0.0,0.0
56,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-14,0.0,0.0
57,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-15,0.0,0.0
58,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-16,0.0,0.0
1,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-17,143.64,2.0
59,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-18,0.0,0.0
60,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-19,0.0,0.0
61,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-20,0.0,0.0
62,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-21,0.0,0.0
63,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-22,0.0,0.0
64,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-23,0.0,0.0
65,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-24,0.0,0.0
66,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-25,0.0,0.0
67,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-26,0.0,0.0
68,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-27,0.0,0.0
69,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-28,0.0,0.0
70,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-29,0.0,0.0
2,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-30,143.64,2.0
71,122335.0,MESITA DE NOCHE 3 CAJONES,2018-10-31,0.0,0.0
72,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-01,0.0,0.0
73,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-02,0.0,0.0
74,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-03,0.0,0.0
75,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-04,0.0,0.0
76,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-05,0.0,0.0
77,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-06,0.0,0.0
78,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-07,0.0,0.0
79,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-08,0.0,0.0
80,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-09,0.0,0.0
3,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-10,143.64,2.0
81,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-11,0.0,0.0
82,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-12,0.0,0.0
83,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-13,0.0,0.0
84,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-14,0.0,0.0
85,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-15,0.0,0.0
86,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-16,0.0,0.0
87,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-17,0.0,0.0
88,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-18,0.0,0.0
89,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-19,0.0,0.0
90,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-20,0.0,0.0
91,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-21,0.0,0.0
92,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-22,0.0,0.0
93,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-23,0.0,0.0
4,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-24,64.63,1.0
94,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-25,0.0,0.0
95,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-26,0.0,0.0
96,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-27,0.0,0.0
97,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-28,0.0,0.0
98,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-29,0.0,0.0
99,122335.0,MESITA DE NOCHE 3 CAJONES,2018-11-30,0.0,0.0
100,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-01,0.0,0.0
101,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-02,0.0,0.0
102,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-03,0.0,0.0
103,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-04,0.0,0.0
104,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-05,0.0,0.0
105,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-06,0.0,0.0
106,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-07,0.0,0.0
107,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-08,0.0,0.0
108,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-09,0.0,0.0
109,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-10,0.0,0.0
110,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-11,0.0,0.0
111,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-12,0.0,0.0
5,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-13,143.64,2.0
112,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-14,0.0,0.0
113,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-15,0.0,0.0
114,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-16,0.0,0.0
115,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-17,0.0,0.0
116,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-18,0.0,0.0
117,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-19,0.0,0.0
118,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-20,0.0,0.0
119,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-21,0.0,0.0
120,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-22,0.0,0.0
121,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-23,0.0,0.0
122,122335.0,MESITA DE NOCHE 3 CAJONES,2018-12-24,0.0,0.0
