,Unnamed: 0_x,Reference_x,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates,Unnamed: 0_y,Reference_y,Name,Net_Incomes,Units_sold,Unnamed: 0,Reference,Page_Views
0,100,61397.0,baño,estanterías para baño,20.0,0.21,1257.0,13.0,2.68,0.0,0.0,0.0,0.0,0.0,2018-09-03,24,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,0,61397,47.0
1,88,61397.0,baño,estanterías para baño,20.0,0.19,1096.0,23.0,4.47,0.0,0.0,0.0,0.0,0.0,2018-09-04,0,61397.0,ZAPATERO 2 BALDAS ABETO,12.31,1.0,122,61397,0.0
2,85,61397.0,baño,estanterías para baño,20.0,0.17,1230.0,19.0,3.14,0.0,0.0,0.0,0.0,0.0,2018-09-05,25,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,1,61397,47.0
3,104,61397.0,baño,estanterías para baño,20.0,0.19,906.0,16.0,2.99,0.0,0.0,0.0,0.0,0.0,2018-09-06,26,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,2,61397,56.0
4,92,61397.0,baño,estanterías para baño,20.0,0.19,1090.0,23.0,4.28,0.0,0.0,0.0,0.0,0.0,2018-09-07,27,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,3,61397,19.0
5,97,61397.0,baño,estanterías para baño,20.0,0.17,1207.0,17.0,2.84,0.0,0.0,0.0,0.0,0.0,2018-09-08,28,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,4,61397,9.0
6,87,61397.0,baño,estanterías para baño,20.0,0.18,1554.0,20.0,3.51,0.0,0.0,0.0,0.0,0.0,2018-09-09,29,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,5,61397,28.0
7,103,61397.0,baño,estanterías para baño,20.0,0.17,1125.0,20.0,3.41,0.0,0.0,0.0,0.0,0.0,2018-09-10,30,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,6,61397,19.0
8,106,61397.0,baño,estanterías para baño,20.0,0.18,1129.0,15.0,2.64,0.05,0.05,9.28,9.28,3.52,2018-09-11,31,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,7,61397,28.0
9,84,61397.0,baño,estanterías para baño,20.0,0.2,989.0,14.0,2.73,0.0,0.0,0.0,0.0,0.0,2018-09-12,32,61397.0,ZAPATERO 2 BALDAS ABETO,0.0,0.0,8,61397,19.0
