,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,182,122432.0,decoración para tu casa,espejos de pared,20.0,0.14,829.0,8.0,1.1,0.0,0.0,0.0,0.0,0.0,2018-09-03,182,122432.0,decoración para tu casa,espejos de pared,20.0,0.14,829.0,8.0,1.1,0.0,0.0,0.0,0.0,0.0,0,122432,9.0
1,186,122432.0,decoración para tu casa,espejos de pared,20.0,0.11,771.0,9.0,1.03,0.0,0.0,0.0,0.0,0.0,2018-09-04,186,122432.0,decoración para tu casa,espejos de pared,20.0,0.11,771.0,9.0,1.03,0.0,0.0,0.0,0.0,0.0,1,122432,37.0
2,181,122432.0,decoración para tu casa,espejos de pared,20.0,0.15,480.0,3.0,0.46,1.0,1.0,21.9,21.9,47.61,2018-09-05,181,122432.0,decoración para tu casa,espejos de pared,20.0,0.15,480.0,3.0,0.46,1.0,1.0,21.9,21.9,47.61,2,122432,9.0
3,195,122432.0,decoración para tu casa,espejos de pared,20.0,0.11,338.0,4.0,0.43,0.0,0.0,0.0,0.0,0.0,2018-09-06,195,122432.0,decoración para tu casa,espejos de pared,20.0,0.11,338.0,4.0,0.43,0.0,0.0,0.0,0.0,0.0,3,122432,19.0
4,194,122432.0,decoración para tu casa,espejos de pared,20.0,0.11,325.0,9.0,1.03,0.0,1.0,0.0,0.0,0.0,2018-09-07,194,122432.0,decoración para tu casa,espejos de pared,20.0,0.11,325.0,9.0,1.03,0.0,1.0,0.0,0.0,0.0,167,122432,0.0
5,175,122432.0,decoración para tu casa,espejos de pared,20.0,0.15,477.0,6.0,0.89,0.0,0.0,0.0,0.0,0.0,2018-09-08,175,122432.0,decoración para tu casa,espejos de pared,20.0,0.15,477.0,6.0,0.89,0.0,0.0,0.0,0.0,0.0,4,122432,28.0
6,184,122432.0,decoración para tu casa,espejos de pared,20.0,0.1,475.0,5.0,0.49,0.0,0.0,0.0,0.0,0.0,2018-09-09,184,122432.0,decoración para tu casa,espejos de pared,20.0,0.1,475.0,5.0,0.49,0.0,0.0,0.0,0.0,0.0,168,122432,0.0
7,174,122432.0,decoración para tu casa,espejos de pared,20.0,0.12,359.0,6.0,0.71,0.0,0.0,0.0,0.0,0.0,2018-09-10,174,122432.0,decoración para tu casa,espejos de pared,20.0,0.12,359.0,6.0,0.71,0.0,0.0,0.0,0.0,0.0,5,122432,19.0
8,170,122432.0,decoración para tu casa,espejos de pared,20.0,0.11,342.0,4.0,0.45,0.0,0.0,0.0,0.0,0.0,2018-09-11,170,122432.0,decoración para tu casa,espejos de pared,20.0,0.11,342.0,4.0,0.45,0.0,0.0,0.0,0.0,0.0,169,122432,0.0
9,177,122432.0,decoración para tu casa,espejos de pared,20.0,0.13,593.0,5.0,0.64,0.0,0.0,0.0,0.0,0.0,2018-09-12,177,122432.0,decoración para tu casa,espejos de pared,20.0,0.13,593.0,5.0,0.64,0.0,0.0,0.0,0.0,0.0,170,122432,0.0
