,Unnamed: 0_x,Reference_x,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates,Unnamed: 0_y,Reference_y,Name,Net_Incomes,Units_sold,Unnamed: 0,Reference,Page_Views
0,75,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.26,2110.0,24.0,6.34,0.0,0.0,0.0,0.0,0.0,2018-09-03,4,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,0,82462,9.0
1,67,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.32,2713.0,21.0,6.82,0.0,0.0,0.0,0.0,0.0,2018-09-04,5,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,1,82462,19.0
2,68,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.26,2292.0,15.0,3.88,0.0,0.0,0.0,0.0,0.0,2018-09-05,6,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,2,82462,19.0
3,72,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.26,2175.0,15.0,3.84,0.0,0.0,0.0,0.0,0.0,2018-09-06,7,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,71,82462,0.0
4,58,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.24,1718.0,17.0,4.06,0.0,0.0,0.0,0.0,0.0,2018-09-07,8,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,3,82462,9.0
5,77,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.24,2223.0,23.0,5.58,0.0,0.0,0.0,0.0,0.0,2018-09-08,9,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,4,82462,9.0
6,59,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.25,3026.0,28.0,6.88,0.0,0.0,0.0,0.0,0.0,2018-09-09,10,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,5,82462,47.0
7,70,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.25,2128.0,21.0,5.15,0.0,0.0,0.0,0.0,0.0,2018-09-10,11,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,72,82462,0.0
8,74,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.26,2373.0,21.0,5.47,0.5,0.5,109.8,109.8,20.07,2018-09-11,12,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,6,82462,28.0
9,57,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.24,1918.0,9.0,2.12,0.0,0.0,0.0,0.0,0.0,2018-09-12,13,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,73,82462,0.0
10,78,82462.0,jardín y terraza,sillas y sillones de jardín y terraza,60.0,0.29,1692.0,12.0,3.53,0.0,0.0,0.0,0.0,0.0,2018-09-13,14,82462.0,SILLA APILABLE MARLENE RATTÁN PE TOPO,0.0,0.0,7,82462,9.0
