,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,190,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.22,5959.0,55.0,12.37,0.0,1.0,0.0,0.0,0.0,2018-09-03,190,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.22,5959.0,55.0,12.37,0.0,1.0,0.0,0.0,0.0,0,122334,9.0
1,191,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,5598.0,80.0,20.41,0.0,2.0,0.0,0.0,0.0,2018-09-04,191,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,5598.0,80.0,20.41,0.0,2.0,0.0,0.0,0.0,158,122334,0.0
2,195,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,6230.0,55.0,13.5,0.0,0.0,0.0,0.0,0.0,2018-09-05,195,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,6230.0,55.0,13.5,0.0,0.0,0.0,0.0,0.0,159,122334,0.0
3,212,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.23,5947.0,55.0,12.8,0.0,2.0,0.0,0.0,0.0,2018-09-06,212,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.23,5947.0,55.0,12.8,0.0,2.0,0.0,0.0,0.0,1,122334,37.0
4,186,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.23,5270.0,46.0,10.76,0.0,2.0,0.0,0.0,0.0,2018-09-07,186,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.23,5270.0,46.0,10.76,0.0,2.0,0.0,0.0,0.0,2,122334,28.0
5,188,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,6630.0,61.0,14.61,0.14,0.14,10.99,10.99,0.75,2018-09-08,188,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,6630.0,61.0,14.61,0.14,0.14,10.99,10.99,0.75,3,122334,9.0
6,192,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,7973.0,73.0,19.23,0.0,4.0,0.0,0.0,0.0,2018-09-09,192,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,7973.0,73.0,19.23,0.0,4.0,0.0,0.0,0.0,4,122334,9.0
7,200,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,5098.0,39.0,11.19,0.0,1.0,0.0,0.0,0.0,2018-09-10,200,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,5098.0,39.0,11.19,0.0,1.0,0.0,0.0,0.0,160,122334,0.0
8,206,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,5405.0,43.0,12.68,0.0,0.0,0.0,0.0,0.0,2018-09-11,206,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,5405.0,43.0,12.68,0.0,0.0,0.0,0.0,0.0,5,122334,9.0
9,204,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,4755.0,35.0,9.9,0.0,1.0,0.0,0.0,0.0,2018-09-12,204,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,4755.0,35.0,9.9,0.0,1.0,0.0,0.0,0.0,161,122334,0.0
10,205,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,4828.0,45.0,12.14,0.0,0.0,0.0,0.0,0.0,2018-09-13,205,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,4828.0,45.0,12.14,0.0,0.0,0.0,0.0,0.0,6,122334,9.0
11,209,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,5020.0,32.0,8.8,0.0,1.0,0.0,0.0,0.0,2018-09-14,209,64531.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,5020.0,32.0,8.8,0.0,1.0,0.0,0.0,0.0,7,122334,37.0
