,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,210,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.09,627.0,4.0,0.36,0.0,0.0,0.0,0.0,0.0,2018-09-03,210,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.09,627.0,4.0,0.36,0.0,0.0,0.0,0.0,0.0,0,51148,9.0
1,209,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,593.0,2.0,0.22,0.0,0.0,0.0,0.0,0.0,2018-09-04,209,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,593.0,2.0,0.22,0.0,0.0,0.0,0.0,0.0,1,51148,19.0
2,188,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.14,525.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,2018-09-05,188,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.14,525.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,121,51148,0.0
3,190,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.14,526.0,4.0,0.56,0.0,1.0,0.0,0.0,0.0,2018-09-06,190,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.14,526.0,4.0,0.56,0.0,1.0,0.0,0.0,0.0,122,51148,0.0
4,191,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.13,500.0,2.0,0.26,0.0,0.0,0.0,0.0,0.0,2018-09-07,191,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.13,500.0,2.0,0.26,0.0,0.0,0.0,0.0,0.0,2,51148,56.0
5,183,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.13,593.0,5.0,0.64,0.0,1.0,0.0,0.0,0.0,2018-09-08,183,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.13,593.0,5.0,0.64,0.0,1.0,0.0,0.0,0.0,3,51148,9.0
6,194,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,659.0,4.0,0.44,0.0,0.0,0.0,0.0,0.0,2018-09-09,194,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,659.0,4.0,0.44,0.0,0.0,0.0,0.0,0.0,123,51148,0.0
7,184,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,430.0,4.0,0.48,0.0,0.0,0.0,0.0,0.0,2018-09-10,184,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,430.0,4.0,0.48,0.0,0.0,0.0,0.0,0.0,124,51148,0.0
8,202,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.16,563.0,4.0,0.66,0.0,0.0,0.0,0.0,0.0,2018-09-11,202,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.16,563.0,4.0,0.66,0.0,0.0,0.0,0.0,0.0,125,51148,0.0
9,195,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.08,650.0,7.0,0.59,0.0,0.0,0.0,0.0,0.0,2018-09-12,195,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.08,650.0,7.0,0.59,0.0,0.0,0.0,0.0,0.0,4,51148,19.0
10,207,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,682.0,6.0,0.69,0.0,0.0,0.0,0.0,0.0,2018-09-13,207,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,682.0,6.0,0.69,0.0,0.0,0.0,0.0,0.0,126,51148,0.0
11,199,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.08,728.0,6.0,0.48,0.0,1.0,0.0,0.0,0.0,2018-09-14,199,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.08,728.0,6.0,0.48,0.0,1.0,0.0,0.0,0.0,5,51148,9.0
12,200,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.14,879.0,2.0,0.27,0.0,0.0,0.0,0.0,0.0,2018-09-15,200,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.14,879.0,2.0,0.27,0.0,0.0,0.0,0.0,0.0,127,51148,0.0
13,208,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.1,1132.0,7.0,0.68,0.0,0.0,0.0,0.0,0.0,2018-09-16,208,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.1,1132.0,7.0,0.68,0.0,0.0,0.0,0.0,0.0,6,51148,9.0
14,196,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,587.0,5.0,0.57,0.0,0.0,0.0,0.0,0.0,2018-09-17,196,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,587.0,5.0,0.57,0.0,0.0,0.0,0.0,0.0,7,51148,19.0
15,193,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.06,587.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,2018-09-18,193,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.06,587.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,128,51148,0.0
16,201,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,619.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,2018-09-19,201,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,619.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,8,51148,9.0
17,189,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,538.0,8.0,0.88,0.0,0.0,0.0,0.0,0.0,2018-09-20,189,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,538.0,8.0,0.88,0.0,0.0,0.0,0.0,0.0,9,51148,9.0
18,187,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,638.0,4.0,0.47,0.0,0.0,0.0,0.0,0.0,2018-09-21,187,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,638.0,4.0,0.47,0.0,0.0,0.0,0.0,0.0,129,51148,0.0
19,198,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,693.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,2018-09-22,198,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,693.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,10,51148,9.0
20,197,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.16,850.0,8.0,1.27,0.01,0.01,2.4,2.4,1.89,2018-09-23,197,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.16,850.0,8.0,1.27,0.01,0.01,2.4,2.4,1.89,130,51148,0.0
21,192,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.16,776.0,3.0,0.49,0.0,0.0,0.0,0.0,0.0,2018-09-24,192,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.16,776.0,3.0,0.49,0.0,0.0,0.0,0.0,0.0,11,51148,19.0
22,206,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.08,622.0,5.0,0.38,0.0,0.0,0.0,0.0,0.0,2018-09-25,206,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.08,622.0,5.0,0.38,0.0,0.0,0.0,0.0,0.0,131,51148,0.0
23,185,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26,185,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,51148,9.0
24,205,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,531.0,3.0,0.35,0.0,0.0,0.0,0.0,0.0,2018-09-27,205,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,531.0,3.0,0.35,0.0,0.0,0.0,0.0,0.0,13,51148,9.0
25,204,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-28,204,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,51148,0.0
26,182,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.18,648.0,5.0,0.91,0.0,0.0,0.0,0.0,0.0,2018-09-29,182,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.18,648.0,5.0,0.91,0.0,0.0,0.0,0.0,0.0,14,51148,9.0
27,203,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,868.0,6.0,0.67,0.0,0.0,0.0,0.0,0.0,2018-09-30,203,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,868.0,6.0,0.67,0.0,0.0,0.0,0.0,0.0,15,51148,19.0
28,92,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.09,664.0,4.0,0.37,0.0,0.0,0.0,0.0,0.0,2018-10-01,92,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.09,664.0,4.0,0.37,0.0,0.0,0.0,0.0,0.0,133,51148,0.0
29,101,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.19,635.0,3.0,0.58,0.0,0.0,0.0,0.0,0.0,2018-10-02,101,51148.0,muebles,"consolas, recibidores y tocadores",200.0,0.19,635.0,3.0,0.58,0.0,0.0,0.0,0.0,0.0,134,51148,0.0
