,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,73,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03,73,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48841,9.0
1,74,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04,74,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,48841,0.0
2,75,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05,75,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,48841,0.0
3,76,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,76,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48841,9.0
4,77,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07,77,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,48841,0.0
5,78,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08,78,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,48841,0.0
6,79,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,79,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,48841,9.0
7,80,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10,80,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,48841,9.0
8,81,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11,81,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,48841,9.0
9,82,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12,82,48841.0,decoración para tu casa,espejos de pared,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,48841,9.0
