,Unnamed: 0_x,Reference_x,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates,Unnamed: 0_y,Reference_y,Name,Net_Incomes,Units_sold,Unnamed: 0,Reference,Page_Views
0,207,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.38,3058.0,30.0,11.34,0.0,0.0,0.0,0.0,0.0,2018-09-03,0,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,133.89,1.0,0,51149,47.0
1,198,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.33,2645.0,31.0,10.22,0.0,0.0,0.0,0.0,0.0,2018-09-04,22,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,1,51149,56.0
2,208,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.33,2408.0,29.0,9.52,0.0,2.0,0.0,0.0,0.0,2018-09-05,23,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,2,51149,9.0
3,205,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,2218.0,22.0,6.66,0.0,0.0,0.0,0.0,0.0,2018-09-06,24,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,3,51149,19.0
4,209,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,1864.0,25.0,7.46,0.0,1.0,0.0,0.0,0.0,2018-09-07,25,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,4,51149,28.0
5,212,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,2398.0,21.0,5.28,0.0,0.0,0.0,0.0,0.0,2018-09-08,26,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,5,51149,9.0
6,201,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,3040.0,30.0,7.98,0.0,1.0,0.0,0.0,0.0,2018-09-09,1,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,133.88,1.0,6,51149,9.0
7,185,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,2165.0,35.0,8.56,0.0,0.0,0.0,0.0,0.0,2018-09-10,27,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,7,51149,47.0
8,193,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,2941.0,34.0,9.27,0.74,1.74,146.05,146.05,15.76,2018-09-11,28,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,8,51149,28.0
9,204,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,2478.0,21.0,5.41,0.33,0.33,7.9,7.9,1.46,2018-09-12,29,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,156,51149,0.0
10,187,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,1632.0,14.0,4.03,0.0,0.0,0.0,0.0,0.0,2018-09-13,30,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,157,51149,0.0
11,194,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,1542.0,17.0,4.5,0.0,0.0,0.0,0.0,0.0,2018-09-14,31,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,9,51149,19.0
12,195,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,1845.0,26.0,6.22,0.0,1.0,0.0,0.0,0.0,2018-09-15,32,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,158,51149,0.0
13,197,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,2838.0,37.0,9.9,0.0,3.0,0.0,0.0,0.0,2018-09-16,33,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,10,51149,56.0
14,202,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,2376.0,29.0,8.46,0.0,0.0,0.0,0.0,0.0,2018-09-17,34,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,11,51149,56.0
15,190,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,2515.0,25.0,7.26,0.0,1.0,0.0,0.0,0.0,2018-09-18,35,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,12,51149,28.0
16,196,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,2421.0,31.0,8.28,0.0,0.0,0.0,0.0,0.0,2018-09-19,36,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,13,51149,19.0
17,213,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.18,2274.0,28.0,5.16,0.0,0.0,0.0,0.0,0.0,2018-09-20,37,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,14,51149,19.0
18,199,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,2188.0,20.0,4.87,0.29,2.29,35.82,35.82,7.36,2018-09-21,38,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,15,51149,66.0
19,188,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,2355.0,24.0,6.8,0.0,2.0,0.0,0.0,0.0,2018-09-22,39,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,16,51149,28.0
20,206,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,3445.0,38.0,9.65,0.0,6.0,0.0,0.0,0.0,2018-09-23,2,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,120.5,1.0,17,51149,37.0
21,200,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,3920.0,33.0,8.68,0.67,4.67,97.2,97.2,11.2,2018-09-24,3,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,120.5,1.0,18,51149,47.0
22,203,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,3550.0,28.0,8.37,0.0,0.0,0.0,0.0,0.0,2018-09-25,4,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,133.88,1.0,19,51149,19.0
23,210,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,3283.0,30.0,8.4,0.0,1.0,0.0,0.0,0.0,2018-09-26,40,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,20,51149,9.0
24,189,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.33,2393.0,22.0,7.35,0.11,0.11,2.2,2.2,0.3,2018-09-27,41,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,21,51149,19.0
25,191,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,2121.0,16.0,4.81,0.0,2.0,0.0,0.0,0.0,2018-09-28,42,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,22,51149,19.0
26,186,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,1749.0,18.0,5.07,0.0,0.0,0.0,0.0,0.0,2018-09-29,5,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,120.5,1.0,23,51149,28.0
27,192,51149.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,3033.0,31.0,8.21,0.0,3.0,0.0,0.0,0.0,2018-09-30,43,51149.0,CONSOLA 2 PUERTAS Y 6 CAJONES ROJO,0.0,0.0,24,51149,37.0
