,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,187,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03,187,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,123760,0.0
1,188,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04,188,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,123760,0.0
2,189,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05,189,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,123760,0.0
3,190,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,190,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,123760,0.0
4,191,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07,191,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,123760,0.0
5,192,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08,192,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,123760,0.0
6,193,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,193,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,123760,0.0
7,194,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10,194,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,123760,0.0
8,195,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11,195,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,123760,9.0
9,196,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12,196,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,123760,0.0
10,197,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13,197,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,123760,0.0
11,198,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14,198,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,123760,9.0
12,199,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15,199,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,123760,9.0
13,200,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16,200,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,123760,0.0
14,201,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17,201,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,123760,0.0
15,202,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18,202,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,123760,19.0
16,203,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19,203,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,123760,0.0
17,204,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20,204,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,123760,28.0
18,205,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21,205,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,123760,28.0
19,206,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22,206,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,123760,0.0
20,207,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-23,207,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,123760,9.0
21,208,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-24,208,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,123760,0.0
22,209,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-25,209,123760.0,muebles,estanterías y librerías,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,123760,9.0
23,183,123760.0,muebles,estanterías y librerías,150.0,0.27,77.0,2.0,0.54,0.0,0.0,0.0,0.0,0.0,2018-09-26,183,123760.0,muebles,estanterías y librerías,150.0,0.27,77.0,2.0,0.54,0.0,0.0,0.0,0.0,0.0,175,123760,0.0
24,186,123760.0,muebles,estanterías y librerías,150.0,0.24,287.0,6.0,1.47,0.0,0.0,0.0,0.0,0.0,2018-09-27,186,123760.0,muebles,estanterías y librerías,150.0,0.24,287.0,6.0,1.47,0.0,0.0,0.0,0.0,0.0,8,123760,9.0
25,184,123760.0,muebles,estanterías y librerías,150.0,0.2,352.0,7.0,1.39,0.0,0.0,0.0,0.0,0.0,2018-09-28,184,123760.0,muebles,estanterías y librerías,150.0,0.2,352.0,7.0,1.39,0.0,0.0,0.0,0.0,0.0,9,123760,9.0
26,185,123760.0,muebles,estanterías y librerías,150.0,0.18,600.0,11.0,1.95,0.0,1.0,0.0,0.0,0.0,2018-09-29,185,123760.0,muebles,estanterías y librerías,150.0,0.18,600.0,11.0,1.95,0.0,1.0,0.0,0.0,0.0,10,123760,66.0
27,182,123760.0,muebles,estanterías y librerías,150.0,0.25,1796.0,21.0,5.21,0.0,1.0,0.0,0.0,0.0,2018-09-30,182,123760.0,muebles,estanterías y librerías,150.0,0.25,1796.0,21.0,5.21,0.0,1.0,0.0,0.0,0.0,11,123760,37.0
28,142,123760.0,muebles,estanterías y librerías,150.0,0.23,1021.0,12.0,2.78,0.0,1.0,0.0,0.0,0.0,2018-10-01,142,123760.0,muebles,estanterías y librerías,150.0,0.23,1021.0,12.0,2.78,0.0,1.0,0.0,0.0,0.0,12,123760,56.0
29,112,123760.0,muebles,estanterías y librerías,150.0,0.16,830.0,7.0,1.11,0.0,0.0,0.0,0.0,0.0,2018-10-02,112,123760.0,muebles,estanterías y librerías,150.0,0.16,830.0,7.0,1.11,0.0,0.0,0.0,0.0,0.0,176,123760,0.0
30,42,123760.0,muebles,estanterías y librerías,150.0,0.29,1059.0,6.0,1.72,0.0,0.0,0.0,0.0,0.0,2018-10-03,42,123760.0,muebles,estanterías y librerías,150.0,0.29,1059.0,6.0,1.72,0.0,0.0,0.0,0.0,0.0,13,123760,19.0
31,110,123760.0,muebles,estanterías y librerías,150.0,0.24,1517.0,15.0,3.65,0.67,4.67,66.54,66.54,18.23,2018-10-04,110,123760.0,muebles,estanterías y librerías,150.0,0.24,1517.0,15.0,3.65,0.67,4.67,66.54,66.54,18.23,14,123760,47.0
32,18,123760.0,muebles,estanterías y librerías,150.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-05,18,123760.0,muebles,estanterías y librerías,150.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,123760,19.0
33,9,123760.0,muebles,estanterías y librerías,150.0,0.27,1775.0,17.0,4.63,0.0,2.0,0.0,0.0,0.0,2018-10-06,9,123760.0,muebles,estanterías y librerías,150.0,0.27,1775.0,17.0,4.63,0.0,2.0,0.0,0.0,0.0,16,123760,47.0
34,40,123760.0,muebles,estanterías y librerías,150.0,0.24,1165.0,18.0,4.35,0.0,1.0,0.0,0.0,0.0,2018-10-07,40,123760.0,muebles,estanterías y librerías,150.0,0.24,1165.0,18.0,4.35,0.0,1.0,0.0,0.0,0.0,17,123760,37.0
35,25,123760.0,muebles,estanterías y librerías,150.0,0.24,2212.0,20.0,4.76,0.99,2.99,154.24,154.24,32.4,2018-10-08,25,123760.0,muebles,estanterías y librerías,150.0,0.24,2212.0,20.0,4.76,0.99,2.99,154.24,154.24,32.4,18,123760,84.0
36,16,123760.0,muebles,estanterías y librerías,150.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-09,16,123760.0,muebles,estanterías y librerías,150.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,123760,56.0
37,76,123760.0,muebles,estanterías y librerías,150.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-10,76,123760.0,muebles,estanterías y librerías,150.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,123760,47.0
38,116,123760.0,muebles,estanterías y librerías,150.0,0.26,1972.0,18.0,4.62,0.0,0.0,0.0,0.0,0.0,2018-10-11,116,123760.0,muebles,estanterías y librerías,150.0,0.26,1972.0,18.0,4.62,0.0,0.0,0.0,0.0,0.0,21,123760,28.0
39,4,123760.0,muebles,estanterías y librerías,150.0,0.24,1671.0,11.0,2.62,0.0,0.0,0.0,0.0,0.0,2018-10-12,4,123760.0,muebles,estanterías y librerías,150.0,0.24,1671.0,11.0,2.62,0.0,0.0,0.0,0.0,0.0,177,123760,0.0
