,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,180,123482.0,organización y almacenamiento,percheros,40.0,0.2,878.0,7.0,1.43,0.0,0.0,0.0,0.0,0.0,2018-09-03,180,123482.0,organización y almacenamiento,percheros,40.0,0.2,878.0,7.0,1.43,0.0,0.0,0.0,0.0,0.0,155,123482,0.0
1,195,123482.0,organización y almacenamiento,percheros,40.0,0.22,807.0,9.0,1.99,0.0,0.0,0.0,0.0,0.0,2018-09-04,195,123482.0,organización y almacenamiento,percheros,40.0,0.22,807.0,9.0,1.99,0.0,0.0,0.0,0.0,0.0,0,123482,9.0
2,194,123482.0,organización y almacenamiento,percheros,40.0,0.23,956.0,10.0,2.34,0.0,0.0,0.0,0.0,0.0,2018-09-05,194,123482.0,organización y almacenamiento,percheros,40.0,0.23,956.0,10.0,2.34,0.0,0.0,0.0,0.0,0.0,156,123482,0.0
3,188,123482.0,organización y almacenamiento,percheros,40.0,0.17,702.0,10.0,1.68,0.0,0.0,0.0,0.0,0.0,2018-09-06,188,123482.0,organización y almacenamiento,percheros,40.0,0.17,702.0,10.0,1.68,0.0,0.0,0.0,0.0,0.0,157,123482,0.0
4,190,123482.0,organización y almacenamiento,percheros,40.0,0.2,642.0,8.0,1.64,0.0,1.0,0.0,0.0,0.0,2018-09-07,190,123482.0,organización y almacenamiento,percheros,40.0,0.2,642.0,8.0,1.64,0.0,1.0,0.0,0.0,0.0,1,123482,9.0
5,203,123482.0,organización y almacenamiento,percheros,40.0,0.21,818.0,16.0,3.41,0.0,0.0,0.0,0.0,0.0,2018-09-08,203,123482.0,organización y almacenamiento,percheros,40.0,0.21,818.0,16.0,3.41,0.0,0.0,0.0,0.0,0.0,2,123482,9.0
6,181,123482.0,organización y almacenamiento,percheros,40.0,0.2,1299.0,20.0,3.99,0.0,0.0,0.0,0.0,0.0,2018-09-09,181,123482.0,organización y almacenamiento,percheros,40.0,0.2,1299.0,20.0,3.99,0.0,0.0,0.0,0.0,0.0,158,123482,0.0
7,182,123482.0,organización y almacenamiento,percheros,40.0,0.19,1182.0,18.0,3.47,0.0,0.0,0.0,0.0,0.0,2018-09-10,182,123482.0,organización y almacenamiento,percheros,40.0,0.19,1182.0,18.0,3.47,0.0,0.0,0.0,0.0,0.0,3,123482,47.0
8,185,123482.0,organización y almacenamiento,percheros,40.0,0.23,956.0,13.0,2.94,0.0,0.0,0.0,0.0,0.0,2018-09-11,185,123482.0,organización y almacenamiento,percheros,40.0,0.23,956.0,13.0,2.94,0.0,0.0,0.0,0.0,0.0,159,123482,0.0
9,193,123482.0,organización y almacenamiento,percheros,40.0,0.17,979.0,7.0,1.18,0.0,0.0,0.0,0.0,0.0,2018-09-12,193,123482.0,organización y almacenamiento,percheros,40.0,0.17,979.0,7.0,1.18,0.0,0.0,0.0,0.0,0.0,160,123482,0.0
10,201,123482.0,organización y almacenamiento,percheros,40.0,0.22,782.0,5.0,1.08,0.0,0.0,0.0,0.0,0.0,2018-09-13,201,123482.0,organización y almacenamiento,percheros,40.0,0.22,782.0,5.0,1.08,0.0,0.0,0.0,0.0,0.0,161,123482,0.0
11,186,123482.0,organización y almacenamiento,percheros,40.0,0.22,763.0,10.0,2.17,0.0,0.0,0.0,0.0,0.0,2018-09-14,186,123482.0,organización y almacenamiento,percheros,40.0,0.22,763.0,10.0,2.17,0.0,0.0,0.0,0.0,0.0,162,123482,0.0
12,206,123482.0,organización y almacenamiento,percheros,40.0,0.2,1077.0,17.0,3.41,0.5,1.5,24.95,24.95,7.32,2018-09-15,206,123482.0,organización y almacenamiento,percheros,40.0,0.2,1077.0,17.0,3.41,0.5,1.5,24.95,24.95,7.32,4,123482,47.0
13,202,123482.0,organización y almacenamiento,percheros,40.0,0.21,1609.0,35.0,7.31,0.0,0.0,0.0,0.0,0.0,2018-09-16,202,123482.0,organización y almacenamiento,percheros,40.0,0.21,1609.0,35.0,7.31,0.0,0.0,0.0,0.0,0.0,5,123482,37.0
14,207,123482.0,organización y almacenamiento,percheros,40.0,0.23,1335.0,14.0,3.24,0.0,0.0,0.0,0.0,0.0,2018-09-17,207,123482.0,organización y almacenamiento,percheros,40.0,0.23,1335.0,14.0,3.24,0.0,0.0,0.0,0.0,0.0,163,123482,0.0
15,204,123482.0,organización y almacenamiento,percheros,40.0,0.19,1259.0,16.0,3.1,0.0,0.0,0.0,0.0,0.0,2018-09-18,204,123482.0,organización y almacenamiento,percheros,40.0,0.19,1259.0,16.0,3.1,0.0,0.0,0.0,0.0,0.0,6,123482,75.0
