,Unnamed: 0_x,Reference_x,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates,Unnamed: 0_y,Reference_y,Name,Net_Incomes,Units_sold,Unnamed: 0,Reference,Page_Views
0,139,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.21,955.0,10.0,2.09,0.0,1.0,0.0,0.0,0.0,2018-09-03,16,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",0.0,0.0,0,8141600,66.0
1,131,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.24,1826.0,18.0,4.31,0.0,0.0,0.0,0.0,0.0,2018-09-04,17,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",0.0,0.0,1,8141600,9.0
2,133,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.19,959.0,14.0,2.72,0.0,0.0,0.0,0.0,0.0,2018-09-05,18,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",0.0,0.0,2,8141600,19.0
3,135,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.22,1135.0,7.0,1.56,0.0,0.0,0.0,0.0,0.0,2018-09-06,19,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",0.0,0.0,3,8141600,28.0
4,128,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.24,861.0,7.0,1.68,0.0,0.0,0.0,0.0,0.0,2018-09-07,0,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",82.61,4.0,106,8141600,0.0
5,148,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.24,1651.0,23.0,5.44,0.57,0.57,24.33,24.33,4.47,2018-09-08,20,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",0.0,0.0,107,8141600,0.0
6,134,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.21,2030.0,29.0,6.18,0.0,0.0,0.0,0.0,0.0,2018-09-09,1,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",82.61,4.0,4,8141600,112.0
7,149,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.23,1125.0,14.0,3.23,0.0,0.0,0.0,0.0,0.0,2018-09-10,21,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",0.0,0.0,5,8141600,9.0
8,136,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.26,1028.0,11.0,2.86,0.0,0.0,0.0,0.0,0.0,2018-09-11,22,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",0.0,0.0,6,8141600,66.0
9,127,8141600.0,jardín y terraza,sillas y sillones de jardín y terraza,50.0,0.23,1672.0,25.0,5.63,1.92,2.92,1476.97,1476.97,262.34,2018-09-12,2,8141600.0,"SILLA ""CLASIC"" HIERRO / TEXTILENO",82.61,4.0,7,8141600,9.0
