,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,195,64534.0,muebles,cómodas,300.0,0.24,5976.0,49.0,11.7,0.0,0.0,0.0,0.0,0.0,2018-09-03,195,64534.0,muebles,cómodas,300.0,0.24,5976.0,49.0,11.7,0.0,0.0,0.0,0.0,0.0,0,64534,28.0
1,210,64534.0,muebles,cómodas,300.0,0.23,6966.0,49.0,11.41,0.0,0.0,0.0,0.0,0.0,2018-09-04,210,64534.0,muebles,cómodas,300.0,0.23,6966.0,49.0,11.41,0.0,0.0,0.0,0.0,0.0,1,64534,56.0
2,188,64534.0,muebles,cómodas,300.0,0.23,4930.0,46.0,10.72,0.0,0.0,0.0,0.0,0.0,2018-09-05,188,64534.0,muebles,cómodas,300.0,0.23,4930.0,46.0,10.72,0.0,0.0,0.0,0.0,0.0,2,64534,66.0
3,196,64534.0,muebles,cómodas,300.0,0.24,5994.0,42.0,10.16,0.0,0.0,0.0,0.0,0.0,2018-09-06,196,64534.0,muebles,cómodas,300.0,0.24,5994.0,42.0,10.16,0.0,0.0,0.0,0.0,0.0,3,64534,75.0
4,182,64534.0,muebles,cómodas,300.0,0.24,5101.0,52.0,12.26,0.0,2.0,0.0,0.0,0.0,2018-09-07,182,64534.0,muebles,cómodas,300.0,0.24,5101.0,52.0,12.26,0.0,2.0,0.0,0.0,0.0,4,64534,47.0
5,208,64534.0,muebles,cómodas,300.0,0.23,5813.0,55.0,12.81,0.0,0.0,0.0,0.0,0.0,2018-09-08,208,64534.0,muebles,cómodas,300.0,0.23,5813.0,55.0,12.81,0.0,0.0,0.0,0.0,0.0,5,64534,37.0
6,209,64534.0,muebles,cómodas,300.0,0.23,5826.0,55.0,12.77,0.0,1.0,0.0,0.0,0.0,2018-09-09,209,64534.0,muebles,cómodas,300.0,0.23,5826.0,55.0,12.77,0.0,1.0,0.0,0.0,0.0,6,64534,37.0
7,204,64534.0,muebles,cómodas,300.0,0.24,8663.0,64.0,15.65,0.0,1.0,0.0,0.0,0.0,2018-09-10,204,64534.0,muebles,cómodas,300.0,0.24,8663.0,64.0,15.65,0.0,1.0,0.0,0.0,0.0,7,64534,56.0
8,193,64534.0,muebles,cómodas,300.0,0.24,8010.0,56.0,13.29,0.26,7.26,27.75,27.75,2.09,2018-09-11,193,64534.0,muebles,cómodas,300.0,0.24,8010.0,56.0,13.29,0.26,7.26,27.75,27.75,2.09,8,64534,56.0
9,207,64534.0,muebles,cómodas,300.0,0.24,6809.0,60.0,14.64,0.0,0.0,0.0,0.0,0.0,2018-09-12,207,64534.0,muebles,cómodas,300.0,0.24,6809.0,60.0,14.64,0.0,0.0,0.0,0.0,0.0,9,64534,56.0
10,203,64534.0,muebles,cómodas,300.0,0.27,5784.0,49.0,13.14,0.0,1.0,0.0,0.0,0.0,2018-09-13,203,64534.0,muebles,cómodas,300.0,0.27,5784.0,49.0,13.14,0.0,1.0,0.0,0.0,0.0,10,64534,94.0
11,199,64534.0,muebles,cómodas,300.0,0.24,4987.0,61.0,14.71,0.0,0.0,0.0,0.0,0.0,2018-09-14,199,64534.0,muebles,cómodas,300.0,0.24,4987.0,61.0,14.71,0.0,0.0,0.0,0.0,0.0,11,64534,47.0
12,198,64534.0,muebles,cómodas,300.0,0.25,5495.0,59.0,14.65,0.0,0.0,0.0,0.0,0.0,2018-09-15,198,64534.0,muebles,cómodas,300.0,0.25,5495.0,59.0,14.65,0.0,0.0,0.0,0.0,0.0,12,64534,66.0
13,187,64534.0,muebles,cómodas,300.0,0.26,4843.0,58.0,14.86,0.0,1.0,0.0,0.0,0.0,2018-09-16,187,64534.0,muebles,cómodas,300.0,0.26,4843.0,58.0,14.86,0.0,1.0,0.0,0.0,0.0,13,64534,37.0
14,205,64534.0,muebles,cómodas,300.0,0.24,8426.0,103.0,25.23,0.0,2.0,0.0,0.0,0.0,2018-09-17,205,64534.0,muebles,cómodas,300.0,0.24,8426.0,103.0,25.23,0.0,2.0,0.0,0.0,0.0,14,64534,94.0
15,183,64534.0,muebles,cómodas,300.0,0.28,10772.0,79.0,21.8,0.0,0.0,0.0,0.0,0.0,2018-09-18,183,64534.0,muebles,cómodas,300.0,0.28,10772.0,79.0,21.8,0.0,0.0,0.0,0.0,0.0,15,64534,131.0
16,184,64534.0,muebles,cómodas,300.0,0.24,8620.0,84.0,20.25,0.0,1.0,0.0,0.0,0.0,2018-09-19,184,64534.0,muebles,cómodas,300.0,0.24,8620.0,84.0,20.25,0.0,1.0,0.0,0.0,0.0,16,64534,66.0
17,194,64534.0,muebles,cómodas,300.0,0.23,7909.0,80.0,18.36,0.0,1.0,0.0,0.0,0.0,2018-09-20,194,64534.0,muebles,cómodas,300.0,0.23,7909.0,80.0,18.36,0.0,1.0,0.0,0.0,0.0,17,64534,19.0
18,197,64534.0,muebles,cómodas,300.0,0.23,10098.0,80.0,18.46,0.0,0.0,0.0,0.0,0.0,2018-09-21,197,64534.0,muebles,cómodas,300.0,0.23,10098.0,80.0,18.46,0.0,0.0,0.0,0.0,0.0,18,64534,56.0
19,200,64534.0,muebles,cómodas,300.0,0.23,11976.0,95.0,21.87,0.0,1.0,0.0,0.0,0.0,2018-09-22,200,64534.0,muebles,cómodas,300.0,0.23,11976.0,95.0,21.87,0.0,1.0,0.0,0.0,0.0,19,64534,103.0
20,190,64534.0,muebles,cómodas,300.0,0.24,14029.0,107.0,25.64,0.0,3.0,0.0,0.0,0.0,2018-09-23,190,64534.0,muebles,cómodas,300.0,0.24,14029.0,107.0,25.64,0.0,3.0,0.0,0.0,0.0,20,64534,112.0
21,189,64534.0,muebles,cómodas,300.0,0.22,9792.0,72.0,16.09,0.0,1.0,0.0,0.0,0.0,2018-09-24,189,64534.0,muebles,cómodas,300.0,0.22,9792.0,72.0,16.09,0.0,1.0,0.0,0.0,0.0,21,64534,56.0
22,191,64534.0,muebles,cómodas,300.0,0.24,8352.0,65.0,15.51,0.0,1.0,0.0,0.0,0.0,2018-09-25,191,64534.0,muebles,cómodas,300.0,0.24,8352.0,65.0,15.51,0.0,1.0,0.0,0.0,0.0,22,64534,56.0
23,185,64534.0,muebles,cómodas,300.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26,185,64534.0,muebles,cómodas,300.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,64534,112.0
24,202,64534.0,muebles,cómodas,300.0,0.22,4990.0,34.0,7.47,0.0,0.0,0.0,0.0,0.0,2018-09-27,202,64534.0,muebles,cómodas,300.0,0.22,4990.0,34.0,7.47,0.0,0.0,0.0,0.0,0.0,24,64534,94.0
25,192,64534.0,muebles,cómodas,300.0,0.2,4380.0,26.0,5.17,0.0,0.0,0.0,0.0,0.0,2018-09-28,192,64534.0,muebles,cómodas,300.0,0.2,4380.0,26.0,5.17,0.0,0.0,0.0,0.0,0.0,25,64534,37.0
26,206,64534.0,muebles,cómodas,300.0,0.2,4994.0,34.0,6.67,0.0,0.0,0.0,0.0,0.0,2018-09-29,206,64534.0,muebles,cómodas,300.0,0.2,4994.0,34.0,6.67,0.0,0.0,0.0,0.0,0.0,26,64534,66.0
27,201,64534.0,muebles,cómodas,300.0,0.22,10008.0,67.0,14.73,0.0,3.0,0.0,0.0,0.0,2018-09-30,201,64534.0,muebles,cómodas,300.0,0.22,10008.0,67.0,14.73,0.0,3.0,0.0,0.0,0.0,27,64534,28.0
28,123,64534.0,muebles,cómodas,300.0,0.22,7196.0,49.0,10.69,0.0,2.0,0.0,0.0,0.0,2018-10-01,123,64534.0,muebles,cómodas,300.0,0.22,7196.0,49.0,10.69,0.0,2.0,0.0,0.0,0.0,28,64534,47.0
29,121,64534.0,muebles,cómodas,300.0,0.22,5559.0,52.0,11.24,0.0,2.0,0.0,0.0,0.0,2018-10-02,121,64534.0,muebles,cómodas,300.0,0.22,5559.0,52.0,11.24,0.0,2.0,0.0,0.0,0.0,29,64534,56.0
30,155,64534.0,muebles,cómodas,300.0,0.23,5242.0,48.0,11.01,0.0,3.0,0.0,0.0,0.0,2018-10-03,155,64534.0,muebles,cómodas,300.0,0.23,5242.0,48.0,11.01,0.0,3.0,0.0,0.0,0.0,30,64534,47.0
31,81,64534.0,muebles,cómodas,300.0,0.24,5723.0,50.0,11.99,0.0,3.0,0.0,0.0,0.0,2018-10-04,81,64534.0,muebles,cómodas,300.0,0.24,5723.0,50.0,11.99,0.0,3.0,0.0,0.0,0.0,31,64534,94.0
32,28,64534.0,muebles,cómodas,300.0,0.2,5071.0,38.0,7.62,0.0,0.0,0.0,0.0,0.0,2018-10-05,28,64534.0,muebles,cómodas,300.0,0.2,5071.0,38.0,7.62,0.0,0.0,0.0,0.0,0.0,32,64534,37.0
33,97,64534.0,muebles,cómodas,300.0,0.23,6031.0,48.0,10.86,0.0,0.0,0.0,0.0,0.0,2018-10-06,97,64534.0,muebles,cómodas,300.0,0.23,6031.0,48.0,10.86,0.0,0.0,0.0,0.0,0.0,33,64534,19.0
