,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,192,93308.0,muebles,mesas de centro y auxiliares,80.0,0.22,1506.0,7.0,1.53,0.0,0.0,0.0,0.0,0.0,2018-09-03,192,93308.0,muebles,mesas de centro y auxiliares,80.0,0.22,1506.0,7.0,1.53,0.0,0.0,0.0,0.0,0.0,0,93308,19.0
1,186,93308.0,muebles,mesas de centro y auxiliares,80.0,0.24,1412.0,11.0,2.67,0.0,0.0,0.0,0.0,0.0,2018-09-04,186,93308.0,muebles,mesas de centro y auxiliares,80.0,0.24,1412.0,11.0,2.67,0.0,0.0,0.0,0.0,0.0,1,93308,9.0
2,206,93308.0,muebles,mesas de centro y auxiliares,80.0,0.23,1414.0,13.0,2.93,0.0,0.0,0.0,0.0,0.0,2018-09-05,206,93308.0,muebles,mesas de centro y auxiliares,80.0,0.23,1414.0,13.0,2.93,0.0,0.0,0.0,0.0,0.0,97,93308,0.0
3,196,93308.0,muebles,mesas de centro y auxiliares,80.0,0.28,1467.0,8.0,2.25,0.0,0.0,0.0,0.0,0.0,2018-09-06,196,93308.0,muebles,mesas de centro y auxiliares,80.0,0.28,1467.0,8.0,2.25,0.0,0.0,0.0,0.0,0.0,2,93308,19.0
4,195,93308.0,muebles,mesas de centro y auxiliares,80.0,0.26,1259.0,8.0,2.11,0.0,0.0,0.0,0.0,0.0,2018-09-07,195,93308.0,muebles,mesas de centro y auxiliares,80.0,0.26,1259.0,8.0,2.11,0.0,0.0,0.0,0.0,0.0,98,93308,0.0
5,202,93308.0,muebles,mesas de centro y auxiliares,80.0,0.22,1585.0,13.0,2.85,0.0,0.0,0.0,0.0,0.0,2018-09-08,202,93308.0,muebles,mesas de centro y auxiliares,80.0,0.22,1585.0,13.0,2.85,0.0,0.0,0.0,0.0,0.0,99,93308,0.0
6,187,93308.0,muebles,mesas de centro y auxiliares,80.0,0.23,1866.0,9.0,2.1,0.37,0.37,26.36,26.36,12.55,2018-09-09,187,93308.0,muebles,mesas de centro y auxiliares,80.0,0.23,1866.0,9.0,2.1,0.37,0.37,26.36,26.36,12.55,3,93308,9.0
7,190,93308.0,muebles,mesas de centro y auxiliares,80.0,0.27,1431.0,7.0,1.87,0.0,0.0,0.0,0.0,0.0,2018-09-10,190,93308.0,muebles,mesas de centro y auxiliares,80.0,0.27,1431.0,7.0,1.87,0.0,0.0,0.0,0.0,0.0,100,93308,0.0
8,194,93308.0,muebles,mesas de centro y auxiliares,80.0,0.28,1414.0,12.0,3.32,0.0,0.0,0.0,0.0,0.0,2018-09-11,194,93308.0,muebles,mesas de centro y auxiliares,80.0,0.28,1414.0,12.0,3.32,0.0,0.0,0.0,0.0,0.0,4,93308,37.0
9,188,93308.0,muebles,mesas de centro y auxiliares,80.0,0.21,1366.0,5.0,1.05,0.0,0.0,0.0,0.0,0.0,2018-09-12,188,93308.0,muebles,mesas de centro y auxiliares,80.0,0.21,1366.0,5.0,1.05,0.0,0.0,0.0,0.0,0.0,101,93308,0.0
10,207,93308.0,muebles,mesas de centro y auxiliares,80.0,0.25,1348.0,9.0,2.23,0.0,0.0,0.0,0.0,0.0,2018-09-13,207,93308.0,muebles,mesas de centro y auxiliares,80.0,0.25,1348.0,9.0,2.23,0.0,0.0,0.0,0.0,0.0,5,93308,19.0
11,201,93308.0,muebles,mesas de centro y auxiliares,80.0,0.22,1311.0,9.0,2.01,0.0,0.0,0.0,0.0,0.0,2018-09-14,201,93308.0,muebles,mesas de centro y auxiliares,80.0,0.22,1311.0,9.0,2.01,0.0,0.0,0.0,0.0,0.0,6,93308,47.0
12,200,93308.0,muebles,mesas de centro y auxiliares,80.0,0.35,1638.0,11.0,3.81,0.0,0.0,0.0,0.0,0.0,2018-09-15,200,93308.0,muebles,mesas de centro y auxiliares,80.0,0.35,1638.0,11.0,3.81,0.0,0.0,0.0,0.0,0.0,7,93308,37.0
13,209,93308.0,muebles,mesas de centro y auxiliares,80.0,0.26,2195.0,19.0,4.95,0.0,0.0,0.0,0.0,0.0,2018-09-16,209,93308.0,muebles,mesas de centro y auxiliares,80.0,0.26,2195.0,19.0,4.95,0.0,0.0,0.0,0.0,0.0,8,93308,28.0
14,205,93308.0,muebles,mesas de centro y auxiliares,80.0,0.26,2003.0,16.0,4.19,0.0,0.0,0.0,0.0,0.0,2018-09-17,205,93308.0,muebles,mesas de centro y auxiliares,80.0,0.26,2003.0,16.0,4.19,0.0,0.0,0.0,0.0,0.0,102,93308,0.0
