,Unnamed: 0_x,Reference_x,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates,Unnamed: 0_y,Reference_y,Name,Net_Incomes,Units_sold,Unnamed: 0,Reference,Page_Views
0,61,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03,23,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,84,122532,0.0
1,62,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04,24,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,85,122532,0.0
2,63,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05,25,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,86,122532,0.0
3,64,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,26,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,87,122532,0.0
4,65,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07,27,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,88,122532,0.0
5,66,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08,28,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,89,122532,0.0
6,67,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,29,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,90,122532,0.0
7,68,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10,30,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,91,122532,0.0
8,69,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11,31,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,92,122532,0.0
9,70,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12,32,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,93,122532,0.0
10,71,122532.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13,33,122532.0,ESPEJO DE PIE PLÁSTICO PE BLANCO,0.0,0.0,94,122532,0.0
