,Unnamed: 0_x,Reference_x,CatN1_x,CatN2_x,Cat_Price_x,CPC_medio_x,Impressions_x,Clics_x,Cost_x,Conversions_x,All_Conversions_x,Ads_Income_x,Ads_Income_All_x,ROAS_Ads_x,Dates,Unnamed: 0_y,Reference_y,CatN1_y,CatN2_y,Cat_Price_y,CPC_medio_y,Impressions_y,Clics_y,Cost_y,Conversions_y,All_Conversions_y,Ads_Income_y,Ads_Income_All_y,ROAS_Ads_y,Unnamed: 0,Reference,Page_Views
0,105,89040.0,textil hogar,alfombras de bambú,30.0,0.24,863.0,11.0,2.65,0.0,0.0,0.0,0.0,0.0,2018-09-03,105,89040.0,textil hogar,alfombras de bambú,30.0,0.24,863.0,11.0,2.65,0.0,0.0,0.0,0.0,0.0,0,89040,9.0
1,117,89040.0,textil hogar,alfombras de bambú,30.0,0.26,807.0,13.0,3.34,0.0,0.0,0.0,0.0,0.0,2018-09-04,117,89040.0,textil hogar,alfombras de bambú,30.0,0.26,807.0,13.0,3.34,0.0,0.0,0.0,0.0,0.0,91,89040,0.0
2,120,89040.0,textil hogar,alfombras de bambú,30.0,0.21,785.0,5.0,1.05,0.0,0.0,0.0,0.0,0.0,2018-09-05,120,89040.0,textil hogar,alfombras de bambú,30.0,0.21,785.0,5.0,1.05,0.0,0.0,0.0,0.0,0.0,1,89040,9.0
3,103,89040.0,textil hogar,alfombras de bambú,30.0,0.23,677.0,20.0,4.54,0.0,0.0,0.0,0.0,0.0,2018-09-06,103,89040.0,textil hogar,alfombras de bambú,30.0,0.23,677.0,20.0,4.54,0.0,0.0,0.0,0.0,0.0,2,89040,19.0
4,101,89040.0,textil hogar,alfombras de bambú,30.0,0.2,755.0,13.0,2.64,0.0,0.0,0.0,0.0,0.0,2018-09-07,101,89040.0,textil hogar,alfombras de bambú,30.0,0.2,755.0,13.0,2.64,0.0,0.0,0.0,0.0,0.0,92,89040,0.0
5,118,89040.0,textil hogar,alfombras de bambú,30.0,0.19,796.0,8.0,1.54,0.0,2.0,0.0,0.0,0.0,2018-09-08,118,89040.0,textil hogar,alfombras de bambú,30.0,0.19,796.0,8.0,1.54,0.0,2.0,0.0,0.0,0.0,93,89040,0.0
6,119,89040.0,textil hogar,alfombras de bambú,30.0,0.25,880.0,19.0,4.76,0.0,0.0,0.0,0.0,0.0,2018-09-09,119,89040.0,textil hogar,alfombras de bambú,30.0,0.25,880.0,19.0,4.76,0.0,0.0,0.0,0.0,0.0,3,89040,37.0
7,125,89040.0,textil hogar,alfombras de bambú,30.0,0.26,604.0,9.0,2.35,0.0,0.0,0.0,0.0,0.0,2018-09-10,125,89040.0,textil hogar,alfombras de bambú,30.0,0.26,604.0,9.0,2.35,0.0,0.0,0.0,0.0,0.0,4,89040,9.0
8,104,89040.0,textil hogar,alfombras de bambú,30.0,0.26,574.0,7.0,1.8,0.0,0.0,0.0,0.0,0.0,2018-09-11,104,89040.0,textil hogar,alfombras de bambú,30.0,0.26,574.0,7.0,1.8,0.0,0.0,0.0,0.0,0.0,5,89040,19.0
9,114,89040.0,textil hogar,alfombras de bambú,30.0,0.24,539.0,13.0,3.08,0.0,0.0,0.0,0.0,0.0,2018-09-12,114,89040.0,textil hogar,alfombras de bambú,30.0,0.24,539.0,13.0,3.08,0.0,0.0,0.0,0.0,0.0,6,89040,19.0
10,111,89040.0,textil hogar,alfombras de bambú,30.0,0.25,640.0,9.0,2.23,0.0,0.0,0.0,0.0,0.0,2018-09-13,111,89040.0,textil hogar,alfombras de bambú,30.0,0.25,640.0,9.0,2.23,0.0,0.0,0.0,0.0,0.0,94,89040,0.0
11,116,89040.0,textil hogar,alfombras de bambú,30.0,0.24,680.0,13.0,3.16,0.0,0.0,0.0,0.0,0.0,2018-09-14,116,89040.0,textil hogar,alfombras de bambú,30.0,0.24,680.0,13.0,3.16,0.0,0.0,0.0,0.0,0.0,95,89040,0.0
12,102,89040.0,textil hogar,alfombras de bambú,30.0,0.2,766.0,8.0,1.63,0.0,0.0,0.0,0.0,0.0,2018-09-15,102,89040.0,textil hogar,alfombras de bambú,30.0,0.2,766.0,8.0,1.63,0.0,0.0,0.0,0.0,0.0,96,89040,0.0
13,110,89040.0,textil hogar,alfombras de bambú,30.0,0.24,671.0,15.0,3.59,0.0,0.0,0.0,0.0,0.0,2018-09-16,110,89040.0,textil hogar,alfombras de bambú,30.0,0.24,671.0,15.0,3.59,0.0,0.0,0.0,0.0,0.0,7,89040,28.0
14,123,89040.0,textil hogar,alfombras de bambú,30.0,0.24,990.0,20.0,4.8,0.0,0.0,0.0,0.0,0.0,2018-09-17,123,89040.0,textil hogar,alfombras de bambú,30.0,0.24,990.0,20.0,4.8,0.0,0.0,0.0,0.0,0.0,8,89040,19.0
