,Unnamed: 0_x,Reference_x,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates,Unnamed: 0_y,Reference_y,Name,Net_Incomes,Units_sold,Unnamed: 0,Reference,Page_Views
0,135,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03,30,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,106,61098,0.0
1,136,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04,31,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,107,61098,0.0
2,137,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05,32,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,108,61098,0.0
3,138,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,33,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,109,61098,0.0
4,139,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07,34,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,110,61098,0.0
5,140,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08,35,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,111,61098,0.0
6,141,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,36,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,112,61098,0.0
7,142,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10,37,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,0,61098,9.0
8,143,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11,38,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,1,61098,9.0
9,144,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12,39,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,113,61098,0.0
10,145,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13,40,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,114,61098,0.0
11,146,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14,41,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,115,61098,0.0
12,147,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15,42,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,116,61098,0.0
13,148,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16,43,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,117,61098,0.0
14,149,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17,44,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,118,61098,0.0
15,150,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18,45,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,119,61098,0.0
16,151,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19,46,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,120,61098,0.0
17,152,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20,47,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,121,61098,0.0
18,153,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21,48,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,122,61098,0.0
19,154,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22,49,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,123,61098,0.0
20,155,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-23,50,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,124,61098,0.0
21,156,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-24,51,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,2,61098,19.0
22,157,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-25,52,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,125,61098,0.0
23,158,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26,53,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,3,61098,28.0
24,159,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27,54,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,126,61098,0.0
25,160,61098.0,organización y almacenamiento,percheros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-28,55,61098.0,"PERCHERO ""THONET"" ÁLAMO Y ABEDUL BLANCO",0.0,0.0,4,61098,28.0
