,Unnamed: 0_x,Reference_x,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates,Unnamed: 0_y,Reference_y,Name,Net_Incomes,Units_sold,Unnamed: 0,Reference,Page_Views
0,199,122335.0,muebles,mesitas de noche,100.0,0.2,783.0,6.0,1.17,0.0,0.0,0.0,0.0,0.0,2018-09-03,16,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,0,122335,9.0
1,213,122335.0,muebles,mesitas de noche,100.0,0.24,715.0,2.0,0.48,0.0,0.0,0.0,0.0,0.0,2018-09-04,17,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,87,122335,0.0
2,198,122335.0,muebles,mesitas de noche,100.0,0.19,768.0,5.0,0.96,0.0,0.0,0.0,0.0,0.0,2018-09-05,18,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,88,122335,0.0
3,193,122335.0,muebles,mesitas de noche,100.0,0.21,776.0,6.0,1.26,0.0,0.0,0.0,0.0,0.0,2018-09-06,19,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,1,122335,19.0
4,207,122335.0,muebles,mesitas de noche,100.0,0.21,883.0,7.0,1.5,0.0,0.0,0.0,0.0,0.0,2018-09-07,20,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,2,122335,9.0
5,190,122335.0,muebles,mesitas de noche,100.0,0.22,848.0,4.0,0.9,0.0,0.0,0.0,0.0,0.0,2018-09-08,21,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,89,122335,0.0
6,201,122335.0,muebles,mesitas de noche,100.0,0.14,843.0,3.0,0.42,0.0,0.0,0.0,0.0,0.0,2018-09-09,22,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,90,122335,0.0
7,211,122335.0,muebles,mesitas de noche,100.0,0.18,1074.0,5.0,0.9,0.0,0.0,0.0,0.0,0.0,2018-09-10,23,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,91,122335,0.0
8,210,122335.0,muebles,mesitas de noche,100.0,0.18,681.0,3.0,0.55,0.0,0.0,0.0,0.0,0.0,2018-09-11,24,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,3,122335,19.0
9,196,122335.0,muebles,mesitas de noche,100.0,0.24,502.0,4.0,0.97,0.0,0.0,0.0,0.0,0.0,2018-09-12,25,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,92,122335,0.0
10,209,122335.0,muebles,mesitas de noche,100.0,0.25,518.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,2018-09-13,26,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,93,122335,0.0
11,186,122335.0,muebles,mesitas de noche,100.0,0.19,430.0,3.0,0.57,0.0,0.0,0.0,0.0,0.0,2018-09-14,27,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,94,122335,0.0
12,191,122335.0,muebles,mesitas de noche,100.0,0.19,571.0,4.0,0.76,0.0,0.0,0.0,0.0,0.0,2018-09-15,28,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,95,122335,0.0
13,188,122335.0,muebles,mesitas de noche,100.0,0.18,592.0,2.0,0.35,0.0,0.0,0.0,0.0,0.0,2018-09-16,29,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,96,122335,0.0
14,189,122335.0,muebles,mesitas de noche,100.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17,30,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,97,122335,0.0
15,212,122335.0,muebles,mesitas de noche,100.0,0.28,799.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,2018-09-18,31,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,4,122335,9.0
16,195,122335.0,muebles,mesitas de noche,100.0,0.31,670.0,3.0,0.93,0.0,0.0,0.0,0.0,0.0,2018-09-19,32,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,98,122335,0.0
17,204,122335.0,muebles,mesitas de noche,100.0,0.16,803.0,3.0,0.47,0.0,0.0,0.0,0.0,0.0,2018-09-20,33,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,99,122335,0.0
18,197,122335.0,muebles,mesitas de noche,100.0,0.19,666.0,8.0,1.54,0.0,0.0,0.0,0.0,0.0,2018-09-21,34,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,5,122335,19.0
19,202,122335.0,muebles,mesitas de noche,100.0,0.16,712.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,2018-09-22,35,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,100,122335,0.0
20,208,122335.0,muebles,mesitas de noche,100.0,0.18,670.0,3.0,0.53,0.0,0.0,0.0,0.0,0.0,2018-09-23,36,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,6,122335,9.0
21,187,122335.0,muebles,mesitas de noche,100.0,0.25,741.0,3.0,0.75,0.0,0.0,0.0,0.0,0.0,2018-09-24,37,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,101,122335,0.0
22,206,122335.0,muebles,mesitas de noche,100.0,0.22,940.0,1.0,0.22,0.0,0.0,0.0,0.0,0.0,2018-09-25,38,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,102,122335,0.0
23,192,122335.0,muebles,mesitas de noche,100.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26,39,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,103,122335,0.0
24,194,122335.0,muebles,mesitas de noche,100.0,0.16,914.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,2018-09-27,40,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,7,122335,19.0
25,205,122335.0,muebles,mesitas de noche,100.0,0.15,651.0,3.0,0.46,0.0,0.0,0.0,0.0,0.0,2018-09-28,41,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,8,122335,9.0
26,203,122335.0,muebles,mesitas de noche,100.0,0.39,913.0,5.0,1.93,0.0,0.0,0.0,0.0,0.0,2018-09-29,42,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,104,122335,0.0
27,200,122335.0,muebles,mesitas de noche,100.0,0.17,1108.0,7.0,1.16,0.0,0.0,0.0,0.0,0.0,2018-09-30,43,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,9,122335,9.0
28,93,122335.0,muebles,mesitas de noche,100.0,0.29,1312.0,6.0,1.74,0.0,1.0,0.0,0.0,0.0,2018-10-01,44,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,105,122335,0.0
29,104,122335.0,muebles,mesitas de noche,100.0,0.15,1055.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,2018-10-02,45,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,106,122335,0.0
30,92,122335.0,muebles,mesitas de noche,100.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-03,46,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,107,122335,0.0
31,132,122335.0,muebles,mesitas de noche,100.0,0.37,1048.0,1.0,0.37,0.0,0.0,0.0,0.0,0.0,2018-10-04,47,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,108,122335,0.0
32,14,122335.0,muebles,mesitas de noche,100.0,0.15,835.0,3.0,0.44,1.0,3.0,156.42,156.42,355.5,2018-10-05,0,122335.0,MESITA DE NOCHE 3 CAJONES,129.27,2.0,109,122335,0.0
33,56,122335.0,muebles,mesitas de noche,100.0,0.26,825.0,5.0,1.29,0.0,1.0,0.0,0.0,0.0,2018-10-06,48,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,10,122335,9.0
34,127,122335.0,muebles,mesitas de noche,100.0,0.19,1117.0,5.0,0.97,0.0,0.0,0.0,0.0,0.0,2018-10-07,49,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,110,122335,0.0
35,159,122335.0,muebles,mesitas de noche,100.0,0.18,780.0,3.0,0.53,0.0,0.0,0.0,0.0,0.0,2018-10-08,50,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,111,122335,0.0
36,185,122335.0,muebles,mesitas de noche,100.0,0.17,600.0,3.0,0.51,0.0,0.0,0.0,0.0,0.0,2018-10-09,51,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,11,122335,28.0
37,172,122335.0,muebles,mesitas de noche,100.0,0.2,458.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,2018-10-10,52,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,12,122335,9.0
38,133,122335.0,muebles,mesitas de noche,100.0,0.25,499.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,2018-10-11,53,122335.0,MESITA DE NOCHE 3 CAJONES,0.0,0.0,112,122335,0.0
