,Reference,Dates,Page_Views
25,51149,2017-12-03,47.0
26,51149,2017-12-04,19.0
27,51149,2017-12-05,28.0
412,51149,2017-12-06,0.0
413,51149,2017-12-07,0.0
28,51149,2017-12-08,9.0
29,51149,2017-12-09,9.0
414,51149,2017-12-10,0.0
30,51149,2017-12-11,37.0
415,51149,2017-12-12,0.0
31,51149,2017-12-13,19.0
32,51149,2017-12-14,9.0
33,51149,2017-12-15,19.0
34,51149,2017-12-16,56.0
35,51149,2017-12-17,47.0
36,51149,2017-12-18,75.0
37,51149,2017-12-19,75.0
38,51149,2017-12-20,75.0
39,51149,2017-12-21,28.0
416,51149,2017-12-22,0.0
40,51149,2017-12-23,9.0
41,51149,2017-12-24,37.0
42,51149,2017-12-25,56.0
43,51149,2017-12-26,47.0
44,51149,2017-12-27,47.0
45,51149,2017-12-28,19.0
46,51149,2017-12-29,37.0
47,51149,2017-12-30,19.0
48,51149,2017-12-31,9.0
49,51149,2018-01-01,28.0
50,51149,2018-01-02,28.0
51,51149,2018-01-03,66.0
52,51149,2018-01-04,37.0
53,51149,2018-01-05,47.0
54,51149,2018-01-06,84.0
55,51149,2018-01-07,47.0
56,51149,2018-01-08,19.0
417,51149,2018-01-09,0.0
57,51149,2018-01-10,28.0
58,51149,2018-01-11,19.0
59,51149,2018-01-12,9.0
60,51149,2018-01-13,9.0
61,51149,2018-01-14,28.0
62,51149,2018-01-15,19.0
63,51149,2018-01-16,75.0
64,51149,2018-01-17,28.0
418,51149,2018-01-18,0.0
65,51149,2018-01-19,9.0
419,51149,2018-01-20,0.0
66,51149,2018-01-21,9.0
67,51149,2018-01-22,9.0
68,51149,2018-01-23,9.0
69,51149,2018-01-24,84.0
70,51149,2018-01-25,9.0
420,51149,2018-01-26,0.0
71,51149,2018-01-27,19.0
72,51149,2018-01-28,28.0
73,51149,2018-01-29,47.0
74,51149,2018-01-30,168.0
75,51149,2018-01-31,84.0
76,51149,2018-02-01,9.0
77,51149,2018-02-02,19.0
78,51149,2018-02-03,28.0
79,51149,2018-02-04,9.0
80,51149,2018-02-05,19.0
81,51149,2018-02-06,9.0
421,51149,2018-02-07,0.0
422,51149,2018-02-08,0.0
423,51149,2018-02-09,0.0
82,51149,2018-02-10,47.0
83,51149,2018-02-11,19.0
84,51149,2018-02-12,9.0
85,51149,2018-02-13,19.0
424,51149,2018-02-14,0.0
86,51149,2018-02-15,19.0
425,51149,2018-02-16,0.0
87,51149,2018-02-17,9.0
88,51149,2018-02-18,9.0
89,51149,2018-02-19,9.0
90,51149,2018-02-20,28.0
91,51149,2018-02-21,37.0
426,51149,2018-02-22,0.0
427,51149,2018-02-23,0.0
92,51149,2018-02-24,9.0
93,51149,2018-02-25,9.0
94,51149,2018-02-26,28.0
95,51149,2018-02-27,9.0
428,51149,2018-02-28,0.0
429,51149,2018-03-01,0.0
430,51149,2018-03-02,0.0
96,51149,2018-03-03,37.0
97,51149,2018-03-04,9.0
98,51149,2018-03-05,28.0
431,51149,2018-03-06,0.0
432,51149,2018-03-07,0.0
99,51149,2018-03-08,37.0
433,51149,2018-03-09,0.0
434,51149,2018-03-10,0.0
100,51149,2018-03-11,19.0
101,51149,2018-03-12,28.0
102,51149,2018-03-13,9.0
435,51149,2018-03-14,0.0
103,51149,2018-03-15,19.0
104,51149,2018-03-16,9.0
105,51149,2018-03-17,9.0
106,51149,2018-03-18,9.0
436,51149,2018-03-19,0.0
107,51149,2018-03-20,19.0
437,51149,2018-03-21,0.0
438,51149,2018-03-22,0.0
439,51149,2018-03-23,0.0
440,51149,2018-03-24,0.0
108,51149,2018-03-25,19.0
441,51149,2018-03-26,0.0
442,51149,2018-03-27,0.0
109,51149,2018-03-28,9.0
110,51149,2018-03-29,19.0
443,51149,2018-03-30,0.0
111,51149,2018-03-31,9.0
112,51149,2018-04-01,9.0
444,51149,2018-04-02,0.0
445,51149,2018-04-03,0.0
446,51149,2018-04-04,0.0
447,51149,2018-04-05,0.0
448,51149,2018-04-06,0.0
449,51149,2018-04-07,0.0
113,51149,2018-04-08,19.0
450,51149,2018-04-09,0.0
451,51149,2018-04-10,0.0
452,51149,2018-04-11,0.0
114,51149,2018-04-12,19.0
453,51149,2018-04-13,0.0
115,51149,2018-04-14,19.0
116,51149,2018-04-15,9.0
454,51149,2018-04-16,0.0
455,51149,2018-04-17,0.0
456,51149,2018-04-18,0.0
457,51149,2018-04-19,0.0
458,51149,2018-04-20,0.0
117,51149,2018-04-21,9.0
118,51149,2018-04-22,19.0
119,51149,2018-04-23,9.0
120,51149,2018-04-24,9.0
121,51149,2018-04-25,9.0
459,51149,2018-04-26,0.0
460,51149,2018-04-27,0.0
461,51149,2018-04-28,0.0
122,51149,2018-04-29,9.0
462,51149,2018-04-30,0.0
123,51149,2018-05-01,56.0
124,51149,2018-05-02,9.0
463,51149,2018-05-03,0.0
125,51149,2018-05-04,19.0
126,51149,2018-05-05,19.0
127,51149,2018-05-06,9.0
464,51149,2018-05-07,0.0
128,51149,2018-05-08,9.0
129,51149,2018-05-09,19.0
465,51149,2018-05-10,0.0
130,51149,2018-05-11,19.0
131,51149,2018-05-12,37.0
132,51149,2018-05-13,9.0
466,51149,2018-05-14,0.0
467,51149,2018-05-15,0.0
468,51149,2018-05-16,0.0
133,51149,2018-05-17,19.0
134,51149,2018-05-18,9.0
135,51149,2018-05-19,9.0
136,51149,2018-05-20,28.0
469,51149,2018-05-21,0.0
470,51149,2018-05-22,0.0
471,51149,2018-05-23,0.0
137,51149,2018-05-24,9.0
472,51149,2018-05-25,0.0
473,51149,2018-05-26,0.0
138,51149,2018-05-27,19.0
474,51149,2018-05-28,0.0
139,51149,2018-05-29,9.0
475,51149,2018-05-30,0.0
140,51149,2018-05-31,28.0
476,51149,2018-06-01,0.0
141,51149,2018-06-02,19.0
477,51149,2018-06-03,0.0
142,51149,2018-06-04,9.0
478,51149,2018-06-05,0.0
479,51149,2018-06-06,0.0
143,51149,2018-06-07,9.0
144,51149,2018-06-08,9.0
480,51149,2018-06-09,0.0
481,51149,2018-06-10,0.0
145,51149,2018-06-11,19.0
482,51149,2018-06-12,0.0
483,51149,2018-06-13,0.0
146,51149,2018-06-14,19.0
484,51149,2018-06-15,0.0
147,51149,2018-06-16,19.0
148,51149,2018-06-17,94.0
485,51149,2018-06-18,0.0
486,51149,2018-06-19,0.0
487,51149,2018-06-20,0.0
488,51149,2018-06-21,0.0
489,51149,2018-06-22,0.0
490,51149,2018-06-23,0.0
149,51149,2018-06-24,9.0
491,51149,2018-06-25,0.0
492,51149,2018-06-26,0.0
150,51149,2018-06-27,19.0
151,51149,2018-06-28,9.0
493,51149,2018-06-29,0.0
494,51149,2018-06-30,0.0
152,51149,2018-07-01,19.0
153,51149,2018-07-02,19.0
154,51149,2018-07-03,9.0
495,51149,2018-07-04,0.0
155,51149,2018-07-05,9.0
496,51149,2018-07-06,0.0
156,51149,2018-07-07,9.0
157,51149,2018-07-08,9.0
497,51149,2018-07-09,0.0
498,51149,2018-07-10,0.0
158,51149,2018-07-11,9.0
159,51149,2018-07-12,19.0
160,51149,2018-07-13,9.0
161,51149,2018-07-14,9.0
162,51149,2018-07-15,9.0
499,51149,2018-07-16,0.0
163,51149,2018-07-17,19.0
500,51149,2018-07-18,0.0
164,51149,2018-07-19,9.0
501,51149,2018-07-20,0.0
165,51149,2018-07-21,19.0
502,51149,2018-07-22,0.0
166,51149,2018-07-23,9.0
167,51149,2018-07-24,9.0
503,51149,2018-07-25,0.0
504,51149,2018-07-26,0.0
505,51149,2018-07-27,0.0
506,51149,2018-07-28,0.0
507,51149,2018-07-29,0.0
508,51149,2018-07-30,0.0
509,51149,2018-07-31,0.0
510,51149,2018-08-01,0.0
511,51149,2018-08-02,0.0
512,51149,2018-08-03,0.0
513,51149,2018-08-04,0.0
168,51149,2018-08-05,9.0
514,51149,2018-08-06,0.0
169,51149,2018-08-07,9.0
170,51149,2018-08-08,47.0
171,51149,2018-08-09,9.0
172,51149,2018-08-10,9.0
173,51149,2018-08-11,37.0
515,51149,2018-08-12,0.0
516,51149,2018-08-13,0.0
174,51149,2018-08-14,19.0
175,51149,2018-08-15,9.0
176,51149,2018-08-16,9.0
177,51149,2018-08-17,28.0
517,51149,2018-08-18,0.0
518,51149,2018-08-19,0.0
519,51149,2018-08-20,0.0
178,51149,2018-08-21,28.0
179,51149,2018-08-22,9.0
520,51149,2018-08-23,0.0
180,51149,2018-08-24,9.0
521,51149,2018-08-25,0.0
181,51149,2018-08-26,66.0
182,51149,2018-08-27,9.0
183,51149,2018-08-28,66.0
184,51149,2018-08-29,37.0
185,51149,2018-08-30,47.0
186,51149,2018-08-31,9.0
187,51149,2018-09-01,28.0
188,51149,2018-09-02,47.0
189,51149,2018-09-03,47.0
190,51149,2018-09-04,56.0
191,51149,2018-09-05,9.0
192,51149,2018-09-06,19.0
193,51149,2018-09-07,28.0
194,51149,2018-09-08,9.0
195,51149,2018-09-09,9.0
196,51149,2018-09-10,47.0
197,51149,2018-09-11,28.0
522,51149,2018-09-12,0.0
523,51149,2018-09-13,0.0
198,51149,2018-09-14,19.0
524,51149,2018-09-15,0.0
199,51149,2018-09-16,56.0
200,51149,2018-09-17,56.0
201,51149,2018-09-18,28.0
202,51149,2018-09-19,19.0
203,51149,2018-09-20,19.0
204,51149,2018-09-21,66.0
205,51149,2018-09-22,28.0
206,51149,2018-09-23,37.0
207,51149,2018-09-24,47.0
208,51149,2018-09-25,19.0
209,51149,2018-09-26,9.0
210,51149,2018-09-27,19.0
211,51149,2018-09-28,19.0
212,51149,2018-09-29,28.0
213,51149,2018-09-30,37.0
214,51149,2018-10-01,19.0
525,51149,2018-10-02,0.0
215,51149,2018-10-03,19.0
216,51149,2018-10-04,9.0
217,51149,2018-10-05,19.0
218,51149,2018-10-06,9.0
219,51149,2018-10-07,112.0
220,51149,2018-10-08,19.0
221,51149,2018-10-09,19.0
222,51149,2018-10-10,28.0
526,51149,2018-10-11,0.0
527,51149,2018-10-12,0.0
223,51149,2018-10-13,19.0
224,51149,2018-10-14,75.0
225,51149,2018-10-15,28.0
226,51149,2018-10-16,47.0
227,51149,2018-10-17,37.0
228,51149,2018-10-18,56.0
229,51149,2018-10-19,9.0
230,51149,2018-10-20,56.0
231,51149,2018-10-21,47.0
232,51149,2018-10-22,28.0
233,51149,2018-10-23,9.0
234,51149,2018-10-24,28.0
235,51149,2018-10-25,28.0
528,51149,2018-10-26,0.0
529,51149,2018-10-27,0.0
236,51149,2018-10-28,75.0
237,51149,2018-10-29,56.0
238,51149,2018-10-30,56.0
239,51149,2018-10-31,28.0
240,51149,2018-11-01,9.0
241,51149,2018-11-02,47.0
530,51149,2018-11-03,0.0
242,51149,2018-11-04,56.0
243,51149,2018-11-05,19.0
244,51149,2018-11-06,66.0
245,51149,2018-11-07,19.0
246,51149,2018-11-08,37.0
247,51149,2018-11-09,47.0
248,51149,2018-11-10,28.0
531,51149,2018-11-11,0.0
249,51149,2018-11-12,9.0
250,51149,2018-11-13,37.0
251,51149,2018-11-14,19.0
252,51149,2018-11-15,66.0
253,51149,2018-11-16,28.0
254,51149,2018-11-17,75.0
255,51149,2018-11-18,66.0
256,51149,2018-11-19,84.0
257,51149,2018-11-20,66.0
258,51149,2018-11-21,112.0
259,51149,2018-11-22,47.0
260,51149,2018-11-23,75.0
261,51149,2018-11-24,47.0
262,51149,2018-11-25,75.0
263,51149,2018-11-26,19.0
264,51149,2018-11-27,28.0
265,51149,2018-11-28,19.0
532,51149,2018-11-29,0.0
533,51149,2018-11-30,0.0
266,51149,2018-12-01,9.0
534,51149,2018-12-02,0.0
535,51149,2018-12-03,0.0
536,51149,2018-12-04,0.0
537,51149,2018-12-05,0.0
538,51149,2018-12-06,0.0
539,51149,2018-12-07,0.0
540,51149,2018-12-08,0.0
267,51149,2018-12-09,9.0
541,51149,2018-12-10,0.0
542,51149,2018-12-11,0.0
543,51149,2018-12-12,0.0
268,51149,2018-12-13,112.0
269,51149,2018-12-14,9.0
270,51149,2018-12-15,66.0
271,51149,2018-12-16,19.0
544,51149,2018-12-17,0.0
272,51149,2018-12-18,28.0
273,51149,2018-12-19,37.0
274,51149,2018-12-20,9.0
545,51149,2018-12-21,0.0
275,51149,2018-12-22,19.0
546,51149,2018-12-23,0.0
547,51149,2018-12-24,0.0
276,51149,2018-12-25,47.0
277,51149,2018-12-26,9.0
278,51149,2018-12-27,9.0
279,51149,2018-12-28,9.0
280,51149,2018-12-29,19.0
281,51149,2018-12-30,37.0
548,51149,2018-12-31,0.0
282,51149,2019-01-01,9.0
283,51149,2019-01-02,9.0
549,51149,2019-01-03,0.0
550,51149,2019-01-04,0.0
551,51149,2019-01-05,0.0
284,51149,2019-01-06,9.0
285,51149,2019-01-07,47.0
286,51149,2019-01-08,19.0
287,51149,2019-01-09,19.0
288,51149,2019-01-10,37.0
552,51149,2019-01-11,0.0
553,51149,2019-01-12,0.0
289,51149,2019-01-13,28.0
290,51149,2019-01-14,28.0
554,51149,2019-01-15,0.0
291,51149,2019-01-16,9.0
292,51149,2019-01-17,112.0
293,51149,2019-01-18,9.0
294,51149,2019-01-19,9.0
555,51149,2019-01-20,0.0
295,51149,2019-01-21,19.0
296,51149,2019-01-22,9.0
297,51149,2019-01-23,37.0
298,51149,2019-01-24,9.0
556,51149,2019-01-25,0.0
299,51149,2019-01-26,28.0
300,51149,2019-01-27,66.0
557,51149,2019-01-28,0.0
301,51149,2019-01-29,9.0
302,51149,2019-01-30,9.0
303,51149,2019-01-31,19.0
304,51149,2019-02-01,9.0
558,51149,2019-02-02,0.0
305,51149,2019-02-03,9.0
306,51149,2019-02-04,19.0
307,51149,2019-02-05,37.0
308,51149,2019-02-06,9.0
309,51149,2019-02-07,19.0
310,51149,2019-02-08,28.0
559,51149,2019-02-09,0.0
311,51149,2019-02-10,47.0
312,51149,2019-02-11,75.0
560,51149,2019-02-12,0.0
313,51149,2019-02-13,19.0
561,51149,2019-02-14,0.0
562,51149,2019-02-15,0.0
314,51149,2019-02-16,19.0
315,51149,2019-02-17,19.0
563,51149,2019-02-18,0.0
564,51149,2019-02-19,0.0
316,51149,2019-02-20,19.0
317,51149,2019-02-21,9.0
318,51149,2019-02-22,9.0
319,51149,2019-02-23,9.0
320,51149,2019-02-24,9.0
565,51149,2019-02-25,0.0
566,51149,2019-02-26,0.0
321,51149,2019-02-27,9.0
567,51149,2019-02-28,0.0
322,51149,2019-03-01,28.0
323,51149,2019-03-02,19.0
568,51149,2019-03-03,0.0
324,51149,2019-03-04,28.0
325,51149,2019-03-05,47.0
326,51149,2019-03-06,9.0
327,51149,2019-03-07,28.0
328,51149,2019-03-08,37.0
329,51149,2019-03-09,9.0
330,51149,2019-03-10,19.0
569,51149,2019-03-11,0.0
331,51149,2019-03-12,9.0
332,51149,2019-03-13,9.0
570,51149,2019-03-14,0.0
571,51149,2019-03-15,0.0
572,51149,2019-03-16,0.0
333,51149,2019-03-17,9.0
334,51149,2019-03-18,28.0
335,51149,2019-03-19,28.0
336,51149,2019-03-20,19.0
337,51149,2019-03-21,9.0
573,51149,2019-03-22,0.0
338,51149,2019-03-23,19.0
339,51149,2019-03-24,9.0
574,51149,2019-03-25,0.0
340,51149,2019-03-26,19.0
341,51149,2019-03-27,28.0
342,51149,2019-03-28,19.0
343,51149,2019-03-29,9.0
344,51149,2019-03-30,9.0
575,51149,2019-03-31,0.0
