,Reference,Dates,Page_Views
347,89040,2018-04-06,0.0
348,89040,2018-04-07,0.0
349,89040,2018-04-08,0.0
350,89040,2018-04-09,0.0
30,89040,2018-04-10,9.0
351,89040,2018-04-11,0.0
31,89040,2018-04-12,9.0
352,89040,2018-04-13,0.0
353,89040,2018-04-14,0.0
354,89040,2018-04-15,0.0
355,89040,2018-04-16,0.0
356,89040,2018-04-17,0.0
357,89040,2018-04-18,0.0
358,89040,2018-04-19,0.0
359,89040,2018-04-20,0.0
360,89040,2018-04-21,0.0
361,89040,2018-04-22,0.0
362,89040,2018-04-23,0.0
363,89040,2018-04-24,0.0
32,89040,2018-04-25,9.0
33,89040,2018-04-26,9.0
364,89040,2018-04-27,0.0
365,89040,2018-04-28,0.0
366,89040,2018-04-29,0.0
367,89040,2018-04-30,0.0
368,89040,2018-05-01,0.0
369,89040,2018-05-02,0.0
370,89040,2018-05-03,0.0
34,89040,2018-05-04,9.0
371,89040,2018-05-05,0.0
372,89040,2018-05-06,0.0
373,89040,2018-05-07,0.0
374,89040,2018-05-08,0.0
375,89040,2018-05-09,0.0
376,89040,2018-05-10,0.0
377,89040,2018-05-11,0.0
378,89040,2018-05-12,0.0
379,89040,2018-05-13,0.0
380,89040,2018-05-14,0.0
381,89040,2018-05-15,0.0
35,89040,2018-05-16,28.0
36,89040,2018-05-17,9.0
382,89040,2018-05-18,0.0
383,89040,2018-05-19,0.0
384,89040,2018-05-20,0.0
385,89040,2018-05-21,0.0
386,89040,2018-05-22,0.0
387,89040,2018-05-23,0.0
388,89040,2018-05-24,0.0
389,89040,2018-05-25,0.0
37,89040,2018-05-26,28.0
390,89040,2018-05-27,0.0
38,89040,2018-05-28,9.0
391,89040,2018-05-29,0.0
392,89040,2018-05-30,0.0
393,89040,2018-05-31,0.0
394,89040,2018-06-01,0.0
395,89040,2018-06-02,0.0
396,89040,2018-06-03,0.0
397,89040,2018-06-04,0.0
398,89040,2018-06-05,0.0
399,89040,2018-06-06,0.0
39,89040,2018-06-07,9.0
400,89040,2018-06-08,0.0
401,89040,2018-06-09,0.0
40,89040,2018-06-10,9.0
402,89040,2018-06-11,0.0
403,89040,2018-06-12,0.0
404,89040,2018-06-13,0.0
405,89040,2018-06-14,0.0
406,89040,2018-06-15,0.0
407,89040,2018-06-16,0.0
408,89040,2018-06-17,0.0
409,89040,2018-06-18,0.0
410,89040,2018-06-19,0.0
411,89040,2018-06-20,0.0
412,89040,2018-06-21,0.0
413,89040,2018-06-22,0.0
414,89040,2018-06-23,0.0
41,89040,2018-06-24,9.0
415,89040,2018-06-25,0.0
42,89040,2018-06-26,9.0
43,89040,2018-06-27,9.0
44,89040,2018-06-28,9.0
416,89040,2018-06-29,0.0
417,89040,2018-06-30,0.0
418,89040,2018-07-01,0.0
419,89040,2018-07-02,0.0
420,89040,2018-07-03,0.0
421,89040,2018-07-04,0.0
422,89040,2018-07-05,0.0
45,89040,2018-07-06,9.0
423,89040,2018-07-07,0.0
424,89040,2018-07-08,0.0
46,89040,2018-07-09,9.0
425,89040,2018-07-10,0.0
426,89040,2018-07-11,0.0
427,89040,2018-07-12,0.0
428,89040,2018-07-13,0.0
429,89040,2018-07-14,0.0
430,89040,2018-07-15,0.0
431,89040,2018-07-16,0.0
432,89040,2018-07-17,0.0
433,89040,2018-07-18,0.0
47,89040,2018-07-19,47.0
434,89040,2018-07-20,0.0
435,89040,2018-07-21,0.0
436,89040,2018-07-22,0.0
437,89040,2018-07-23,0.0
438,89040,2018-07-24,0.0
439,89040,2018-07-25,0.0
440,89040,2018-07-26,0.0
441,89040,2018-07-27,0.0
442,89040,2018-07-28,0.0
443,89040,2018-07-29,0.0
444,89040,2018-07-30,0.0
48,89040,2018-07-31,9.0
49,89040,2018-08-01,19.0
445,89040,2018-08-02,0.0
446,89040,2018-08-03,0.0
447,89040,2018-08-04,0.0
448,89040,2018-08-05,0.0
449,89040,2018-08-06,0.0
450,89040,2018-08-07,0.0
50,89040,2018-08-08,19.0
51,89040,2018-08-09,9.0
451,89040,2018-08-10,0.0
452,89040,2018-08-11,0.0
52,89040,2018-08-12,9.0
453,89040,2018-08-13,0.0
53,89040,2018-08-14,28.0
454,89040,2018-08-15,0.0
54,89040,2018-08-16,9.0
55,89040,2018-08-17,9.0
56,89040,2018-08-18,37.0
57,89040,2018-08-19,9.0
58,89040,2018-08-20,28.0
455,89040,2018-08-21,0.0
59,89040,2018-08-22,28.0
60,89040,2018-08-23,28.0
61,89040,2018-08-24,19.0
62,89040,2018-08-25,9.0
63,89040,2018-08-26,9.0
64,89040,2018-08-27,19.0
65,89040,2018-08-28,19.0
66,89040,2018-08-29,37.0
456,89040,2018-08-30,0.0
67,89040,2018-08-31,9.0
68,89040,2018-09-01,19.0
69,89040,2018-09-02,19.0
70,89040,2018-09-03,9.0
457,89040,2018-09-04,0.0
71,89040,2018-09-05,9.0
72,89040,2018-09-06,19.0
458,89040,2018-09-07,0.0
459,89040,2018-09-08,0.0
73,89040,2018-09-09,37.0
74,89040,2018-09-10,9.0
75,89040,2018-09-11,19.0
76,89040,2018-09-12,19.0
460,89040,2018-09-13,0.0
461,89040,2018-09-14,0.0
462,89040,2018-09-15,0.0
77,89040,2018-09-16,28.0
78,89040,2018-09-17,19.0
79,89040,2018-09-18,9.0
80,89040,2018-09-19,47.0
81,89040,2018-09-20,28.0
463,89040,2018-09-21,0.0
82,89040,2018-09-22,19.0
464,89040,2018-09-23,0.0
83,89040,2018-09-24,94.0
84,89040,2018-09-25,75.0
465,89040,2018-09-26,0.0
466,89040,2018-09-27,0.0
85,89040,2018-09-28,37.0
86,89040,2018-09-29,19.0
467,89040,2018-09-30,0.0
87,89040,2018-10-01,19.0
88,89040,2018-10-02,9.0
89,89040,2018-10-03,37.0
90,89040,2018-10-04,9.0
468,89040,2018-10-05,0.0
91,89040,2018-10-06,28.0
92,89040,2018-10-07,19.0
469,89040,2018-10-08,0.0
93,89040,2018-10-09,47.0
470,89040,2018-10-10,0.0
471,89040,2018-10-11,0.0
472,89040,2018-10-12,0.0
94,89040,2018-10-13,19.0
95,89040,2018-10-14,19.0
96,89040,2018-10-15,37.0
97,89040,2018-10-16,84.0
473,89040,2018-10-17,0.0
98,89040,2018-10-18,47.0
99,89040,2018-10-19,19.0
474,89040,2018-10-20,0.0
100,89040,2018-10-21,9.0
101,89040,2018-10-22,19.0
102,89040,2018-10-23,47.0
475,89040,2018-10-24,0.0
476,89040,2018-10-25,0.0
477,89040,2018-10-26,0.0
478,89040,2018-10-27,0.0
479,89040,2018-10-28,0.0
480,89040,2018-10-29,0.0
103,89040,2018-10-30,28.0
481,89040,2018-10-31,0.0
482,89040,2018-11-01,0.0
104,89040,2018-11-02,19.0
483,89040,2018-11-03,0.0
484,89040,2018-11-04,0.0
105,89040,2018-11-05,28.0
106,89040,2018-11-06,19.0
485,89040,2018-11-07,0.0
486,89040,2018-11-08,0.0
107,89040,2018-11-09,19.0
487,89040,2018-11-10,0.0
108,89040,2018-11-11,28.0
109,89040,2018-11-12,9.0
110,89040,2018-11-13,47.0
111,89040,2018-11-14,19.0
112,89040,2018-11-15,28.0
113,89040,2018-11-16,19.0
114,89040,2018-11-17,9.0
115,89040,2018-11-18,66.0
116,89040,2018-11-19,9.0
117,89040,2018-11-20,19.0
118,89040,2018-11-21,37.0
119,89040,2018-11-22,9.0
120,89040,2018-11-23,28.0
121,89040,2018-11-24,9.0
488,89040,2018-11-25,0.0
489,89040,2018-11-26,0.0
490,89040,2018-11-27,0.0
491,89040,2018-11-28,0.0
492,89040,2018-11-29,0.0
493,89040,2018-11-30,0.0
122,89040,2018-12-01,19.0
494,89040,2018-12-02,0.0
123,89040,2018-12-03,9.0
495,89040,2018-12-04,0.0
496,89040,2018-12-05,0.0
497,89040,2018-12-06,0.0
498,89040,2018-12-07,0.0
499,89040,2018-12-08,0.0
500,89040,2018-12-09,0.0
124,89040,2018-12-10,9.0
501,89040,2018-12-11,0.0
502,89040,2018-12-12,0.0
503,89040,2018-12-13,0.0
504,89040,2018-12-14,0.0
505,89040,2018-12-15,0.0
506,89040,2018-12-16,0.0
507,89040,2018-12-17,0.0
508,89040,2018-12-18,0.0
509,89040,2018-12-19,0.0
510,89040,2018-12-20,0.0
511,89040,2018-12-21,0.0
512,89040,2018-12-22,0.0
513,89040,2018-12-23,0.0
514,89040,2018-12-24,0.0
515,89040,2018-12-25,0.0
516,89040,2018-12-26,0.0
517,89040,2018-12-27,0.0
518,89040,2018-12-28,0.0
519,89040,2018-12-29,0.0
520,89040,2018-12-30,0.0
521,89040,2018-12-31,0.0
522,89040,2019-01-01,0.0
523,89040,2019-01-02,0.0
524,89040,2019-01-03,0.0
125,89040,2019-01-04,19.0
525,89040,2019-01-05,0.0
526,89040,2019-01-06,0.0
126,89040,2019-01-07,9.0
127,89040,2019-01-08,19.0
527,89040,2019-01-09,0.0
128,89040,2019-01-10,9.0
528,89040,2019-01-11,0.0
129,89040,2019-01-12,19.0
130,89040,2019-01-13,9.0
529,89040,2019-01-14,0.0
530,89040,2019-01-15,0.0
131,89040,2019-01-16,19.0
531,89040,2019-01-17,0.0
532,89040,2019-01-18,0.0
533,89040,2019-01-19,0.0
132,89040,2019-01-20,9.0
534,89040,2019-01-21,0.0
133,89040,2019-01-22,19.0
134,89040,2019-01-23,9.0
535,89040,2019-01-24,0.0
536,89040,2019-01-25,0.0
135,89040,2019-01-26,9.0
136,89040,2019-01-27,9.0
137,89040,2019-01-28,19.0
537,89040,2019-01-29,0.0
138,89040,2019-01-30,9.0
538,89040,2019-01-31,0.0
139,89040,2019-02-01,9.0
539,89040,2019-02-02,0.0
540,89040,2019-02-03,0.0
541,89040,2019-02-04,0.0
542,89040,2019-02-05,0.0
543,89040,2019-02-06,0.0
140,89040,2019-02-07,9.0
544,89040,2019-02-08,0.0
545,89040,2019-02-09,0.0
141,89040,2019-02-10,19.0
546,89040,2019-02-11,0.0
547,89040,2019-02-12,0.0
142,89040,2019-02-13,9.0
143,89040,2019-02-14,9.0
548,89040,2019-02-15,0.0
549,89040,2019-02-16,0.0
144,89040,2019-02-17,9.0
145,89040,2019-02-18,19.0
146,89040,2019-02-19,9.0
550,89040,2019-02-20,0.0
551,89040,2019-02-21,0.0
552,89040,2019-02-22,0.0
553,89040,2019-02-23,0.0
554,89040,2019-02-24,0.0
555,89040,2019-02-25,0.0
556,89040,2019-02-26,0.0
557,89040,2019-02-27,0.0
558,89040,2019-02-28,0.0
147,89040,2019-03-01,9.0
559,89040,2019-03-02,0.0
148,89040,2019-03-03,9.0
149,89040,2019-03-04,9.0
560,89040,2019-03-05,0.0
150,89040,2019-03-06,9.0
561,89040,2019-03-07,0.0
562,89040,2019-03-08,0.0
151,89040,2019-03-09,9.0
152,89040,2019-03-10,9.0
563,89040,2019-03-11,0.0
153,89040,2019-03-12,19.0
564,89040,2019-03-13,0.0
565,89040,2019-03-14,0.0
566,89040,2019-03-15,0.0
154,89040,2019-03-16,19.0
567,89040,2019-03-17,0.0
568,89040,2019-03-18,0.0
569,89040,2019-03-19,0.0
570,89040,2019-03-20,0.0
155,89040,2019-03-21,9.0
571,89040,2019-03-22,0.0
572,89040,2019-03-23,0.0
573,89040,2019-03-24,0.0
156,89040,2019-03-25,9.0
157,89040,2019-03-26,28.0
158,89040,2019-03-27,9.0
159,89040,2019-03-28,9.0
574,89040,2019-03-29,0.0
160,89040,2019-03-30,66.0
575,89040,2019-03-31,0.0
