,Reference,Dates,Page_Views
275,93308,2017-09-02,0.0
276,93308,2017-09-03,0.0
277,93308,2017-09-04,0.0
278,93308,2017-09-05,0.0
279,93308,2017-09-06,0.0
280,93308,2017-09-07,0.0
281,93308,2017-09-08,0.0
282,93308,2017-09-09,0.0
283,93308,2017-09-10,0.0
284,93308,2017-09-11,0.0
285,93308,2017-09-12,0.0
286,93308,2017-09-13,0.0
287,93308,2017-09-14,0.0
288,93308,2017-09-15,0.0
289,93308,2017-09-16,0.0
290,93308,2017-09-17,0.0
291,93308,2017-09-18,0.0
292,93308,2017-09-19,0.0
293,93308,2017-09-20,0.0
294,93308,2017-09-21,0.0
295,93308,2017-09-22,0.0
296,93308,2017-09-23,0.0
297,93308,2017-09-24,0.0
298,93308,2017-09-25,0.0
299,93308,2017-09-26,0.0
300,93308,2017-09-27,0.0
301,93308,2017-09-28,0.0
302,93308,2017-09-29,0.0
303,93308,2017-09-30,0.0
304,93308,2017-10-01,0.0
0,93308,2017-10-02,19.0
305,93308,2017-10-03,0.0
1,93308,2017-10-04,9.0
2,93308,2017-10-05,9.0
3,93308,2017-10-06,9.0
306,93308,2017-10-07,0.0
307,93308,2017-10-08,0.0
308,93308,2017-10-09,0.0
309,93308,2017-10-10,0.0
310,93308,2017-10-11,0.0
311,93308,2017-10-12,0.0
312,93308,2017-10-13,0.0
313,93308,2017-10-14,0.0
314,93308,2017-10-15,0.0
315,93308,2017-10-16,0.0
4,93308,2017-10-17,19.0
316,93308,2017-10-18,0.0
317,93308,2017-10-19,0.0
318,93308,2017-10-20,0.0
319,93308,2017-10-21,0.0
320,93308,2017-10-22,0.0
5,93308,2017-10-23,28.0
6,93308,2017-10-24,19.0
321,93308,2017-10-25,0.0
322,93308,2017-10-26,0.0
323,93308,2017-10-27,0.0
7,93308,2017-10-28,19.0
324,93308,2017-10-29,0.0
325,93308,2017-10-30,0.0
8,93308,2017-10-31,9.0
326,93308,2017-11-01,0.0
9,93308,2017-11-02,9.0
327,93308,2017-11-03,0.0
10,93308,2017-11-04,9.0
11,93308,2017-11-05,37.0
328,93308,2017-11-06,0.0
12,93308,2017-11-07,9.0
13,93308,2017-11-08,84.0
14,93308,2017-11-09,47.0
15,93308,2017-11-10,19.0
329,93308,2017-11-11,0.0
16,93308,2017-11-12,9.0
330,93308,2017-11-13,0.0
331,93308,2017-11-14,0.0
332,93308,2017-11-15,0.0
17,93308,2017-11-16,9.0
18,93308,2017-11-17,9.0
333,93308,2017-11-18,0.0
19,93308,2017-11-19,9.0
334,93308,2017-11-20,0.0
335,93308,2017-11-21,0.0
20,93308,2017-11-22,47.0
336,93308,2017-11-23,0.0
337,93308,2017-11-24,0.0
338,93308,2017-11-25,0.0
339,93308,2017-11-26,0.0
21,93308,2017-11-27,19.0
22,93308,2017-11-28,19.0
340,93308,2017-11-29,0.0
23,93308,2017-11-30,9.0
341,93308,2017-12-01,0.0
24,93308,2017-12-02,9.0
25,93308,2017-12-03,9.0
26,93308,2017-12-04,19.0
342,93308,2017-12-05,0.0
27,93308,2017-12-06,9.0
28,93308,2017-12-07,28.0
343,93308,2017-12-08,0.0
29,93308,2017-12-09,19.0
344,93308,2017-12-10,0.0
345,93308,2017-12-11,0.0
30,93308,2017-12-12,9.0
31,93308,2017-12-13,9.0
346,93308,2017-12-14,0.0
32,93308,2017-12-15,19.0
33,93308,2017-12-16,19.0
34,93308,2017-12-17,9.0
347,93308,2017-12-18,0.0
35,93308,2017-12-19,28.0
36,93308,2017-12-20,19.0
37,93308,2017-12-21,28.0
348,93308,2017-12-22,0.0
349,93308,2017-12-23,0.0
38,93308,2017-12-24,19.0
350,93308,2017-12-25,0.0
39,93308,2017-12-26,9.0
40,93308,2017-12-27,9.0
41,93308,2017-12-28,9.0
351,93308,2017-12-29,0.0
352,93308,2017-12-30,0.0
353,93308,2017-12-31,0.0
354,93308,2018-01-01,0.0
42,93308,2018-01-02,9.0
43,93308,2018-01-03,19.0
44,93308,2018-01-04,9.0
355,93308,2018-01-05,0.0
356,93308,2018-01-06,0.0
45,93308,2018-01-07,9.0
46,93308,2018-01-08,9.0
357,93308,2018-01-09,0.0
358,93308,2018-01-10,0.0
359,93308,2018-01-11,0.0
360,93308,2018-01-12,0.0
47,93308,2018-01-13,9.0
48,93308,2018-01-14,9.0
49,93308,2018-01-15,9.0
361,93308,2018-01-16,0.0
50,93308,2018-01-17,9.0
362,93308,2018-01-18,0.0
363,93308,2018-01-19,0.0
364,93308,2018-01-20,0.0
365,93308,2018-01-21,0.0
51,93308,2018-01-22,19.0
52,93308,2018-01-23,19.0
53,93308,2018-01-24,9.0
54,93308,2018-01-25,37.0
366,93308,2018-01-26,0.0
55,93308,2018-01-27,9.0
367,93308,2018-01-28,0.0
368,93308,2018-01-29,0.0
56,93308,2018-01-30,9.0
57,93308,2018-01-31,9.0
58,93308,2018-02-01,37.0
369,93308,2018-02-02,0.0
59,93308,2018-02-03,28.0
60,93308,2018-02-04,37.0
61,93308,2018-02-05,19.0
370,93308,2018-02-06,0.0
62,93308,2018-02-07,19.0
63,93308,2018-02-08,9.0
64,93308,2018-02-09,9.0
65,93308,2018-02-10,19.0
66,93308,2018-02-11,37.0
371,93308,2018-02-12,0.0
67,93308,2018-02-13,19.0
68,93308,2018-02-14,9.0
69,93308,2018-02-15,9.0
70,93308,2018-02-16,19.0
71,93308,2018-02-17,9.0
372,93308,2018-02-18,0.0
72,93308,2018-02-19,28.0
73,93308,2018-02-20,19.0
74,93308,2018-02-21,19.0
373,93308,2018-02-22,0.0
75,93308,2018-02-23,9.0
76,93308,2018-02-24,9.0
77,93308,2018-02-25,19.0
374,93308,2018-02-26,0.0
375,93308,2018-02-27,0.0
78,93308,2018-02-28,9.0
376,93308,2018-03-01,0.0
377,93308,2018-03-02,0.0
79,93308,2018-03-03,9.0
80,93308,2018-03-04,19.0
81,93308,2018-03-05,19.0
378,93308,2018-03-06,0.0
379,93308,2018-03-07,0.0
380,93308,2018-03-08,0.0
381,93308,2018-03-09,0.0
382,93308,2018-03-10,0.0
82,93308,2018-03-11,9.0
383,93308,2018-03-12,0.0
83,93308,2018-03-13,9.0
384,93308,2018-03-14,0.0
84,93308,2018-03-15,19.0
385,93308,2018-03-16,0.0
85,93308,2018-03-17,19.0
86,93308,2018-03-18,19.0
386,93308,2018-03-19,0.0
387,93308,2018-03-20,0.0
388,93308,2018-03-21,0.0
87,93308,2018-03-22,9.0
389,93308,2018-03-23,0.0
88,93308,2018-03-24,9.0
89,93308,2018-03-25,9.0
390,93308,2018-03-26,0.0
90,93308,2018-03-27,19.0
91,93308,2018-03-28,9.0
391,93308,2018-03-29,0.0
392,93308,2018-03-30,0.0
393,93308,2018-03-31,0.0
394,93308,2018-04-01,0.0
92,93308,2018-04-02,9.0
395,93308,2018-04-03,0.0
93,93308,2018-04-04,19.0
94,93308,2018-04-05,9.0
95,93308,2018-04-06,9.0
396,93308,2018-04-07,0.0
397,93308,2018-04-08,0.0
96,93308,2018-04-09,9.0
97,93308,2018-04-10,9.0
398,93308,2018-04-11,0.0
98,93308,2018-04-12,37.0
399,93308,2018-04-13,0.0
99,93308,2018-04-14,9.0
100,93308,2018-04-15,9.0
400,93308,2018-04-16,0.0
101,93308,2018-04-17,9.0
401,93308,2018-04-18,0.0
102,93308,2018-04-19,9.0
103,93308,2018-04-20,19.0
402,93308,2018-04-21,0.0
