,Reference,Dates,Page_Views
28,51136,2018-01-19,19.0
29,51136,2018-01-20,28.0
30,51136,2018-01-21,28.0
369,51136,2018-01-22,0.0
370,51136,2018-01-23,0.0
31,51136,2018-01-24,28.0
32,51136,2018-01-25,19.0
33,51136,2018-01-26,47.0
34,51136,2018-01-27,9.0
35,51136,2018-01-28,37.0
36,51136,2018-01-29,37.0
37,51136,2018-01-30,28.0
38,51136,2018-01-31,47.0
39,51136,2018-02-01,56.0
40,51136,2018-02-02,37.0
41,51136,2018-02-03,66.0
42,51136,2018-02-04,47.0
43,51136,2018-02-05,28.0
44,51136,2018-02-06,37.0
45,51136,2018-02-07,47.0
46,51136,2018-02-08,28.0
47,51136,2018-02-09,94.0
48,51136,2018-02-10,84.0
49,51136,2018-02-11,94.0
50,51136,2018-02-12,75.0
51,51136,2018-02-13,94.0
52,51136,2018-02-14,94.0
53,51136,2018-02-15,66.0
54,51136,2018-02-16,56.0
55,51136,2018-02-17,84.0
56,51136,2018-02-18,84.0
57,51136,2018-02-19,47.0
58,51136,2018-02-20,37.0
59,51136,2018-02-21,9.0
60,51136,2018-02-22,28.0
371,51136,2018-02-23,0.0
61,51136,2018-02-24,28.0
62,51136,2018-02-25,9.0
372,51136,2018-02-26,0.0
373,51136,2018-02-27,0.0
374,51136,2018-02-28,0.0
375,51136,2018-03-01,0.0
376,51136,2018-03-02,0.0
63,51136,2018-03-03,9.0
64,51136,2018-03-04,19.0
377,51136,2018-03-05,0.0
65,51136,2018-03-06,103.0
66,51136,2018-03-07,19.0
67,51136,2018-03-08,19.0
68,51136,2018-03-09,19.0
378,51136,2018-03-10,0.0
379,51136,2018-03-11,0.0
69,51136,2018-03-12,9.0
380,51136,2018-03-13,0.0
381,51136,2018-03-14,0.0
382,51136,2018-03-15,0.0
383,51136,2018-03-16,0.0
384,51136,2018-03-17,0.0
385,51136,2018-03-18,0.0
386,51136,2018-03-19,0.0
387,51136,2018-03-20,0.0
388,51136,2018-03-21,0.0
389,51136,2018-03-22,0.0
70,51136,2018-03-23,19.0
71,51136,2018-03-24,9.0
390,51136,2018-03-25,0.0
391,51136,2018-03-26,0.0
72,51136,2018-03-27,9.0
73,51136,2018-03-28,19.0
392,51136,2018-03-29,0.0
393,51136,2018-03-30,0.0
74,51136,2018-03-31,9.0
394,51136,2018-04-01,0.0
75,51136,2018-04-02,9.0
395,51136,2018-04-03,0.0
396,51136,2018-04-04,0.0
76,51136,2018-04-05,9.0
77,51136,2018-04-06,9.0
78,51136,2018-04-07,19.0
397,51136,2018-04-08,0.0
79,51136,2018-04-09,37.0
80,51136,2018-04-10,28.0
81,51136,2018-04-11,19.0
398,51136,2018-04-12,0.0
82,51136,2018-04-13,28.0
83,51136,2018-04-14,19.0
399,51136,2018-04-15,0.0
400,51136,2018-04-16,0.0
84,51136,2018-04-17,19.0
85,51136,2018-04-18,19.0
401,51136,2018-04-19,0.0
402,51136,2018-04-20,0.0
403,51136,2018-04-21,0.0
86,51136,2018-04-22,9.0
87,51136,2018-04-23,19.0
88,51136,2018-04-24,37.0
89,51136,2018-04-25,56.0
404,51136,2018-04-26,0.0
405,51136,2018-04-27,0.0
90,51136,2018-04-28,19.0
406,51136,2018-04-29,0.0
407,51136,2018-04-30,0.0
408,51136,2018-05-01,0.0
409,51136,2018-05-02,0.0
410,51136,2018-05-03,0.0
411,51136,2018-05-04,0.0
412,51136,2018-05-05,0.0
413,51136,2018-05-06,0.0
414,51136,2018-05-07,0.0
415,51136,2018-05-08,0.0
416,51136,2018-05-09,0.0
417,51136,2018-05-10,0.0
418,51136,2018-05-11,0.0
419,51136,2018-05-12,0.0
420,51136,2018-05-13,0.0
421,51136,2018-05-14,0.0
422,51136,2018-05-15,0.0
423,51136,2018-05-16,0.0
424,51136,2018-05-17,0.0
425,51136,2018-05-18,0.0
426,51136,2018-05-19,0.0
427,51136,2018-05-20,0.0
428,51136,2018-05-21,0.0
429,51136,2018-05-22,0.0
430,51136,2018-05-23,0.0
431,51136,2018-05-24,0.0
432,51136,2018-05-25,0.0
433,51136,2018-05-26,0.0
91,51136,2018-05-27,19.0
434,51136,2018-05-28,0.0
435,51136,2018-05-29,0.0
436,51136,2018-05-30,0.0
437,51136,2018-05-31,0.0
438,51136,2018-06-01,0.0
439,51136,2018-06-02,0.0
440,51136,2018-06-03,0.0
441,51136,2018-06-04,0.0
442,51136,2018-06-05,0.0
443,51136,2018-06-06,0.0
444,51136,2018-06-07,0.0
445,51136,2018-06-08,0.0
446,51136,2018-06-09,0.0
447,51136,2018-06-10,0.0
448,51136,2018-06-11,0.0
449,51136,2018-06-12,0.0
450,51136,2018-06-13,0.0
451,51136,2018-06-14,0.0
452,51136,2018-06-15,0.0
453,51136,2018-06-16,0.0
454,51136,2018-06-17,0.0
455,51136,2018-06-18,0.0
456,51136,2018-06-19,0.0
457,51136,2018-06-20,0.0
458,51136,2018-06-21,0.0
459,51136,2018-06-22,0.0
460,51136,2018-06-23,0.0
92,51136,2018-06-24,9.0
461,51136,2018-06-25,0.0
462,51136,2018-06-26,0.0
463,51136,2018-06-27,0.0
464,51136,2018-06-28,0.0
465,51136,2018-06-29,0.0
466,51136,2018-06-30,0.0
467,51136,2018-07-01,0.0
93,51136,2018-07-02,9.0
468,51136,2018-07-03,0.0
469,51136,2018-07-04,0.0
470,51136,2018-07-05,0.0
471,51136,2018-07-06,0.0
472,51136,2018-07-07,0.0
473,51136,2018-07-08,0.0
474,51136,2018-07-09,0.0
475,51136,2018-07-10,0.0
476,51136,2018-07-11,0.0
477,51136,2018-07-12,0.0
478,51136,2018-07-13,0.0
479,51136,2018-07-14,0.0
480,51136,2018-07-15,0.0
481,51136,2018-07-16,0.0
482,51136,2018-07-17,0.0
483,51136,2018-07-18,0.0
484,51136,2018-07-19,0.0
485,51136,2018-07-20,0.0
486,51136,2018-07-21,0.0
487,51136,2018-07-22,0.0
94,51136,2018-07-23,9.0
488,51136,2018-07-24,0.0
489,51136,2018-07-25,0.0
95,51136,2018-07-26,9.0
490,51136,2018-07-27,0.0
491,51136,2018-07-28,0.0
492,51136,2018-07-29,0.0
96,51136,2018-07-30,9.0
493,51136,2018-07-31,0.0
494,51136,2018-08-01,0.0
495,51136,2018-08-02,0.0
496,51136,2018-08-03,0.0
497,51136,2018-08-04,0.0
97,51136,2018-08-05,9.0
498,51136,2018-08-06,0.0
499,51136,2018-08-07,0.0
500,51136,2018-08-08,0.0
98,51136,2018-08-09,28.0
501,51136,2018-08-10,0.0
502,51136,2018-08-11,0.0
503,51136,2018-08-12,0.0
99,51136,2018-08-13,9.0
504,51136,2018-08-14,0.0
505,51136,2018-08-15,0.0
100,51136,2018-08-16,9.0
506,51136,2018-08-17,0.0
507,51136,2018-08-18,0.0
101,51136,2018-08-19,9.0
508,51136,2018-08-20,0.0
509,51136,2018-08-21,0.0
102,51136,2018-08-22,19.0
510,51136,2018-08-23,0.0
511,51136,2018-08-24,0.0
512,51136,2018-08-25,0.0
103,51136,2018-08-26,9.0
513,51136,2018-08-27,0.0
104,51136,2018-08-28,28.0
514,51136,2018-08-29,0.0
515,51136,2018-08-30,0.0
105,51136,2018-08-31,9.0
106,51136,2018-09-01,19.0
516,51136,2018-09-02,0.0
107,51136,2018-09-03,28.0
108,51136,2018-09-04,9.0
109,51136,2018-09-05,9.0
517,51136,2018-09-06,0.0
110,51136,2018-09-07,9.0
518,51136,2018-09-08,0.0
111,51136,2018-09-09,9.0
519,51136,2018-09-10,0.0
520,51136,2018-09-11,0.0
112,51136,2018-09-12,19.0
521,51136,2018-09-13,0.0
522,51136,2018-09-14,0.0
113,51136,2018-09-15,19.0
523,51136,2018-09-16,0.0
114,51136,2018-09-17,9.0
115,51136,2018-09-18,19.0
116,51136,2018-09-19,28.0
117,51136,2018-09-20,28.0
524,51136,2018-09-21,0.0
118,51136,2018-09-22,9.0
119,51136,2018-09-23,19.0
120,51136,2018-09-24,56.0
525,51136,2018-09-25,0.0
526,51136,2018-09-26,0.0
527,51136,2018-09-27,0.0
528,51136,2018-09-28,0.0
121,51136,2018-09-29,9.0
122,51136,2018-09-30,28.0
123,51136,2018-10-01,19.0
529,51136,2018-10-02,0.0
530,51136,2018-10-03,0.0
124,51136,2018-10-04,19.0
531,51136,2018-10-05,0.0
532,51136,2018-10-06,0.0
125,51136,2018-10-07,9.0
533,51136,2018-10-08,0.0
126,51136,2018-10-09,9.0
127,51136,2018-10-10,9.0
128,51136,2018-10-11,19.0
129,51136,2018-10-12,28.0
130,51136,2018-10-13,9.0
131,51136,2018-10-14,66.0
132,51136,2018-10-15,19.0
133,51136,2018-10-16,37.0
134,51136,2018-10-17,19.0
135,51136,2018-10-18,28.0
136,51136,2018-10-19,9.0
534,51136,2018-10-20,0.0
137,51136,2018-10-21,28.0
138,51136,2018-10-22,19.0
535,51136,2018-10-23,0.0
536,51136,2018-10-24,0.0
537,51136,2018-10-25,0.0
538,51136,2018-10-26,0.0
139,51136,2018-10-27,19.0
140,51136,2018-10-28,9.0
141,51136,2018-10-29,19.0
142,51136,2018-10-30,28.0
143,51136,2018-10-31,37.0
144,51136,2018-11-01,9.0
145,51136,2018-11-02,9.0
146,51136,2018-11-03,28.0
147,51136,2018-11-04,37.0
148,51136,2018-11-05,37.0
149,51136,2018-11-06,9.0
539,51136,2018-11-07,0.0
540,51136,2018-11-08,0.0
150,51136,2018-11-09,37.0
151,51136,2018-11-10,9.0
152,51136,2018-11-11,19.0
153,51136,2018-11-12,19.0
154,51136,2018-11-13,19.0
155,51136,2018-11-14,37.0
156,51136,2018-11-15,19.0
157,51136,2018-11-16,19.0
541,51136,2018-11-17,0.0
158,51136,2018-11-18,9.0
542,51136,2018-11-19,0.0
159,51136,2018-11-20,37.0
160,51136,2018-11-21,56.0
161,51136,2018-11-22,19.0
162,51136,2018-11-23,66.0
163,51136,2018-11-24,75.0
164,51136,2018-11-25,56.0
165,51136,2018-11-26,28.0
166,51136,2018-11-27,9.0
167,51136,2018-11-28,19.0
543,51136,2018-11-29,0.0
544,51136,2018-11-30,0.0
168,51136,2018-12-01,19.0
169,51136,2018-12-02,19.0
545,51136,2018-12-03,0.0
546,51136,2018-12-04,0.0
547,51136,2018-12-05,0.0
548,51136,2018-12-06,0.0
549,51136,2018-12-07,0.0
550,51136,2018-12-08,0.0
551,51136,2018-12-09,0.0
170,51136,2018-12-10,9.0
171,51136,2018-12-11,9.0
552,51136,2018-12-12,0.0
172,51136,2018-12-13,19.0
173,51136,2018-12-14,9.0
174,51136,2018-12-15,28.0
175,51136,2018-12-16,9.0
176,51136,2018-12-17,9.0
177,51136,2018-12-18,28.0
178,51136,2018-12-19,19.0
179,51136,2018-12-20,37.0
180,51136,2018-12-21,28.0
181,51136,2018-12-22,47.0
182,51136,2018-12-23,9.0
183,51136,2018-12-24,37.0
184,51136,2018-12-25,28.0
185,51136,2018-12-26,19.0
553,51136,2018-12-27,0.0
186,51136,2018-12-28,9.0
187,51136,2018-12-29,37.0
554,51136,2018-12-30,0.0
188,51136,2018-12-31,19.0
189,51136,2019-01-01,9.0
190,51136,2019-01-02,28.0
191,51136,2019-01-03,19.0
192,51136,2019-01-04,28.0
555,51136,2019-01-05,0.0
193,51136,2019-01-06,19.0
194,51136,2019-01-07,19.0
556,51136,2019-01-08,0.0
195,51136,2019-01-09,84.0
196,51136,2019-01-10,47.0
197,51136,2019-01-11,19.0
557,51136,2019-01-12,0.0
198,51136,2019-01-13,28.0
199,51136,2019-01-14,75.0
200,51136,2019-01-15,19.0
201,51136,2019-01-16,9.0
202,51136,2019-01-17,56.0
203,51136,2019-01-18,19.0
558,51136,2019-01-19,0.0
204,51136,2019-01-20,37.0
205,51136,2019-01-21,19.0
206,51136,2019-01-22,28.0
207,51136,2019-01-23,28.0
559,51136,2019-01-24,0.0
208,51136,2019-01-25,9.0
560,51136,2019-01-26,0.0
209,51136,2019-01-27,47.0
561,51136,2019-01-28,0.0
210,51136,2019-01-29,19.0
211,51136,2019-01-30,19.0
212,51136,2019-01-31,28.0
213,51136,2019-02-01,9.0
214,51136,2019-02-02,9.0
215,51136,2019-02-03,9.0
216,51136,2019-02-04,47.0
217,51136,2019-02-05,19.0
562,51136,2019-02-06,0.0
218,51136,2019-02-07,19.0
219,51136,2019-02-08,19.0
220,51136,2019-02-09,37.0
221,51136,2019-02-10,19.0
222,51136,2019-02-11,66.0
223,51136,2019-02-12,56.0
224,51136,2019-02-13,19.0
563,51136,2019-02-14,0.0
225,51136,2019-02-15,28.0
226,51136,2019-02-16,28.0
227,51136,2019-02-17,47.0
228,51136,2019-02-18,9.0
229,51136,2019-02-19,19.0
230,51136,2019-02-20,28.0
231,51136,2019-02-21,9.0
564,51136,2019-02-22,0.0
232,51136,2019-02-23,19.0
233,51136,2019-02-24,19.0
234,51136,2019-02-25,9.0
235,51136,2019-02-26,9.0
236,51136,2019-02-27,19.0
237,51136,2019-02-28,19.0
238,51136,2019-03-01,9.0
565,51136,2019-03-02,0.0
566,51136,2019-03-03,0.0
239,51136,2019-03-04,56.0
240,51136,2019-03-05,37.0
241,51136,2019-03-06,37.0
242,51136,2019-03-07,9.0
567,51136,2019-03-08,0.0
243,51136,2019-03-09,9.0
244,51136,2019-03-10,9.0
245,51136,2019-03-11,37.0
568,51136,2019-03-12,0.0
246,51136,2019-03-13,9.0
247,51136,2019-03-14,19.0
569,51136,2019-03-15,0.0
248,51136,2019-03-16,19.0
249,51136,2019-03-17,19.0
570,51136,2019-03-18,0.0
250,51136,2019-03-19,19.0
251,51136,2019-03-20,9.0
252,51136,2019-03-21,28.0
253,51136,2019-03-22,19.0
571,51136,2019-03-23,0.0
254,51136,2019-03-24,19.0
255,51136,2019-03-25,9.0
572,51136,2019-03-26,0.0
256,51136,2019-03-27,9.0
573,51136,2019-03-28,0.0
574,51136,2019-03-29,0.0
575,51136,2019-03-30,0.0
257,51136,2019-03-31,56.0
