,Reference,Dates,Page_Views
266,61096,2017-09-02,0.0
267,61096,2017-09-03,0.0
268,61096,2017-09-04,0.0
269,61096,2017-09-05,0.0
270,61096,2017-09-06,0.0
271,61096,2017-09-07,0.0
272,61096,2017-09-08,0.0
273,61096,2017-09-09,0.0
274,61096,2017-09-10,0.0
275,61096,2017-09-11,0.0
276,61096,2017-09-12,0.0
277,61096,2017-09-13,0.0
278,61096,2017-09-14,0.0
279,61096,2017-09-15,0.0
280,61096,2017-09-16,0.0
281,61096,2017-09-17,0.0
282,61096,2017-09-18,0.0
283,61096,2017-09-19,0.0
284,61096,2017-09-20,0.0
285,61096,2017-09-21,0.0
286,61096,2017-09-22,0.0
287,61096,2017-09-23,0.0
288,61096,2017-09-24,0.0
289,61096,2017-09-25,0.0
290,61096,2017-09-26,0.0
291,61096,2017-09-27,0.0
292,61096,2017-09-28,0.0
293,61096,2017-09-29,0.0
294,61096,2017-09-30,0.0
295,61096,2017-10-01,0.0
296,61096,2017-10-02,0.0
297,61096,2017-10-03,0.0
298,61096,2017-10-04,0.0
299,61096,2017-10-05,0.0
300,61096,2017-10-06,0.0
301,61096,2017-10-07,0.0
302,61096,2017-10-08,0.0
303,61096,2017-10-09,0.0
304,61096,2017-10-10,0.0
305,61096,2017-10-11,0.0
306,61096,2017-10-12,0.0
307,61096,2017-10-13,0.0
308,61096,2017-10-14,0.0
0,61096,2017-10-15,19.0
1,61096,2017-10-16,37.0
2,61096,2017-10-17,9.0
309,61096,2017-10-18,0.0
3,61096,2017-10-19,9.0
310,61096,2017-10-20,0.0
311,61096,2017-10-21,0.0
312,61096,2017-10-22,0.0
313,61096,2017-10-23,0.0
4,61096,2017-10-24,9.0
314,61096,2017-10-25,0.0
315,61096,2017-10-26,0.0
316,61096,2017-10-27,0.0
317,61096,2017-10-28,0.0
318,61096,2017-10-29,0.0
319,61096,2017-10-30,0.0
5,61096,2017-10-31,9.0
320,61096,2017-11-01,0.0
321,61096,2017-11-02,0.0
322,61096,2017-11-03,0.0
6,61096,2017-11-04,28.0
7,61096,2017-11-05,9.0
323,61096,2017-11-06,0.0
324,61096,2017-11-07,0.0
8,61096,2017-11-08,19.0
325,61096,2017-11-09,0.0
326,61096,2017-11-10,0.0
9,61096,2017-11-11,19.0
327,61096,2017-11-12,0.0
10,61096,2017-11-13,28.0
11,61096,2017-11-14,9.0
328,61096,2017-11-15,0.0
329,61096,2017-11-16,0.0
12,61096,2017-11-17,37.0
13,61096,2017-11-18,19.0
330,61096,2017-11-19,0.0
14,61096,2017-11-20,19.0
15,61096,2017-11-21,9.0
331,61096,2017-11-22,0.0
16,61096,2017-11-23,19.0
332,61096,2017-11-24,0.0
