,Reference,Dates,Page_Views
58,89022,2018-03-04,9.0
288,89022,2018-03-05,0.0
289,89022,2018-03-06,0.0
59,89022,2018-03-07,9.0
290,89022,2018-03-08,0.0
60,89022,2018-03-09,9.0
291,89022,2018-03-10,0.0
292,89022,2018-03-11,0.0
61,89022,2018-03-12,19.0
293,89022,2018-03-13,0.0
294,89022,2018-03-14,0.0
295,89022,2018-03-15,0.0
296,89022,2018-03-16,0.0
62,89022,2018-03-17,37.0
297,89022,2018-03-18,0.0
63,89022,2018-03-19,37.0
298,89022,2018-03-20,0.0
64,89022,2018-03-21,9.0
65,89022,2018-03-22,9.0
299,89022,2018-03-23,0.0
66,89022,2018-03-24,28.0
67,89022,2018-03-25,19.0
300,89022,2018-03-26,0.0
68,89022,2018-03-27,19.0
301,89022,2018-03-28,0.0
302,89022,2018-03-29,0.0
303,89022,2018-03-30,0.0
69,89022,2018-03-31,19.0
304,89022,2018-04-01,0.0
70,89022,2018-04-02,28.0
71,89022,2018-04-03,19.0
305,89022,2018-04-04,0.0
306,89022,2018-04-05,0.0
307,89022,2018-04-06,0.0
72,89022,2018-04-07,9.0
308,89022,2018-04-08,0.0
309,89022,2018-04-09,0.0
310,89022,2018-04-10,0.0
311,89022,2018-04-11,0.0
312,89022,2018-04-12,0.0
313,89022,2018-04-13,0.0
314,89022,2018-04-14,0.0
73,89022,2018-04-15,9.0
315,89022,2018-04-16,0.0
74,89022,2018-04-17,66.0
75,89022,2018-04-18,9.0
316,89022,2018-04-19,0.0
76,89022,2018-04-20,28.0
317,89022,2018-04-21,0.0
318,89022,2018-04-22,0.0
319,89022,2018-04-23,0.0
320,89022,2018-04-24,0.0
321,89022,2018-04-25,0.0
322,89022,2018-04-26,0.0
323,89022,2018-04-27,0.0
324,89022,2018-04-28,0.0
325,89022,2018-04-29,0.0
326,89022,2018-04-30,0.0
327,89022,2018-05-01,0.0
77,89022,2018-05-02,9.0
328,89022,2018-05-03,0.0
329,89022,2018-05-04,0.0
330,89022,2018-05-05,0.0
331,89022,2018-05-06,0.0
332,89022,2018-05-07,0.0
333,89022,2018-05-08,0.0
78,89022,2018-05-09,9.0
334,89022,2018-05-10,0.0
335,89022,2018-05-11,0.0
336,89022,2018-05-12,0.0
79,89022,2018-05-13,28.0
80,89022,2018-05-14,37.0
337,89022,2018-05-15,0.0
338,89022,2018-05-16,0.0
339,89022,2018-05-17,0.0
81,89022,2018-05-18,9.0
340,89022,2018-05-19,0.0
341,89022,2018-05-20,0.0
342,89022,2018-05-21,0.0
343,89022,2018-05-22,0.0
344,89022,2018-05-23,0.0
345,89022,2018-05-24,0.0
346,89022,2018-05-25,0.0
82,89022,2018-05-26,19.0
347,89022,2018-05-27,0.0
348,89022,2018-05-28,0.0
349,89022,2018-05-29,0.0
83,89022,2018-05-30,9.0
350,89022,2018-05-31,0.0
351,89022,2018-06-01,0.0
352,89022,2018-06-02,0.0
353,89022,2018-06-03,0.0
354,89022,2018-06-04,0.0
355,89022,2018-06-05,0.0
84,89022,2018-06-06,9.0
356,89022,2018-06-07,0.0
357,89022,2018-06-08,0.0
358,89022,2018-06-09,0.0
359,89022,2018-06-10,0.0
360,89022,2018-06-11,0.0
361,89022,2018-06-12,0.0
362,89022,2018-06-13,0.0
363,89022,2018-06-14,0.0
364,89022,2018-06-15,0.0
365,89022,2018-06-16,0.0
366,89022,2018-06-17,0.0
367,89022,2018-06-18,0.0
368,89022,2018-06-19,0.0
85,89022,2018-06-20,9.0
369,89022,2018-06-21,0.0
370,89022,2018-06-22,0.0
86,89022,2018-06-23,9.0
87,89022,2018-06-24,9.0
88,89022,2018-06-25,9.0
371,89022,2018-06-26,0.0
372,89022,2018-06-27,0.0
373,89022,2018-06-28,0.0
374,89022,2018-06-29,0.0
375,89022,2018-06-30,0.0
376,89022,2018-07-01,0.0
377,89022,2018-07-02,0.0
89,89022,2018-07-03,9.0
378,89022,2018-07-04,0.0
379,89022,2018-07-05,0.0
380,89022,2018-07-06,0.0
90,89022,2018-07-07,37.0
381,89022,2018-07-08,0.0
382,89022,2018-07-09,0.0
383,89022,2018-07-10,0.0
384,89022,2018-07-11,0.0
385,89022,2018-07-12,0.0
386,89022,2018-07-13,0.0
387,89022,2018-07-14,0.0
91,89022,2018-07-15,9.0
92,89022,2018-07-16,9.0
388,89022,2018-07-17,0.0
93,89022,2018-07-18,9.0
389,89022,2018-07-19,0.0
390,89022,2018-07-20,0.0
391,89022,2018-07-21,0.0
392,89022,2018-07-22,0.0
393,89022,2018-07-23,0.0
394,89022,2018-07-24,0.0
395,89022,2018-07-25,0.0
94,89022,2018-07-26,9.0
396,89022,2018-07-27,0.0
397,89022,2018-07-28,0.0
398,89022,2018-07-29,0.0
399,89022,2018-07-30,0.0
400,89022,2018-07-31,0.0
401,89022,2018-08-01,0.0
402,89022,2018-08-02,0.0
403,89022,2018-08-03,0.0
95,89022,2018-08-04,9.0
404,89022,2018-08-05,0.0
405,89022,2018-08-06,0.0
406,89022,2018-08-07,0.0
407,89022,2018-08-08,0.0
96,89022,2018-08-09,19.0
408,89022,2018-08-10,0.0
409,89022,2018-08-11,0.0
410,89022,2018-08-12,0.0
411,89022,2018-08-13,0.0
412,89022,2018-08-14,0.0
413,89022,2018-08-15,0.0
97,89022,2018-08-16,19.0
414,89022,2018-08-17,0.0
415,89022,2018-08-18,0.0
416,89022,2018-08-19,0.0
417,89022,2018-08-20,0.0
418,89022,2018-08-21,0.0
419,89022,2018-08-22,0.0
420,89022,2018-08-23,0.0
421,89022,2018-08-24,0.0
422,89022,2018-08-25,0.0
423,89022,2018-08-26,0.0
424,89022,2018-08-27,0.0
98,89022,2018-08-28,28.0
425,89022,2018-08-29,0.0
99,89022,2018-08-30,19.0
426,89022,2018-08-31,0.0
427,89022,2018-09-01,0.0
100,89022,2018-09-02,9.0
428,89022,2018-09-03,0.0
429,89022,2018-09-04,0.0
101,89022,2018-09-05,9.0
430,89022,2018-09-06,0.0
102,89022,2018-09-07,9.0
431,89022,2018-09-08,0.0
432,89022,2018-09-09,0.0
433,89022,2018-09-10,0.0
434,89022,2018-09-11,0.0
435,89022,2018-09-12,0.0
436,89022,2018-09-13,0.0
437,89022,2018-09-14,0.0
438,89022,2018-09-15,0.0
439,89022,2018-09-16,0.0
440,89022,2018-09-17,0.0
103,89022,2018-09-18,28.0
104,89022,2018-09-19,9.0
105,89022,2018-09-20,37.0
441,89022,2018-09-21,0.0
442,89022,2018-09-22,0.0
106,89022,2018-09-23,9.0
107,89022,2018-09-24,9.0
108,89022,2018-09-25,9.0
109,89022,2018-09-26,9.0
443,89022,2018-09-27,0.0
444,89022,2018-09-28,0.0
110,89022,2018-09-29,37.0
111,89022,2018-09-30,37.0
445,89022,2018-10-01,0.0
112,89022,2018-10-02,9.0
113,89022,2018-10-03,9.0
446,89022,2018-10-04,0.0
114,89022,2018-10-05,19.0
447,89022,2018-10-06,0.0
115,89022,2018-10-07,9.0
448,89022,2018-10-08,0.0
116,89022,2018-10-09,9.0
449,89022,2018-10-10,0.0
117,89022,2018-10-11,9.0
118,89022,2018-10-12,19.0
119,89022,2018-10-13,9.0
450,89022,2018-10-14,0.0
451,89022,2018-10-15,0.0
120,89022,2018-10-16,37.0
452,89022,2018-10-17,0.0
121,89022,2018-10-18,9.0
453,89022,2018-10-19,0.0
454,89022,2018-10-20,0.0
455,89022,2018-10-21,0.0
456,89022,2018-10-22,0.0
457,89022,2018-10-23,0.0
458,89022,2018-10-24,0.0
122,89022,2018-10-25,9.0
123,89022,2018-10-26,9.0
459,89022,2018-10-27,0.0
460,89022,2018-10-28,0.0
461,89022,2018-10-29,0.0
124,89022,2018-10-30,9.0
462,89022,2018-10-31,0.0
463,89022,2018-11-01,0.0
464,89022,2018-11-02,0.0
465,89022,2018-11-03,0.0
125,89022,2018-11-04,9.0
466,89022,2018-11-05,0.0
467,89022,2018-11-06,0.0
468,89022,2018-11-07,0.0
126,89022,2018-11-08,28.0
469,89022,2018-11-09,0.0
127,89022,2018-11-10,9.0
128,89022,2018-11-11,9.0
470,89022,2018-11-12,0.0
129,89022,2018-11-13,19.0
471,89022,2018-11-14,0.0
130,89022,2018-11-15,9.0
472,89022,2018-11-16,0.0
131,89022,2018-11-17,9.0
473,89022,2018-11-18,0.0
132,89022,2018-11-19,19.0
474,89022,2018-11-20,0.0
133,89022,2018-11-21,9.0
134,89022,2018-11-22,9.0
475,89022,2018-11-23,0.0
476,89022,2018-11-24,0.0
477,89022,2018-11-25,0.0
478,89022,2018-11-26,0.0
479,89022,2018-11-27,0.0
480,89022,2018-11-28,0.0
481,89022,2018-11-29,0.0
482,89022,2018-11-30,0.0
483,89022,2018-12-01,0.0
484,89022,2018-12-02,0.0
485,89022,2018-12-03,0.0
486,89022,2018-12-04,0.0
487,89022,2018-12-05,0.0
488,89022,2018-12-06,0.0
489,89022,2018-12-07,0.0
490,89022,2018-12-08,0.0
491,89022,2018-12-09,0.0
492,89022,2018-12-10,0.0
493,89022,2018-12-11,0.0
135,89022,2018-12-12,9.0
494,89022,2018-12-13,0.0
495,89022,2018-12-14,0.0
496,89022,2018-12-15,0.0
497,89022,2018-12-16,0.0
498,89022,2018-12-17,0.0
499,89022,2018-12-18,0.0
500,89022,2018-12-19,0.0
501,89022,2018-12-20,0.0
502,89022,2018-12-21,0.0
136,89022,2018-12-22,9.0
503,89022,2018-12-23,0.0
504,89022,2018-12-24,0.0
505,89022,2018-12-25,0.0
506,89022,2018-12-26,0.0
507,89022,2018-12-27,0.0
508,89022,2018-12-28,0.0
137,89022,2018-12-29,9.0
509,89022,2018-12-30,0.0
510,89022,2018-12-31,0.0
511,89022,2019-01-01,0.0
512,89022,2019-01-02,0.0
513,89022,2019-01-03,0.0
514,89022,2019-01-04,0.0
515,89022,2019-01-05,0.0
516,89022,2019-01-06,0.0
517,89022,2019-01-07,0.0
138,89022,2019-01-08,9.0
518,89022,2019-01-09,0.0
139,89022,2019-01-10,19.0
140,89022,2019-01-11,9.0
519,89022,2019-01-12,0.0
520,89022,2019-01-13,0.0
141,89022,2019-01-14,28.0
521,89022,2019-01-15,0.0
142,89022,2019-01-16,19.0
143,89022,2019-01-17,19.0
522,89022,2019-01-18,0.0
523,89022,2019-01-19,0.0
144,89022,2019-01-20,9.0
524,89022,2019-01-21,0.0
145,89022,2019-01-22,9.0
525,89022,2019-01-23,0.0
526,89022,2019-01-24,0.0
527,89022,2019-01-25,0.0
146,89022,2019-01-26,28.0
147,89022,2019-01-27,9.0
148,89022,2019-01-28,9.0
528,89022,2019-01-29,0.0
529,89022,2019-01-30,0.0
530,89022,2019-01-31,0.0
531,89022,2019-02-01,0.0
532,89022,2019-02-02,0.0
533,89022,2019-02-03,0.0
149,89022,2019-02-04,9.0
150,89022,2019-02-05,9.0
534,89022,2019-02-06,0.0
535,89022,2019-02-07,0.0
536,89022,2019-02-08,0.0
537,89022,2019-02-09,0.0
538,89022,2019-02-10,0.0
151,89022,2019-02-11,19.0
539,89022,2019-02-12,0.0
540,89022,2019-02-13,0.0
541,89022,2019-02-14,0.0
542,89022,2019-02-15,0.0
543,89022,2019-02-16,0.0
152,89022,2019-02-17,9.0
544,89022,2019-02-18,0.0
545,89022,2019-02-19,0.0
546,89022,2019-02-20,0.0
547,89022,2019-02-21,0.0
153,89022,2019-02-22,9.0
154,89022,2019-02-23,47.0
548,89022,2019-02-24,0.0
549,89022,2019-02-25,0.0
550,89022,2019-02-26,0.0
551,89022,2019-02-27,0.0
552,89022,2019-02-28,0.0
155,89022,2019-03-01,9.0
553,89022,2019-03-02,0.0
156,89022,2019-03-03,9.0
554,89022,2019-03-04,0.0
555,89022,2019-03-05,0.0
157,89022,2019-03-06,19.0
556,89022,2019-03-07,0.0
557,89022,2019-03-08,0.0
558,89022,2019-03-09,0.0
559,89022,2019-03-10,0.0
560,89022,2019-03-11,0.0
158,89022,2019-03-12,19.0
561,89022,2019-03-13,0.0
562,89022,2019-03-14,0.0
563,89022,2019-03-15,0.0
564,89022,2019-03-16,0.0
565,89022,2019-03-17,0.0
566,89022,2019-03-18,0.0
567,89022,2019-03-19,0.0
568,89022,2019-03-20,0.0
569,89022,2019-03-21,0.0
159,89022,2019-03-22,9.0
570,89022,2019-03-23,0.0
571,89022,2019-03-24,0.0
160,89022,2019-03-25,9.0
572,89022,2019-03-26,0.0
161,89022,2019-03-27,9.0
573,89022,2019-03-28,0.0
162,89022,2019-03-29,37.0
574,89022,2019-03-30,0.0
575,89022,2019-03-31,0.0
