,Reference,Dates,Page_Views
231,82462,2017-09-02,0.0
232,82462,2017-09-03,0.0
233,82462,2017-09-04,0.0
234,82462,2017-09-05,0.0
235,82462,2017-09-06,0.0
236,82462,2017-09-07,0.0
237,82462,2017-09-08,0.0
238,82462,2017-09-09,0.0
239,82462,2017-09-10,0.0
240,82462,2017-09-11,0.0
241,82462,2017-09-12,0.0
242,82462,2017-09-13,0.0
243,82462,2017-09-14,0.0
244,82462,2017-09-15,0.0
245,82462,2017-09-16,0.0
246,82462,2017-09-17,0.0
247,82462,2017-09-18,0.0
248,82462,2017-09-19,0.0
249,82462,2017-09-20,0.0
250,82462,2017-09-21,0.0
251,82462,2017-09-22,0.0
252,82462,2017-09-23,0.0
253,82462,2017-09-24,0.0
254,82462,2017-09-25,0.0
255,82462,2017-09-26,0.0
256,82462,2017-09-27,0.0
257,82462,2017-09-28,0.0
258,82462,2017-09-29,0.0
259,82462,2017-09-30,0.0
260,82462,2017-10-01,0.0
261,82462,2017-10-02,0.0
262,82462,2017-10-03,0.0
263,82462,2017-10-04,0.0
264,82462,2017-10-05,0.0
265,82462,2017-10-06,0.0
266,82462,2017-10-07,0.0
267,82462,2017-10-08,0.0
268,82462,2017-10-09,0.0
269,82462,2017-10-10,0.0
0,82462,2017-10-11,28.0
270,82462,2017-10-12,0.0
271,82462,2017-10-13,0.0
272,82462,2017-10-14,0.0
273,82462,2017-10-15,0.0
274,82462,2017-10-16,0.0
275,82462,2017-10-17,0.0
1,82462,2017-10-18,9.0
276,82462,2017-10-19,0.0
277,82462,2017-10-20,0.0
278,82462,2017-10-21,0.0
279,82462,2017-10-22,0.0
280,82462,2017-10-23,0.0
281,82462,2017-10-24,0.0
282,82462,2017-10-25,0.0
283,82462,2017-10-26,0.0
2,82462,2017-10-27,19.0
284,82462,2017-10-28,0.0
285,82462,2017-10-29,0.0
286,82462,2017-10-30,0.0
287,82462,2017-10-31,0.0
3,82462,2017-11-01,19.0
288,82462,2017-11-02,0.0
4,82462,2017-11-03,9.0
289,82462,2017-11-04,0.0
290,82462,2017-11-05,0.0
291,82462,2017-11-06,0.0
292,82462,2017-11-07,0.0
293,82462,2017-11-08,0.0
294,82462,2017-11-09,0.0
295,82462,2017-11-10,0.0
