,Reference,Dates,Page_Views
374,61731,2017-09-02,0.0
375,61731,2017-09-03,0.0
376,61731,2017-09-04,0.0
377,61731,2017-09-05,0.0
378,61731,2017-09-06,0.0
379,61731,2017-09-07,0.0
380,61731,2017-09-08,0.0
381,61731,2017-09-09,0.0
382,61731,2017-09-10,0.0
383,61731,2017-09-11,0.0
384,61731,2017-09-12,0.0
385,61731,2017-09-13,0.0
386,61731,2017-09-14,0.0
387,61731,2017-09-15,0.0
388,61731,2017-09-16,0.0
389,61731,2017-09-17,0.0
390,61731,2017-09-18,0.0
391,61731,2017-09-19,0.0
392,61731,2017-09-20,0.0
393,61731,2017-09-21,0.0
394,61731,2017-09-22,0.0
395,61731,2017-09-23,0.0
396,61731,2017-09-24,0.0
397,61731,2017-09-25,0.0
398,61731,2017-09-26,0.0
399,61731,2017-09-27,0.0
400,61731,2017-09-28,0.0
401,61731,2017-09-29,0.0
402,61731,2017-09-30,0.0
403,61731,2017-10-01,0.0
404,61731,2017-10-02,0.0
405,61731,2017-10-03,0.0
406,61731,2017-10-04,0.0
407,61731,2017-10-05,0.0
408,61731,2017-10-06,0.0
409,61731,2017-10-07,0.0
410,61731,2017-10-08,0.0
411,61731,2017-10-09,0.0
412,61731,2017-10-10,0.0
413,61731,2017-10-11,0.0
414,61731,2017-10-12,0.0
415,61731,2017-10-13,0.0
0,61731,2017-10-14,9.0
416,61731,2017-10-15,0.0
417,61731,2017-10-16,0.0
418,61731,2017-10-17,0.0
419,61731,2017-10-18,0.0
420,61731,2017-10-19,0.0
421,61731,2017-10-20,0.0
422,61731,2017-10-21,0.0
423,61731,2017-10-22,0.0
424,61731,2017-10-23,0.0
425,61731,2017-10-24,0.0
426,61731,2017-10-25,0.0
427,61731,2017-10-26,0.0
428,61731,2017-10-27,0.0
429,61731,2017-10-28,0.0
430,61731,2017-10-29,0.0
431,61731,2017-10-30,0.0
432,61731,2017-10-31,0.0
433,61731,2017-11-01,0.0
1,61731,2017-11-02,9.0
2,61731,2017-11-03,94.0
3,61731,2017-11-04,168.0
4,61731,2017-11-05,168.0
5,61731,2017-11-06,122.0
6,61731,2017-11-07,75.0
7,61731,2017-11-08,56.0
8,61731,2017-11-09,84.0
9,61731,2017-11-10,94.0
10,61731,2017-11-11,37.0
11,61731,2017-11-12,103.0
12,61731,2017-11-13,168.0
13,61731,2017-11-14,131.0
14,61731,2017-11-15,47.0
15,61731,2017-11-16,178.0
16,61731,2017-11-17,112.0
17,61731,2017-11-18,75.0
18,61731,2017-11-19,75.0
19,61731,2017-11-20,150.0
20,61731,2017-11-21,159.0
21,61731,2017-11-22,112.0
22,61731,2017-11-23,47.0
23,61731,2017-11-24,84.0
24,61731,2017-11-25,84.0
25,61731,2017-11-26,159.0
26,61731,2017-11-27,75.0
27,61731,2017-11-28,150.0
28,61731,2017-11-29,103.0
29,61731,2017-11-30,84.0
30,61731,2017-12-01,19.0
31,61731,2017-12-02,75.0
32,61731,2017-12-03,66.0
33,61731,2017-12-04,75.0
34,61731,2017-12-05,19.0
35,61731,2017-12-06,56.0
36,61731,2017-12-07,66.0
37,61731,2017-12-08,37.0
38,61731,2017-12-09,187.0
39,61731,2017-12-10,56.0
40,61731,2017-12-11,28.0
41,61731,2017-12-12,47.0
42,61731,2017-12-13,131.0
43,61731,2017-12-14,28.0
44,61731,2017-12-15,9.0
45,61731,2017-12-16,37.0
46,61731,2017-12-17,28.0
47,61731,2017-12-18,9.0
48,61731,2017-12-19,37.0
49,61731,2017-12-20,19.0
434,61731,2017-12-21,0.0
435,61731,2017-12-22,0.0
50,61731,2017-12-23,9.0
51,61731,2017-12-24,9.0
52,61731,2017-12-25,9.0
53,61731,2017-12-26,19.0
54,61731,2017-12-27,9.0
55,61731,2017-12-28,28.0
56,61731,2017-12-29,9.0
57,61731,2017-12-30,66.0
58,61731,2017-12-31,9.0
59,61731,2018-01-01,37.0
60,61731,2018-01-02,75.0
61,61731,2018-01-03,75.0
62,61731,2018-01-04,56.0
63,61731,2018-01-05,19.0
64,61731,2018-01-06,56.0
65,61731,2018-01-07,66.0
66,61731,2018-01-08,19.0
67,61731,2018-01-09,140.0
68,61731,2018-01-10,75.0
69,61731,2018-01-11,103.0
70,61731,2018-01-12,66.0
71,61731,2018-01-13,84.0
72,61731,2018-01-14,168.0
73,61731,2018-01-15,122.0
74,61731,2018-01-16,84.0
75,61731,2018-01-17,140.0
76,61731,2018-01-18,140.0
77,61731,2018-01-19,84.0
78,61731,2018-01-20,94.0
79,61731,2018-01-21,243.0
80,61731,2018-01-22,131.0
81,61731,2018-01-23,47.0
82,61731,2018-01-24,19.0
83,61731,2018-01-25,56.0
84,61731,2018-01-26,19.0
85,61731,2018-01-27,19.0
86,61731,2018-01-28,19.0
87,61731,2018-01-29,19.0
88,61731,2018-01-30,56.0
436,61731,2018-01-31,0.0
437,61731,2018-02-01,0.0
438,61731,2018-02-02,0.0
439,61731,2018-02-03,0.0
440,61731,2018-02-04,0.0
89,61731,2018-02-05,9.0
441,61731,2018-02-06,0.0
90,61731,2018-02-07,75.0
442,61731,2018-02-08,0.0
443,61731,2018-02-09,0.0
444,61731,2018-02-10,0.0
445,61731,2018-02-11,0.0
446,61731,2018-02-12,0.0
91,61731,2018-02-13,9.0
447,61731,2018-02-14,0.0
448,61731,2018-02-15,0.0
449,61731,2018-02-16,0.0
92,61731,2018-02-17,19.0
450,61731,2018-02-18,0.0
451,61731,2018-02-19,0.0
452,61731,2018-02-20,0.0
453,61731,2018-02-21,0.0
454,61731,2018-02-22,0.0
455,61731,2018-02-23,0.0
456,61731,2018-02-24,0.0
457,61731,2018-02-25,0.0
458,61731,2018-02-26,0.0
93,61731,2018-02-27,9.0
459,61731,2018-02-28,0.0
460,61731,2018-03-01,0.0
461,61731,2018-03-02,0.0
462,61731,2018-03-03,0.0
463,61731,2018-03-04,0.0
94,61731,2018-03-05,9.0
464,61731,2018-03-06,0.0
465,61731,2018-03-07,0.0
466,61731,2018-03-08,0.0
467,61731,2018-03-09,0.0
468,61731,2018-03-10,0.0
95,61731,2018-03-11,28.0
469,61731,2018-03-12,0.0
96,61731,2018-03-13,9.0
97,61731,2018-03-14,28.0
470,61731,2018-03-15,0.0
98,61731,2018-03-16,28.0
99,61731,2018-03-17,9.0
100,61731,2018-03-18,9.0
471,61731,2018-03-19,0.0
472,61731,2018-03-20,0.0
473,61731,2018-03-21,0.0
101,61731,2018-03-22,66.0
102,61731,2018-03-23,47.0
103,61731,2018-03-24,47.0
104,61731,2018-03-25,66.0
105,61731,2018-03-26,150.0
106,61731,2018-03-27,122.0
107,61731,2018-03-28,168.0
108,61731,2018-03-29,206.0
109,61731,2018-03-30,225.0
110,61731,2018-03-31,66.0
111,61731,2018-04-01,84.0
112,61731,2018-04-02,75.0
113,61731,2018-04-03,66.0
114,61731,2018-04-04,47.0
115,61731,2018-04-05,75.0
116,61731,2018-04-06,47.0
117,61731,2018-04-07,75.0
118,61731,2018-04-08,28.0
119,61731,2018-04-09,56.0
120,61731,2018-04-10,9.0
121,61731,2018-04-11,19.0
474,61731,2018-04-12,0.0
122,61731,2018-04-13,9.0
123,61731,2018-04-14,19.0
124,61731,2018-04-15,37.0
125,61731,2018-04-16,37.0
126,61731,2018-04-17,28.0
127,61731,2018-04-18,47.0
475,61731,2018-04-19,0.0
128,61731,2018-04-20,19.0
129,61731,2018-04-21,19.0
130,61731,2018-04-22,37.0
131,61731,2018-04-23,19.0
132,61731,2018-04-24,9.0
133,61731,2018-04-25,9.0
134,61731,2018-04-26,47.0
135,61731,2018-04-27,28.0
136,61731,2018-04-28,56.0
137,61731,2018-04-29,9.0
476,61731,2018-04-30,0.0
138,61731,2018-05-01,28.0
139,61731,2018-05-02,37.0
140,61731,2018-05-03,28.0
141,61731,2018-05-04,9.0
142,61731,2018-05-05,19.0
143,61731,2018-05-06,37.0
477,61731,2018-05-07,0.0
144,61731,2018-05-08,9.0
145,61731,2018-05-09,19.0
478,61731,2018-05-10,0.0
146,61731,2018-05-11,19.0
147,61731,2018-05-12,28.0
148,61731,2018-05-13,9.0
149,61731,2018-05-14,37.0
479,61731,2018-05-15,0.0
150,61731,2018-05-16,28.0
151,61731,2018-05-17,75.0
152,61731,2018-05-18,66.0
153,61731,2018-05-19,197.0
154,61731,2018-05-20,122.0
155,61731,2018-05-21,66.0
156,61731,2018-05-22,9.0
480,61731,2018-05-23,0.0
481,61731,2018-05-24,0.0
157,61731,2018-05-25,37.0
482,61731,2018-05-26,0.0
158,61731,2018-05-27,37.0
159,61731,2018-05-28,19.0
160,61731,2018-05-29,47.0
161,61731,2018-05-30,28.0
162,61731,2018-05-31,9.0
163,61731,2018-06-01,19.0
483,61731,2018-06-02,0.0
164,61731,2018-06-03,66.0
165,61731,2018-06-04,9.0
166,61731,2018-06-05,19.0
167,61731,2018-06-06,19.0
168,61731,2018-06-07,9.0
169,61731,2018-06-08,9.0
170,61731,2018-06-09,19.0
171,61731,2018-06-10,9.0
172,61731,2018-06-11,9.0
173,61731,2018-06-12,19.0
174,61731,2018-06-13,9.0
175,61731,2018-06-14,9.0
176,61731,2018-06-15,9.0
177,61731,2018-06-16,9.0
178,61731,2018-06-17,28.0
179,61731,2018-06-18,75.0
180,61731,2018-06-19,47.0
