,Reference,Dates,Page_Views
295,122334,2017-09-02,0.0
296,122334,2017-09-03,0.0
297,122334,2017-09-04,0.0
298,122334,2017-09-05,0.0
299,122334,2017-09-06,0.0
300,122334,2017-09-07,0.0
301,122334,2017-09-08,0.0
302,122334,2017-09-09,0.0
303,122334,2017-09-10,0.0
304,122334,2017-09-11,0.0
305,122334,2017-09-12,0.0
306,122334,2017-09-13,0.0
307,122334,2017-09-14,0.0
308,122334,2017-09-15,0.0
309,122334,2017-09-16,0.0
310,122334,2017-09-17,0.0
311,122334,2017-09-18,0.0
312,122334,2017-09-19,0.0
313,122334,2017-09-20,0.0
314,122334,2017-09-21,0.0
315,122334,2017-09-22,0.0
316,122334,2017-09-23,0.0
317,122334,2017-09-24,0.0
318,122334,2017-09-25,0.0
319,122334,2017-09-26,0.0
320,122334,2017-09-27,0.0
321,122334,2017-09-28,0.0
322,122334,2017-09-29,0.0
323,122334,2017-09-30,0.0
324,122334,2017-10-01,0.0
325,122334,2017-10-02,0.0
326,122334,2017-10-03,0.0
327,122334,2017-10-04,0.0
328,122334,2017-10-05,0.0
329,122334,2017-10-06,0.0
330,122334,2017-10-07,0.0
331,122334,2017-10-08,0.0
332,122334,2017-10-09,0.0
333,122334,2017-10-10,0.0
334,122334,2017-10-11,0.0
335,122334,2017-10-12,0.0
336,122334,2017-10-13,0.0
337,122334,2017-10-14,0.0
338,122334,2017-10-15,0.0
339,122334,2017-10-16,0.0
340,122334,2017-10-17,0.0
341,122334,2017-10-18,0.0
342,122334,2017-10-19,0.0
343,122334,2017-10-20,0.0
344,122334,2017-10-21,0.0
345,122334,2017-10-22,0.0
346,122334,2017-10-23,0.0
347,122334,2017-10-24,0.0
348,122334,2017-10-25,0.0
349,122334,2017-10-26,0.0
350,122334,2017-10-27,0.0
351,122334,2017-10-28,0.0
352,122334,2017-10-29,0.0
353,122334,2017-10-30,0.0
354,122334,2017-10-31,0.0
355,122334,2017-11-01,0.0
356,122334,2017-11-02,0.0
357,122334,2017-11-03,0.0
358,122334,2017-11-04,0.0
359,122334,2017-11-05,0.0
360,122334,2017-11-06,0.0
361,122334,2017-11-07,0.0
362,122334,2017-11-08,0.0
363,122334,2017-11-09,0.0
364,122334,2017-11-10,0.0
365,122334,2017-11-11,0.0
366,122334,2017-11-12,0.0
367,122334,2017-11-13,0.0
368,122334,2017-11-14,0.0
369,122334,2017-11-15,0.0
370,122334,2017-11-16,0.0
371,122334,2017-11-17,0.0
372,122334,2017-11-18,0.0
373,122334,2017-11-19,0.0
374,122334,2017-11-20,0.0
375,122334,2017-11-21,0.0
376,122334,2017-11-22,0.0
377,122334,2017-11-23,0.0
378,122334,2017-11-24,0.0
379,122334,2017-11-25,0.0
380,122334,2017-11-26,0.0
381,122334,2017-11-27,0.0
382,122334,2017-11-28,0.0
383,122334,2017-11-29,0.0
384,122334,2017-11-30,0.0
385,122334,2017-12-01,0.0
386,122334,2017-12-02,0.0
387,122334,2017-12-03,0.0
388,122334,2017-12-04,0.0
389,122334,2017-12-05,0.0
390,122334,2017-12-06,0.0
391,122334,2017-12-07,0.0
392,122334,2017-12-08,0.0
393,122334,2017-12-09,0.0
394,122334,2017-12-10,0.0
395,122334,2017-12-11,0.0
396,122334,2017-12-12,0.0
397,122334,2017-12-13,0.0
398,122334,2017-12-14,0.0
399,122334,2017-12-15,0.0
400,122334,2017-12-16,0.0
401,122334,2017-12-17,0.0
402,122334,2017-12-18,0.0
403,122334,2017-12-19,0.0
404,122334,2017-12-20,0.0
405,122334,2017-12-21,0.0
406,122334,2017-12-22,0.0
407,122334,2017-12-23,0.0
408,122334,2017-12-24,0.0
409,122334,2017-12-25,0.0
410,122334,2017-12-26,0.0
411,122334,2017-12-27,0.0
412,122334,2017-12-28,0.0
413,122334,2017-12-29,0.0
414,122334,2017-12-30,0.0
415,122334,2017-12-31,0.0
416,122334,2018-01-01,0.0
417,122334,2018-01-02,0.0
418,122334,2018-01-03,0.0
419,122334,2018-01-04,0.0
420,122334,2018-01-05,0.0
421,122334,2018-01-06,0.0
422,122334,2018-01-07,0.0
423,122334,2018-01-08,0.0
424,122334,2018-01-09,0.0
425,122334,2018-01-10,0.0
426,122334,2018-01-11,0.0
427,122334,2018-01-12,0.0
428,122334,2018-01-13,0.0
429,122334,2018-01-14,0.0
430,122334,2018-01-15,0.0
431,122334,2018-01-16,0.0
432,122334,2018-01-17,0.0
433,122334,2018-01-18,0.0
434,122334,2018-01-19,0.0
435,122334,2018-01-20,0.0
436,122334,2018-01-21,0.0
437,122334,2018-01-22,0.0
438,122334,2018-01-23,0.0
439,122334,2018-01-24,0.0
440,122334,2018-01-25,0.0
441,122334,2018-01-26,0.0
442,122334,2018-01-27,0.0
443,122334,2018-01-28,0.0
444,122334,2018-01-29,0.0
445,122334,2018-01-30,0.0
446,122334,2018-01-31,0.0
447,122334,2018-02-01,0.0
448,122334,2018-02-02,0.0
449,122334,2018-02-03,0.0
0,122334,2018-02-04,56.0
450,122334,2018-02-05,0.0
1,122334,2018-02-06,56.0
2,122334,2018-02-07,28.0
3,122334,2018-02-08,19.0
451,122334,2018-02-09,0.0
452,122334,2018-02-10,0.0
453,122334,2018-02-11,0.0
454,122334,2018-02-12,0.0
455,122334,2018-02-13,0.0
456,122334,2018-02-14,0.0
4,122334,2018-02-15,19.0
5,122334,2018-02-16,9.0
6,122334,2018-02-17,19.0
457,122334,2018-02-18,0.0
458,122334,2018-02-19,0.0
459,122334,2018-02-20,0.0
7,122334,2018-02-21,9.0
460,122334,2018-02-22,0.0
461,122334,2018-02-23,0.0
462,122334,2018-02-24,0.0
8,122334,2018-02-25,9.0
9,122334,2018-02-26,9.0
10,122334,2018-02-27,9.0
11,122334,2018-02-28,19.0
12,122334,2018-03-01,19.0
13,122334,2018-03-02,9.0
14,122334,2018-03-03,19.0
15,122334,2018-03-04,9.0
463,122334,2018-03-05,0.0
16,122334,2018-03-06,9.0
17,122334,2018-03-07,28.0
18,122334,2018-03-08,28.0
464,122334,2018-03-09,0.0
465,122334,2018-03-10,0.0
19,122334,2018-03-11,19.0
20,122334,2018-03-12,9.0
21,122334,2018-03-13,56.0
22,122334,2018-03-14,19.0
466,122334,2018-03-15,0.0
23,122334,2018-03-16,9.0
24,122334,2018-03-17,47.0
25,122334,2018-03-18,28.0
467,122334,2018-03-19,0.0
26,122334,2018-03-20,19.0
27,122334,2018-03-21,9.0
468,122334,2018-03-22,0.0
469,122334,2018-03-23,0.0
28,122334,2018-03-24,19.0
29,122334,2018-03-25,28.0
30,122334,2018-03-26,19.0
31,122334,2018-03-27,19.0
32,122334,2018-03-28,37.0
470,122334,2018-03-29,0.0
33,122334,2018-03-30,19.0
471,122334,2018-03-31,0.0
472,122334,2018-04-01,0.0
34,122334,2018-04-02,19.0
35,122334,2018-04-03,19.0
473,122334,2018-04-04,0.0
474,122334,2018-04-05,0.0
36,122334,2018-04-06,9.0
37,122334,2018-04-07,19.0
475,122334,2018-04-08,0.0
38,122334,2018-04-09,9.0
39,122334,2018-04-10,19.0
476,122334,2018-04-11,0.0
477,122334,2018-04-12,0.0
478,122334,2018-04-13,0.0
40,122334,2018-04-14,9.0
41,122334,2018-04-15,19.0
42,122334,2018-04-16,9.0
43,122334,2018-04-17,9.0
479,122334,2018-04-18,0.0
480,122334,2018-04-19,0.0
481,122334,2018-04-20,0.0
482,122334,2018-04-21,0.0
44,122334,2018-04-22,19.0
483,122334,2018-04-23,0.0
45,122334,2018-04-24,37.0
46,122334,2018-04-25,9.0
484,122334,2018-04-26,0.0
485,122334,2018-04-27,0.0
47,122334,2018-04-28,19.0
48,122334,2018-04-29,28.0
486,122334,2018-04-30,0.0
487,122334,2018-05-01,0.0
49,122334,2018-05-02,19.0
488,122334,2018-05-03,0.0
50,122334,2018-05-04,28.0
51,122334,2018-05-05,19.0
52,122334,2018-05-06,75.0
53,122334,2018-05-07,47.0
489,122334,2018-05-08,0.0
490,122334,2018-05-09,0.0
54,122334,2018-05-10,47.0
491,122334,2018-05-11,0.0
492,122334,2018-05-12,0.0
55,122334,2018-05-13,37.0
493,122334,2018-05-14,0.0
56,122334,2018-05-15,19.0
57,122334,2018-05-16,28.0
58,122334,2018-05-17,28.0
59,122334,2018-05-18,19.0
494,122334,2018-05-19,0.0
60,122334,2018-05-20,28.0
495,122334,2018-05-21,0.0
61,122334,2018-05-22,9.0
62,122334,2018-05-23,19.0
496,122334,2018-05-24,0.0
63,122334,2018-05-25,9.0
497,122334,2018-05-26,0.0
64,122334,2018-05-27,9.0
65,122334,2018-05-28,9.0
498,122334,2018-05-29,0.0
66,122334,2018-05-30,47.0
67,122334,2018-05-31,9.0
68,122334,2018-06-01,9.0
69,122334,2018-06-02,37.0
70,122334,2018-06-03,9.0
499,122334,2018-06-04,0.0
71,122334,2018-06-05,9.0
500,122334,2018-06-06,0.0
501,122334,2018-06-07,0.0
502,122334,2018-06-08,0.0
503,122334,2018-06-09,0.0
504,122334,2018-06-10,0.0
72,122334,2018-06-11,19.0
73,122334,2018-06-12,19.0
74,122334,2018-06-13,28.0
505,122334,2018-06-14,0.0
75,122334,2018-06-15,9.0
76,122334,2018-06-16,9.0
506,122334,2018-06-17,0.0
77,122334,2018-06-18,19.0
78,122334,2018-06-19,9.0
507,122334,2018-06-20,0.0
79,122334,2018-06-21,28.0
80,122334,2018-06-22,19.0
81,122334,2018-06-23,19.0
508,122334,2018-06-24,0.0
82,122334,2018-06-25,37.0
83,122334,2018-06-26,9.0
84,122334,2018-06-27,9.0
85,122334,2018-06-28,28.0
86,122334,2018-06-29,19.0
87,122334,2018-06-30,9.0
88,122334,2018-07-01,47.0
509,122334,2018-07-02,0.0
89,122334,2018-07-03,37.0
90,122334,2018-07-04,19.0
510,122334,2018-07-05,0.0
91,122334,2018-07-06,28.0
511,122334,2018-07-07,0.0
512,122334,2018-07-08,0.0
513,122334,2018-07-09,0.0
92,122334,2018-07-10,9.0
93,122334,2018-07-11,9.0
94,122334,2018-07-12,37.0
95,122334,2018-07-13,28.0
96,122334,2018-07-14,47.0
97,122334,2018-07-15,47.0
98,122334,2018-07-16,37.0
99,122334,2018-07-17,28.0
100,122334,2018-07-18,19.0
514,122334,2018-07-19,0.0
101,122334,2018-07-20,37.0
102,122334,2018-07-21,19.0
103,122334,2018-07-22,47.0
104,122334,2018-07-23,9.0
105,122334,2018-07-24,28.0
106,122334,2018-07-25,75.0
107,122334,2018-07-26,9.0
108,122334,2018-07-27,9.0
109,122334,2018-07-28,47.0
110,122334,2018-07-29,19.0
111,122334,2018-07-30,19.0
112,122334,2018-07-31,9.0
113,122334,2018-08-01,19.0
515,122334,2018-08-02,0.0
114,122334,2018-08-03,9.0
115,122334,2018-08-04,28.0
516,122334,2018-08-05,0.0
116,122334,2018-08-06,19.0
117,122334,2018-08-07,28.0
118,122334,2018-08-08,37.0
119,122334,2018-08-09,19.0
120,122334,2018-08-10,9.0
121,122334,2018-08-11,28.0
517,122334,2018-08-12,0.0
122,122334,2018-08-13,37.0
518,122334,2018-08-14,0.0
123,122334,2018-08-15,19.0
519,122334,2018-08-16,0.0
124,122334,2018-08-17,28.0
125,122334,2018-08-18,19.0
126,122334,2018-08-19,37.0
127,122334,2018-08-20,28.0
520,122334,2018-08-21,0.0
521,122334,2018-08-22,0.0
128,122334,2018-08-23,9.0
129,122334,2018-08-24,19.0
130,122334,2018-08-25,37.0
522,122334,2018-08-26,0.0
131,122334,2018-08-27,28.0
132,122334,2018-08-28,19.0
133,122334,2018-08-29,19.0
134,122334,2018-08-30,19.0
135,122334,2018-08-31,19.0
136,122334,2018-09-01,19.0
523,122334,2018-09-02,0.0
137,122334,2018-09-03,9.0
524,122334,2018-09-04,0.0
525,122334,2018-09-05,0.0
138,122334,2018-09-06,37.0
139,122334,2018-09-07,28.0
140,122334,2018-09-08,9.0
141,122334,2018-09-09,9.0
526,122334,2018-09-10,0.0
142,122334,2018-09-11,9.0
527,122334,2018-09-12,0.0
143,122334,2018-09-13,9.0
144,122334,2018-09-14,37.0
145,122334,2018-09-15,28.0
146,122334,2018-09-16,9.0
147,122334,2018-09-17,9.0
528,122334,2018-09-18,0.0
148,122334,2018-09-19,19.0
149,122334,2018-09-20,47.0
150,122334,2018-09-21,28.0
151,122334,2018-09-22,9.0
152,122334,2018-09-23,9.0
153,122334,2018-09-24,28.0
154,122334,2018-09-25,19.0
155,122334,2018-09-26,37.0
156,122334,2018-09-27,47.0
157,122334,2018-09-28,9.0
158,122334,2018-09-29,28.0
159,122334,2018-09-30,28.0
160,122334,2018-10-01,28.0
161,122334,2018-10-02,28.0
162,122334,2018-10-03,56.0
163,122334,2018-10-04,37.0
164,122334,2018-10-05,19.0
165,122334,2018-10-06,103.0
