,Reference,Dates,Page_Views
351,51148,2017-09-02,0.0
352,51148,2017-09-03,0.0
353,51148,2017-09-04,0.0
354,51148,2017-09-05,0.0
355,51148,2017-09-06,0.0
356,51148,2017-09-07,0.0
357,51148,2017-09-08,0.0
358,51148,2017-09-09,0.0
359,51148,2017-09-10,0.0
360,51148,2017-09-11,0.0
361,51148,2017-09-12,0.0
362,51148,2017-09-13,0.0
363,51148,2017-09-14,0.0
364,51148,2017-09-15,0.0
365,51148,2017-09-16,0.0
366,51148,2017-09-17,0.0
367,51148,2017-09-18,0.0
368,51148,2017-09-19,0.0
369,51148,2017-09-20,0.0
370,51148,2017-09-21,0.0
371,51148,2017-09-22,0.0
372,51148,2017-09-23,0.0
373,51148,2017-09-24,0.0
374,51148,2017-09-25,0.0
375,51148,2017-09-26,0.0
376,51148,2017-09-27,0.0
377,51148,2017-09-28,0.0
378,51148,2017-09-29,0.0
379,51148,2017-09-30,0.0
380,51148,2017-10-01,0.0
381,51148,2017-10-02,0.0
382,51148,2017-10-03,0.0
383,51148,2017-10-04,0.0
0,51148,2017-10-05,9.0
384,51148,2017-10-06,0.0
385,51148,2017-10-07,0.0
1,51148,2017-10-08,19.0
2,51148,2017-10-09,9.0
386,51148,2017-10-10,0.0
3,51148,2017-10-11,19.0
387,51148,2017-10-12,0.0
4,51148,2017-10-13,19.0
388,51148,2017-10-14,0.0
5,51148,2017-10-15,28.0
6,51148,2017-10-16,19.0
7,51148,2017-10-17,37.0
8,51148,2017-10-18,9.0
389,51148,2017-10-19,0.0
9,51148,2017-10-20,9.0
10,51148,2017-10-21,19.0
11,51148,2017-10-22,19.0
12,51148,2017-10-23,9.0
13,51148,2017-10-24,19.0
14,51148,2017-10-25,19.0
390,51148,2017-10-26,0.0
15,51148,2017-10-27,19.0
16,51148,2017-10-28,37.0
17,51148,2017-10-29,28.0
18,51148,2017-10-30,28.0
19,51148,2017-10-31,37.0
20,51148,2017-11-01,28.0
21,51148,2017-11-02,19.0
22,51148,2017-11-03,19.0
23,51148,2017-11-04,19.0
391,51148,2017-11-05,0.0
24,51148,2017-11-06,9.0
25,51148,2017-11-07,19.0
26,51148,2017-11-08,19.0
27,51148,2017-11-09,47.0
28,51148,2017-11-10,9.0
29,51148,2017-11-11,19.0
30,51148,2017-11-12,19.0
31,51148,2017-11-13,122.0
32,51148,2017-11-14,9.0
33,51148,2017-11-15,19.0
34,51148,2017-11-16,9.0
35,51148,2017-11-17,75.0
36,51148,2017-11-18,9.0
37,51148,2017-11-19,47.0
38,51148,2017-11-20,9.0
39,51148,2017-11-21,56.0
40,51148,2017-11-22,131.0
41,51148,2017-11-23,28.0
42,51148,2017-11-24,19.0
43,51148,2017-11-25,159.0
44,51148,2017-11-26,112.0
45,51148,2017-11-27,56.0
46,51148,2017-11-28,9.0
47,51148,2017-11-29,28.0
48,51148,2017-11-30,47.0
49,51148,2017-12-01,9.0
50,51148,2017-12-02,28.0
51,51148,2017-12-03,19.0
52,51148,2017-12-04,9.0
53,51148,2017-12-05,19.0
54,51148,2017-12-06,19.0
55,51148,2017-12-07,47.0
56,51148,2017-12-08,56.0
57,51148,2017-12-09,37.0
58,51148,2017-12-10,9.0
392,51148,2017-12-11,0.0
393,51148,2017-12-12,0.0
394,51148,2017-12-13,0.0
395,51148,2017-12-14,0.0
396,51148,2017-12-15,0.0
397,51148,2017-12-16,0.0
398,51148,2017-12-17,0.0
399,51148,2017-12-18,0.0
59,51148,2017-12-19,9.0
400,51148,2017-12-20,0.0
401,51148,2017-12-21,0.0
402,51148,2017-12-22,0.0
403,51148,2017-12-23,0.0
404,51148,2017-12-24,0.0
60,51148,2017-12-25,9.0
405,51148,2017-12-26,0.0
