,Reference,Dates,Page_Views
344,64530,2017-09-02,0.0
345,64530,2017-09-03,0.0
346,64530,2017-09-04,0.0
347,64530,2017-09-05,0.0
348,64530,2017-09-06,0.0
349,64530,2017-09-07,0.0
350,64530,2017-09-08,0.0
351,64530,2017-09-09,0.0
352,64530,2017-09-10,0.0
353,64530,2017-09-11,0.0
354,64530,2017-09-12,0.0
355,64530,2017-09-13,0.0
356,64530,2017-09-14,0.0
357,64530,2017-09-15,0.0
358,64530,2017-09-16,0.0
359,64530,2017-09-17,0.0
360,64530,2017-09-18,0.0
361,64530,2017-09-19,0.0
362,64530,2017-09-20,0.0
363,64530,2017-09-21,0.0
364,64530,2017-09-22,0.0
365,64530,2017-09-23,0.0
366,64530,2017-09-24,0.0
367,64530,2017-09-25,0.0
368,64530,2017-09-26,0.0
369,64530,2017-09-27,0.0
370,64530,2017-09-28,0.0
371,64530,2017-09-29,0.0
372,64530,2017-09-30,0.0
373,64530,2017-10-01,0.0
374,64530,2017-10-02,0.0
375,64530,2017-10-03,0.0
376,64530,2017-10-04,0.0
0,64530,2017-10-05,9.0
377,64530,2017-10-06,0.0
1,64530,2017-10-07,9.0
378,64530,2017-10-08,0.0
379,64530,2017-10-09,0.0
2,64530,2017-10-10,9.0
380,64530,2017-10-11,0.0
3,64530,2017-10-12,9.0
4,64530,2017-10-13,47.0
5,64530,2017-10-14,9.0
6,64530,2017-10-15,19.0
381,64530,2017-10-16,0.0
382,64530,2017-10-17,0.0
7,64530,2017-10-18,9.0
383,64530,2017-10-19,0.0
384,64530,2017-10-20,0.0
8,64530,2017-10-21,19.0
9,64530,2017-10-22,37.0
10,64530,2017-10-23,19.0
385,64530,2017-10-24,0.0
11,64530,2017-10-25,28.0
12,64530,2017-10-26,9.0
13,64530,2017-10-27,9.0
14,64530,2017-10-28,66.0
386,64530,2017-10-29,0.0
15,64530,2017-10-30,66.0
387,64530,2017-10-31,0.0
16,64530,2017-11-01,47.0
17,64530,2017-11-02,19.0
18,64530,2017-11-03,19.0
19,64530,2017-11-04,28.0
20,64530,2017-11-05,28.0
21,64530,2017-11-06,9.0
22,64530,2017-11-07,9.0
23,64530,2017-11-08,19.0
24,64530,2017-11-09,9.0
388,64530,2017-11-10,0.0
25,64530,2017-11-11,19.0
26,64530,2017-11-12,9.0
27,64530,2017-11-13,9.0
389,64530,2017-11-14,0.0
390,64530,2017-11-15,0.0
