,Reference,Dates,Page_Views
253,90954,2017-09-02,0.0
254,90954,2017-09-03,0.0
255,90954,2017-09-04,0.0
256,90954,2017-09-05,0.0
257,90954,2017-09-06,0.0
258,90954,2017-09-07,0.0
259,90954,2017-09-08,0.0
260,90954,2017-09-09,0.0
261,90954,2017-09-10,0.0
262,90954,2017-09-11,0.0
263,90954,2017-09-12,0.0
264,90954,2017-09-13,0.0
265,90954,2017-09-14,0.0
266,90954,2017-09-15,0.0
267,90954,2017-09-16,0.0
268,90954,2017-09-17,0.0
269,90954,2017-09-18,0.0
270,90954,2017-09-19,0.0
271,90954,2017-09-20,0.0
272,90954,2017-09-21,0.0
273,90954,2017-09-22,0.0
274,90954,2017-09-23,0.0
275,90954,2017-09-24,0.0
276,90954,2017-09-25,0.0
277,90954,2017-09-26,0.0
278,90954,2017-09-27,0.0
279,90954,2017-09-28,0.0
280,90954,2017-09-29,0.0
281,90954,2017-09-30,0.0
282,90954,2017-10-01,0.0
0,90954,2017-10-02,19.0
1,90954,2017-10-03,9.0
2,90954,2017-10-04,37.0
3,90954,2017-10-05,9.0
283,90954,2017-10-06,0.0
4,90954,2017-10-07,47.0
5,90954,2017-10-08,9.0
6,90954,2017-10-09,47.0
284,90954,2017-10-10,0.0
7,90954,2017-10-11,9.0
8,90954,2017-10-12,28.0
9,90954,2017-10-13,9.0
285,90954,2017-10-14,0.0
10,90954,2017-10-15,47.0
11,90954,2017-10-16,19.0
12,90954,2017-10-17,66.0
13,90954,2017-10-18,94.0
14,90954,2017-10-19,28.0
15,90954,2017-10-20,19.0
16,90954,2017-10-21,47.0
17,90954,2017-10-22,37.0
18,90954,2017-10-23,37.0
19,90954,2017-10-24,19.0
20,90954,2017-10-25,9.0
21,90954,2017-10-26,56.0
22,90954,2017-10-27,66.0
23,90954,2017-10-28,28.0
24,90954,2017-10-29,122.0
25,90954,2017-10-30,47.0
26,90954,2017-10-31,28.0
27,90954,2017-11-01,37.0
28,90954,2017-11-02,28.0
29,90954,2017-11-03,47.0
30,90954,2017-11-04,37.0
31,90954,2017-11-05,103.0
32,90954,2017-11-06,9.0
