,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
121,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03
122,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04
123,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05
124,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06
125,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07
126,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08
127,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09
128,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10
129,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11
130,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12
131,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13
132,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14
133,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15
134,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16
135,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17
136,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18
137,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19
119,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.12,34.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,2018-09-20
116,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21
120,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.16,1266.0,23.0,3.7,1.0,1.0,44.01,44.01,11.89,2018-09-22
113,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.17,2906.0,42.0,7.33,1.67,3.67,81.5,81.5,11.12,2018-09-23
118,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.18,2107.0,30.0,5.3,0.0,0.0,0.0,0.0,0.0,2018-09-24
112,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.16,1599.0,24.0,3.91,0.0,2.0,0.0,0.0,0.0,2018-09-25
114,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.16,1335.0,27.0,4.31,0.0,0.0,0.0,0.0,0.0,2018-09-26
110,122539.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.16,1704.0,26.0,4.26,1.33,1.33,58.68,58.68,13.77,2018-09-27
