,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
193,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03
194,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04
195,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05
196,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06
197,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07
198,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08
199,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09
200,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10
201,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11
202,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12
203,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13
204,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14
205,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15
206,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16
207,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17
208,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18
209,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19
187,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20
182,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21
184,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.15,1145.0,9.0,1.39,0.0,0.0,0.0,0.0,0.0,2018-09-22
186,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.18,2431.0,12.0,2.22,0.33,0.33,16.3,16.3,7.34,2018-09-23
183,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.14,1609.0,6.0,0.82,0.0,0.0,0.0,0.0,0.0,2018-09-24
185,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.17,1504.0,14.0,2.43,0.0,1.0,0.0,0.0,0.0,2018-09-25
189,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.16,1661.0,19.0,3.13,0.0,1.0,0.0,0.0,0.0,2018-09-26
190,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.18,1506.0,20.0,3.54,0.33,0.33,14.67,14.67,4.14,2018-09-27
188,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.23,1190.0,6.0,1.36,0.74,0.74,39.73,39.73,29.21,2018-09-28
191,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.19,2267.0,14.0,2.6,0.0,0.0,0.0,0.0,0.0,2018-09-29
192,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.26,2298.0,13.0,3.34,0.0,0.0,0.0,0.0,0.0,2018-09-30
101,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.25,1426.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2018-10-01
8,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.21,1296.0,12.0,2.47,1.0,1.0,48.9,48.9,19.8,2018-10-02
83,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.2,1224.0,10.0,1.96,0.0,1.0,0.0,0.0,0.0,2018-10-03
93,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.15,1055.0,5.0,0.75,0.0,0.0,0.0,0.0,0.0,2018-10-04
71,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.2,1146.0,9.0,1.79,0.0,1.0,0.0,0.0,0.0,2018-10-05
103,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.19,1471.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,2018-10-06
0,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.17,2077.0,14.0,2.32,0.17,0.17,8.15,8.15,3.51,2018-10-07
6,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.19,1378.0,9.0,1.72,0.0,0.0,0.0,0.0,0.0,2018-10-08
152,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.18,1548.0,10.0,1.78,0.0,0.0,0.0,0.0,0.0,2018-10-09
143,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.19,1268.0,5.0,0.93,0.0,0.0,0.0,0.0,0.0,2018-10-10
62,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.16,1300.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,2018-10-11
111,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.17,1222.0,9.0,1.53,0.0,0.0,0.0,0.0,0.0,2018-10-12
117,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.22,1315.0,6.0,1.3,0.0,0.0,0.0,0.0,0.0,2018-10-13
46,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.22,1577.0,7.0,1.55,0.0,0.0,0.0,0.0,0.0,2018-10-14
70,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.16,1036.0,2.0,0.33,0.0,0.0,0.0,0.0,0.0,2018-10-15
157,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.2,1239.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-10-16
156,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.19,1174.0,13.0,2.47,0.27,0.27,13.04,13.04,5.28,2018-10-17
48,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.22,1273.0,14.0,3.02,0.5,0.5,24.45,24.45,8.1,2018-10-18
158,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.21,1267.0,7.0,1.48,0.0,0.0,0.0,0.0,0.0,2018-10-19
148,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.18,1596.0,10.0,1.82,0.0,0.0,0.0,0.0,0.0,2018-10-20
144,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.18,1642.0,10.0,1.75,0.0,1.0,0.0,54.71,0.0,2018-10-21
57,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.18,1271.0,17.0,2.98,0.0,2.0,0.0,0.0,0.0,2018-10-22
127,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.16,1136.0,7.0,1.13,0.0,0.0,0.0,0.0,0.0,2018-10-23
27,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.22,1142.0,12.0,2.6,0.6,1.6,30.54,30.54,11.75,2018-10-24
64,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.21,1198.0,11.0,2.26,0.0,0.0,0.0,0.0,0.0,2018-10-25
145,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.22,1114.0,15.0,3.36,0.5,1.5,24.45,24.45,7.28,2018-10-26
92,122540.0,decoración para tu casa,espejos de pie y vestidores,50.0,0.24,1400.0,7.0,1.67,0.0,0.0,0.0,0.0,0.0,2018-10-27
