,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
110,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
111,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-18
112,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-19
113,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-20
114,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-21
115,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-22
116,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-23
117,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-24
118,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-25
119,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-26
120,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-27
121,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-28
122,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-29
123,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-30
124,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-31
125,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-01
126,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-02
127,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-03
128,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-04
129,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-05
130,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-06
131,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-07
132,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-08
133,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-09
134,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-10
135,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-11
136,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-12
18,61397.0,baño,estanterías para baño,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-13
45,61397.0,baño,estanterías para baño,20.0,0.23,663.0,10.0,2.33,0.0,0.0,0.0,0.0,0.0,2018-11-14
52,61397.0,baño,estanterías para baño,20.0,0.28,826.0,15.0,4.27,0.0,0.0,0.0,0.0,0.0,2018-11-15
58,61397.0,baño,estanterías para baño,20.0,0.38,1307.0,12.0,4.56,0.0,0.0,0.0,0.0,0.0,2018-11-16
27,61397.0,baño,estanterías para baño,20.0,0.34,568.0,4.0,1.37,0.0,0.0,0.0,0.0,0.0,2018-11-17
48,61397.0,baño,estanterías para baño,20.0,0.23,941.0,8.0,1.86,0.0,0.0,0.0,0.0,0.0,2018-11-18
65,61397.0,baño,estanterías para baño,20.0,0.28,1537.0,18.0,5.13,0.0,0.0,0.0,0.0,0.0,2018-11-19
67,61397.0,baño,estanterías para baño,20.0,0.33,944.0,9.0,2.98,0.0,0.0,0.0,0.0,0.0,2018-11-20
73,61397.0,baño,estanterías para baño,20.0,0.26,1735.0,15.0,3.86,0.0,0.0,0.0,0.0,0.0,2018-11-21
33,61397.0,baño,estanterías para baño,20.0,0.3,2125.0,23.0,6.87,0.0,0.0,0.0,0.0,0.0,2018-11-22
22,61397.0,baño,estanterías para baño,20.0,0.41,1261.0,15.0,6.19,0.0,0.0,0.0,0.0,0.0,2018-11-23
137,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-24
138,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-25
139,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-26
140,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-27
141,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-28
142,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-29
143,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-30
144,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-01
145,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-02
146,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-03
147,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-04
148,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-05
149,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-06
150,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-07
151,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-08
152,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-09
153,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-10
154,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-11
155,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-12
156,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-13
157,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-14
158,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-15
159,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-16
160,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-17
161,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-18
162,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-19
163,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-20
164,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-21
165,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-22
166,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-23
167,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-24
168,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-25
169,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-26
170,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-27
171,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-28
172,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-29
173,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-30
174,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31
175,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-01
176,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
177,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
178,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
179,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-05
180,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-06
181,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-07
182,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-08
183,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-09
184,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-10
185,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-11
186,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-12
187,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-13
188,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-14
189,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-15
190,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-16
191,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-17
192,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-18
193,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-19
194,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-20
195,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-21
196,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-22
197,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-23
198,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-24
199,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-25
200,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-26
201,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-27
202,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-28
203,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-29
204,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-30
205,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-31
206,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-01
207,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-02
208,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-03
209,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-04
68,61397.0,baño,estanterías para baño,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-05
69,61397.0,baño,estanterías para baño,20.0,0.08,5246.0,11.0,0.89,0.0,0.0,0.0,0.0,0.0,2019-02-06
40,61397.0,baño,estanterías para baño,20.0,0.05,1832.0,7.0,0.32,0.0,0.0,0.0,0.0,0.0,2019-02-07
64,61397.0,baño,estanterías para baño,20.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-08
14,61397.0,baño,estanterías para baño,20.0,0.11,167.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,2019-02-09
51,61397.0,baño,estanterías para baño,20.0,0.07,205.0,7.0,0.51,0.0,0.0,0.0,0.0,0.0,2019-02-10
60,61397.0,baño,estanterías para baño,20.0,0.1,158.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,2019-02-11
75,61397.0,baño,estanterías para baño,20.0,0.05,207.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,2019-02-12
16,61397.0,baño,estanterías para baño,20.0,0.05,249.0,3.0,0.14,0.0,0.0,0.0,0.0,0.0,2019-02-13
1,61397.0,baño,estanterías para baño,20.0,0.11,338.0,3.0,0.34,0.0,0.0,0.0,0.0,0.0,2019-02-14
72,61397.0,baño,estanterías para baño,20.0,0.04,509.0,2.0,0.09,0.0,0.0,0.0,0.0,0.0,2019-02-15
17,61397.0,baño,estanterías para baño,20.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-16
77,61397.0,baño,estanterías para baño,20.0,0.09,572.0,9.0,0.79,0.0,0.0,0.0,0.0,0.0,2019-02-17
5,61397.0,baño,estanterías para baño,20.0,0.05,389.0,2.0,0.11,0.0,0.0,0.0,0.0,0.0,2019-02-18
54,61397.0,baño,estanterías para baño,20.0,0.04,315.0,2.0,0.09,0.0,0.0,0.0,0.0,0.0,2019-02-19
26,61397.0,baño,estanterías para baño,20.0,0.14,270.0,2.0,0.27,0.0,0.0,0.0,0.0,0.0,2019-02-20
78,61397.0,baño,estanterías para baño,20.0,0.05,449.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,2019-02-21
63,61397.0,baño,estanterías para baño,20.0,0.12,434.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,2019-02-22
25,61397.0,baño,estanterías para baño,20.0,0.07,292.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,2019-02-23
62,61397.0,baño,estanterías para baño,20.0,0.05,426.0,4.0,0.19,0.0,0.0,0.0,0.0,0.0,2019-02-24
0,61397.0,baño,estanterías para baño,20.0,0.06,748.0,4.0,0.22,0.0,0.0,0.0,0.0,0.0,2019-02-25
74,61397.0,baño,estanterías para baño,20.0,0.08,369.0,2.0,0.16,0.0,0.0,0.0,0.0,0.0,2019-02-26
41,61397.0,baño,estanterías para baño,20.0,0.07,526.0,3.0,0.21,0.0,0.0,0.0,0.0,0.0,2019-02-27
46,61397.0,baño,estanterías para baño,20.0,0.03,442.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,2019-02-28
4,61397.0,baño,estanterías para baño,20.0,0.12,654.0,3.0,0.36,0.0,0.0,0.0,0.0,0.0,2019-03-01
34,61397.0,baño,estanterías para baño,20.0,0.12,347.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,2019-03-02
57,61397.0,baño,estanterías para baño,20.0,0.07,248.0,2.0,0.14,0.0,0.0,0.0,0.0,0.0,2019-03-03
43,61397.0,baño,estanterías para baño,20.0,0.05,286.0,3.0,0.15,0.0,0.0,0.0,0.0,0.0,2019-03-04
7,61397.0,baño,estanterías para baño,20.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05
13,61397.0,baño,estanterías para baño,20.0,0.11,281.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,2019-03-06
44,61397.0,baño,estanterías para baño,20.0,0.13,221.0,2.0,0.25,0.17,0.33,3.82,7.63,15.23,2019-03-07
8,61397.0,baño,estanterías para baño,20.0,0.07,339.0,2.0,0.14,0.0,0.0,0.0,0.0,0.0,2019-03-08
31,61397.0,baño,estanterías para baño,20.0,0.1,165.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,2019-03-09
42,61397.0,baño,estanterías para baño,20.0,0.16,410.0,6.0,0.94,0.0,0.0,0.0,0.0,0.0,2019-03-10
76,61397.0,baño,estanterías para baño,20.0,0.1,253.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,2019-03-11
39,61397.0,baño,estanterías para baño,20.0,0.28,218.0,1.0,0.28,0.0,0.0,0.0,0.0,0.0,2019-03-12
210,61397.0,baño,estanterías para baño,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-13
36,61397.0,baño,estanterías para baño,20.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-14
20,61397.0,baño,estanterías para baño,20.0,0.11,147.0,3.0,0.34,0.0,0.0,0.0,0.0,0.0,2019-03-15
47,61397.0,baño,estanterías para baño,20.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-16
21,61397.0,baño,estanterías para baño,20.0,0.02,228.0,5.0,0.11,0.0,0.0,0.0,0.0,0.0,2019-03-17
11,61397.0,baño,estanterías para baño,20.0,0.13,250.0,5.0,0.65,0.0,0.0,0.0,0.0,0.0,2019-03-18
23,61397.0,baño,estanterías para baño,20.0,0.06,240.0,6.0,0.37,0.0,0.0,0.0,0.0,0.0,2019-03-19
79,61397.0,baño,estanterías para baño,20.0,0.1,303.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,2019-03-20
24,61397.0,baño,estanterías para baño,20.0,0.1,338.0,4.0,0.38,0.0,0.0,0.0,0.0,0.0,2019-03-21
35,61397.0,baño,estanterías para baño,20.0,0.03,319.0,4.0,0.14,0.0,0.0,0.0,0.0,0.0,2019-03-22
66,61397.0,baño,estanterías para baño,20.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-23
10,61397.0,baño,estanterías para baño,20.0,0.08,539.0,5.0,0.38,0.0,0.0,0.0,0.0,0.0,2019-03-24
38,61397.0,baño,estanterías para baño,20.0,0.08,478.0,3.0,0.24,0.0,0.0,0.0,0.0,0.0,2019-03-25
19,61397.0,baño,estanterías para baño,20.0,0.1,410.0,4.0,0.39,0.0,0.0,0.0,0.0,0.0,2019-03-26
30,61397.0,baño,estanterías para baño,20.0,0.18,459.0,4.0,0.74,0.0,0.0,0.0,0.0,0.0,2019-03-27
29,61397.0,baño,estanterías para baño,20.0,0.09,599.0,5.0,0.46,0.0,0.0,0.0,0.0,0.0,2019-03-28
49,61397.0,baño,estanterías para baño,20.0,0.11,348.0,5.0,0.54,0.0,0.0,0.0,0.0,0.0,2019-03-29
59,61397.0,baño,estanterías para baño,20.0,0.1,268.0,6.0,0.63,0.0,0.0,0.0,0.0,0.0,2019-03-30
55,61397.0,baño,estanterías para baño,20.0,0.12,365.0,5.0,0.61,0.0,0.0,0.0,0.0,0.0,2019-03-31
