,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
184,61096.0,organización y almacenamiento,percheros,50.0,0.24,1759.0,27.0,6.47,1.0,1.0,49.9,49.9,7.71,2018-09-03
195,61096.0,organización y almacenamiento,percheros,50.0,0.21,1730.0,34.0,7.09,1.0,1.0,49.9,49.9,7.04,2018-09-04
207,61096.0,organización y almacenamiento,percheros,50.0,0.2,1921.0,31.0,6.09,0.0,0.0,0.0,0.0,0.0,2018-09-05
187,61096.0,organización y almacenamiento,percheros,50.0,0.25,1634.0,27.0,6.65,0.66,1.66,29.64,29.64,4.46,2018-09-06
202,61096.0,organización y almacenamiento,percheros,50.0,0.21,1546.0,7.0,1.45,0.0,0.0,0.0,0.0,0.0,2018-09-07
189,61096.0,organización y almacenamiento,percheros,50.0,0.24,1531.0,20.0,4.71,0.33,1.33,14.82,14.82,3.15,2018-09-08
205,61096.0,organización y almacenamiento,percheros,50.0,0.22,1921.0,38.0,8.42,0.0,0.0,0.0,0.0,0.0,2018-09-09
194,61096.0,organización y almacenamiento,percheros,50.0,0.22,1834.0,22.0,4.87,0.0,0.0,0.0,0.0,0.0,2018-09-10
185,61096.0,organización y almacenamiento,percheros,50.0,0.23,1611.0,24.0,5.57,1.0,1.0,49.9,49.9,8.96,2018-09-11
196,61096.0,organización y almacenamiento,percheros,50.0,0.24,1582.0,24.0,5.74,0.0,0.0,0.0,0.0,0.0,2018-09-12
197,61096.0,organización y almacenamiento,percheros,50.0,0.26,1449.0,21.0,5.51,0.0,0.0,0.0,0.0,0.0,2018-09-13
181,61096.0,organización y almacenamiento,percheros,50.0,0.23,1367.0,12.0,2.81,0.0,0.0,0.0,0.0,0.0,2018-09-14
201,61096.0,organización y almacenamiento,percheros,50.0,0.26,1528.0,19.0,4.86,0.0,0.0,0.0,0.0,0.0,2018-09-15
206,61096.0,organización y almacenamiento,percheros,50.0,0.26,1819.0,22.0,5.67,0.0,0.0,0.0,0.0,0.0,2018-09-16
204,61096.0,organización y almacenamiento,percheros,50.0,0.27,1462.0,11.0,2.99,0.0,0.0,0.0,0.0,0.0,2018-09-17
203,61096.0,organización y almacenamiento,percheros,50.0,0.26,1464.0,12.0,3.07,0.0,0.0,0.0,0.0,0.0,2018-09-18
191,61096.0,organización y almacenamiento,percheros,50.0,0.23,1197.0,16.0,3.75,0.0,0.0,0.0,0.0,0.0,2018-09-19
180,61096.0,organización y almacenamiento,percheros,50.0,0.24,1205.0,14.0,3.32,0.0,0.0,0.0,0.0,0.0,2018-09-20
200,61096.0,organización y almacenamiento,percheros,50.0,0.22,995.0,16.0,3.52,0.0,0.0,0.0,0.0,0.0,2018-09-21
198,61096.0,organización y almacenamiento,percheros,50.0,0.23,1341.0,12.0,2.73,0.0,0.0,0.0,0.0,0.0,2018-09-22
188,61096.0,organización y almacenamiento,percheros,50.0,0.23,1373.0,16.0,3.62,0.0,0.0,0.0,0.0,0.0,2018-09-23
190,61096.0,organización y almacenamiento,percheros,50.0,0.25,1236.0,18.0,4.5,0.0,0.0,0.0,0.0,0.0,2018-09-24
186,61096.0,organización y almacenamiento,percheros,50.0,0.27,1104.0,17.0,4.62,0.0,0.0,0.0,0.0,0.0,2018-09-25
183,61096.0,organización y almacenamiento,percheros,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26
182,61096.0,organización y almacenamiento,percheros,50.0,0.33,1099.0,14.0,4.58,0.0,0.0,0.0,0.0,0.0,
199,61096.0,organización y almacenamiento,percheros,50.0,0.28,1087.0,13.0,3.59,0.0,0.0,0.0,0.0,0.0,2018-09-27
193,61096.0,organización y almacenamiento,percheros,50.0,0.23,1113.0,15.0,3.41,0.0,0.0,0.0,0.0,0.0,2018-09-28
208,61096.0,organización y almacenamiento,percheros,50.0,0.2,1260.0,14.0,2.76,0.0,0.0,0.0,0.0,0.0,2018-09-29
192,61096.0,organización y almacenamiento,percheros,50.0,0.28,1367.0,14.0,3.88,0.0,1.0,0.0,0.0,0.0,2018-09-30
130,61096.0,organización y almacenamiento,percheros,50.0,0.23,1294.0,11.0,2.54,0.0,0.0,0.0,0.0,0.0,2018-10-01
42,61096.0,organización y almacenamiento,percheros,50.0,0.26,1306.0,22.0,5.7,1.0,2.0,51.9,51.9,9.11,2018-10-02
89,61096.0,organización y almacenamiento,percheros,50.0,0.23,1381.0,22.0,4.97,0.0,0.0,0.0,0.0,0.0,2018-10-03
86,61096.0,organización y almacenamiento,percheros,50.0,0.33,1554.0,13.0,4.32,1.0,1.0,46.91,46.91,10.86,2018-10-04
54,61096.0,organización y almacenamiento,percheros,50.0,0.23,1265.0,11.0,2.53,1.0,2.0,89.82,89.82,35.5,2018-10-05
77,61096.0,organización y almacenamiento,percheros,50.0,0.22,1381.0,28.0,6.27,0.0,0.0,0.0,0.0,0.0,2018-10-06
126,61096.0,organización y almacenamiento,percheros,50.0,0.25,2183.0,33.0,8.34,0.14,1.14,7.13,7.13,0.85,2018-10-07
32,61096.0,organización y almacenamiento,percheros,50.0,0.22,2157.0,38.0,8.27,0.0,1.0,0.0,0.0,0.0,2018-10-08
114,61096.0,organización y almacenamiento,percheros,50.0,0.25,2138.0,26.0,6.46,0.0,1.0,0.0,0.0,0.0,2018-10-09
51,61096.0,organización y almacenamiento,percheros,50.0,0.26,1770.0,24.0,6.3,1.0,3.0,49.9,49.9,7.92,2018-10-10
31,61096.0,organización y almacenamiento,percheros,50.0,0.22,1726.0,20.0,4.3,0.0,0.0,0.0,0.0,0.0,2018-10-11
176,61096.0,organización y almacenamiento,percheros,50.0,0.22,1797.0,18.0,3.99,0.0,0.0,0.0,0.0,0.0,2018-10-12
173,61096.0,organización y almacenamiento,percheros,50.0,0.18,1933.0,19.0,3.49,0.0,0.0,0.0,0.0,0.0,2018-10-13
61,61096.0,organización y almacenamiento,percheros,50.0,0.26,2394.0,21.0,5.56,0.0,0.0,0.0,0.0,0.0,2018-10-14
