,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
119,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03
120,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04
121,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05
122,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06
123,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07
124,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08
125,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09
126,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10
127,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11
128,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12
118,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13
108,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14
110,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.05,20.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,2018-09-15
103,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16
113,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17
117,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18
111,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19
104,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20
114,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21
116,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22
101,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-23
106,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-24
109,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-25
105,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26
102,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.2,375.0,3.0,0.59,0.0,0.0,0.0,0.0,0.0,2018-09-27
107,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.3,462.0,4.0,1.18,0.0,1.0,0.0,0.0,0.0,2018-09-28
115,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.22,450.0,3.0,0.66,0.0,0.0,0.0,0.0,0.0,2018-09-29
112,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.28,845.0,4.0,1.12,0.0,0.0,0.0,0.0,0.0,2018-09-30
71,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.25,810.0,5.0,1.25,0.0,0.0,0.0,0.0,0.0,2018-10-01
65,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.28,634.0,3.0,0.83,0.0,1.0,0.0,0.0,0.0,2018-10-02
15,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.3,542.0,4.0,1.19,0.0,1.0,0.0,0.0,0.0,2018-10-03
40,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.22,416.0,4.0,0.87,0.0,0.0,0.0,0.0,0.0,2018-10-04
59,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.28,435.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,2018-10-05
91,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-06
29,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.21,400.0,2.0,0.42,0.0,0.0,0.0,0.0,0.0,2018-10-07
87,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.24,442.0,3.0,0.71,0.0,0.0,0.0,0.0,0.0,2018-10-08
92,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.24,338.0,4.0,0.95,0.0,0.0,0.0,0.0,0.0,2018-10-09
3,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.28,332.0,1.0,0.28,0.0,0.0,0.0,0.0,0.0,2018-10-10
49,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.33,228.0,4.0,1.32,0.0,4.0,0.0,0.0,0.0,2018-10-11
38,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.59,366.0,3.0,1.78,0.0,0.0,0.0,0.0,0.0,2018-10-12
39,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.4,472.0,5.0,2.02,0.0,2.0,0.0,0.0,0.0,2018-10-13
19,61514.0,lámparas e iluminación,lámparas de mesa,40.0,0.79,379.0,4.0,3.17,0.0,1.0,0.0,0.0,0.0,2018-10-14
